"academic_year","fiscal_year","sort_term","term","crn","type","location","credit_type","student_level","course_level","same_dept_flag","same_college_flag","same_college_flag_cas","course_level_detail","student_level_detail","credit","fte","headcount","year","course_number_cat","department"
"2018-19","2019",201802,"Winter",22456,"L","I","Regular","Graduate","Graduate","0","0","0","500","Masters",16,0.444444444,9,"2019","500 level course","Conflict & Dispute Resolution"
"2017-18","2018",201702,"Winter",60671,"L","P","Regular","Graduate","Graduate","1","1","1","600/700","Law",12,0.333333333,6,"2018","600 level course","Law"
"2018-19","2019",201802,"Spring",60642,"L","I","Regular","Graduate","Graduate","1","1","1","600/700","Law",27,0.75,9,"2019","600 level course","Law"
"2015-16","2016",201501,"Winter",60791,"L","I","Regular","Graduate","Graduate","1","1","1","600/700","Law",117,3.25,36,"2016","600 level course","Law"
"2014-15","2015",201401,"Winter",26978,"L","I","Regular","Undergraduate","Undergraduate","0","0","0","Lower Division","Lower Division",72,1.6,18,"2015","100 level course","Law"
"2016-17","2017",201601,"Fall",50251,"L","I","Regular","Graduate","Graduate","1","1","1","600/700","Law",8,0.222222222,4,"2016","600 level course","Law"
"2016-17","2017",201603,"Fall",50285,"L","P","Regular","Graduate","Graduate","1","1","1","600/700","Law",12,0.333333333,11,"2016","600 level course","Law"
"2017-18","2019",201704,"Summer",40674,"N","I","Regular","Graduate","Graduate","1","1","1","600/700","Masters",2,0.0555556,1,"2018","600 level course","Conflict & Dispute Resolution"
"2016-17","2017",201602,"Winter",60476,"L","I","Regular","Graduate","Graduate","1","1","1","600/700","Law",21,0.583333333,7,"2017","700 level course","Law"
"2016-17","2017",201602,"Fall",50285,"L","I","Regular","Graduate","Graduate","1","1","1","600/700","Law",12,0.333333333,12,"2016","600 level course","Law"
"2016-17","2017",201603,"Fall",11723,"L","I","Regular","Undergraduate","Undergraduate","0","0","0","Upper Division","Upper Division",48,1.066666667,12,"2016","400 level course","Conflict & Dispute Resolution"
"2014-15","2016",201404,"Summer",70048,"L","I","Regular","Graduate","Graduate","1","1","1","600/700","Law",15,0.416666667,7,"2015","600 level course","Law"
"2018-19","2019",201801,"Fall",50411,"L","I","Regular","Graduate","Graduate","1","1","1","600/700","Law",21,0.583333333,7,"2018","600 level course","Law"
"2019-20","2020",201902,"Fall",50631,"L","I","Regular","Graduate","Graduate","1","1","1","600/700","Law",33,0.916666667,11,"2019","600 level course","Law"
"2016-17","2017",201602,"Fall",11712,"L","I","Regular","Graduate","Graduate","1","1","1","600/700","Law",12,0.333333333,3,"2016","600 level course","Conflict & Dispute Resolution"
"2015-16","2016",201501,"Spring",60816,"S","I","Regular","Graduate","Graduate","1","1","1","600/700","Law",2,0.0555556,1,"2016","700 level course","Law"
"2017-18","2018",201702,"Winter",60463,"L","I","Regular","Graduate","Graduate","1","1","1","600/700","Law",32,0.888888889,11,"2018","600 level course","Law"
"2016-17","2017",201602,"Spring",60552,"L","I","Regular","Graduate","Graduate","1","1","1","600/700","Law",7,0.194444444,3,"2017","600 level course","Law"
"2013-14","2014",201302,"Spring",60171,"L","I","Regular","Graduate","Graduate","1","1","1","600/700","Law",33,0.916666667,11,"2014","600 level course","Law"
"2015-16","2016",201502,"Fall",50699,"S","I","Regular","Graduate","Graduate","1","1","1","600/700","Law",32,0.888888889,11,"2015","700 level course","Law"
"2014-15","2015",201402,"Spring",60469,"L","I","Regular","Graduate","Graduate","1","1","1","600/700","Law",39,1.083333333,12,"2015","600 level course","Law"
"2016-17","2017",201601,"Spring",31717,"I","I","Regular","Graduate","Graduate","1","1","1","600/700","Masters",46,1.277777778,18,"2017","600 level course","Conflict & Dispute Resolution"
"2013-14","2015",201304,"Summer",70824,"L","I","Regular","Graduate","Graduate","1","1","1","600/700","Law",27,0.75,9,"2014","600 level course","Law"
"2013-14","2014",201302,"Spring",60286,"L","I","Regular","Graduate","Graduate","1","1","1","600/700","Law",24,0.666666667,8,"2014","700 level course","Law"
"2014-15","2015",201402,"Fall",50331,"L","I","Regular","Graduate","Graduate","0","0","0","600/700","Law",2,0.0555556,1,"2014","600 level course","Law"
"2015-16","2016",201501,"Fall",50702,"S","I","Regular","Graduate","Graduate","0","1","1","600/700","Law",7,0.194444444,3,"2015","700 level course","Law"
"2019-20","2020",201902,"Fall",50583,"L","I","Regular","Graduate","Graduate","1","1","1","600/700","Law",84,2.333333333,28,"2019","600 level course","Law"
"2013-14","2014",201302,"Winter",60198,"L","I","Regular","Graduate","Graduate","1","1","1","600/700","Law",38,1.055555556,18,"2014","600 level course","Law"
"2016-17","2017",201601,"Fall",50222,"L","I","Regular","Graduate","Graduate","1","1","1","600/700","Law",69,1.916666667,23,"2016","600 level course","Law"
"2015-16","2016",201502,"Winter",23529,"D","I","Regular","Graduate","Graduate","0","0","0","600/700","Doctoral",32,0.888888889,10,"2016","200 level course","Law"
"2015-16","2016",201501,"Spring",31704,"L","I","Regular","Graduate","Graduate","1","1","1","500","Law",2,0.0555556,1,"2016","500 level course","Conflict & Dispute Resolution"
"2016-17","2017",201603,"Spring",60533,"L","I","Regular","Graduate","Graduate","1","1","1","600/700","Law",12,0.333333333,4,"2017","600 level course","Law"
"2014-15","2015",201401,"Spring",60511,"L","I","Regular","Graduate","Graduate","1","1","1","600/700","Law",15,0.416666667,5,"2015","600 level course","Law"
"2018-19","2019",201803,"Fall",50471,"I","E","Regular","Graduate","Graduate","1","1","1","600/700","Law",13,0.361111111,13,"2018","600 level course","Law"
"2014-15","2015",201403,"Fall",50303,"S","I","Regular","Graduate","Graduate","1","1","1","600/700","Law",24,0.666666667,8,"2014","600 level course","Law"
"2017-18","2018",201702,"Winter",60660,"L","I","Regular","Graduate","Graduate","1","1","1","600/700","Law",30,0.833333333,12,"2018","600 level course","Law"
"2017-18","2018",201703,"Winter",24011,"L","I","Regular","Undergraduate","Undergraduate","0","0","0","Lower Division","Upper Division",200,4.088888889,44,"2018","100 level course","Law"
"2018-19","2019",201802,"Winter",22463,"L","I","Regular","Graduate","Graduate","1","1","1","600/700","Law",2,0.0555556,1,"2019","600 level course","Conflict & Dispute Resolution"
"2014-15","2015",201401,"Fall",50377,"L","I","Regular","Graduate","Graduate","1","1","1","600/700","Law",232,6.333333333,55,"2014","600 level course","Law"
"2016-17","2017",201601,"Fall",13530,"L","I","Regular","Graduate","Graduate","1","1","1","600/700","Law",4,0.111111111,1,"2016","600 level course","Conflict & Dispute Resolution"
"2016-17","2017",201602,"Fall",50367,"L","I","Regular","Graduate","Graduate","1","1","1","600/700","Law",57,1.583333333,18,"2016","600 level course","Law"
"2017-18","2018",201701,"Fall",50542,"L","I","Regular","Graduate","Graduate","1","1","1","600/700","Law",120,3.333333333,41,"2017","600 level course","Law"
"2016-17","2017",201603,"Winter",21874,"N","I","Regular","Graduate","Graduate","0","0","0","500","Masters",1,0.0277778,1,"2017","500 level course","Conflict & Dispute Resolution"
"2014-15","2015",201403,"Spring",36864,"L","I","Regular","Undergraduate","Undergraduate","0","0","0","Lower Division","Upper Division",12,0.266666667,5,"2015","100 level course","Law"
"2018-19","2019",201801,"Winter",22466,"L","I","Regular","Graduate","Graduate","1","1","1","600/700","Masters",76,2.083333333,18,"2019","600 level course","Conflict & Dispute Resolution"
"2017-18","2018",201702,"Spring",60600,"L","I","Regular","Graduate","Graduate","1","1","1","600/700","Law",30,0.833333333,10,"2018","600 level course","Law"
"2015-16","2016",201503,"Fall",50674,"L","I","Regular","Graduate","Graduate","1","1","1","600/700","Law",69,1.916666667,23,"2015","600 level course","Law"
"2013-14","2014",201303,"Spring",60173,"L","I","Regular","Graduate","Graduate","1","1","1","600/700","Law",42,1.166666667,14,"2014","600 level course","Law"
"2016-17","2018",201604,"Summer",70416,"L","I","Regular","Graduate","Graduate","1","1","1","600/700","Law",27,0.75,12,"2017","600 level course","Law"
"2016-17","2017",201602,"Winter",21876,"N","I","Regular","Graduate","Graduate","1","1","1","500","Masters",48,1.333333333,14,"2017","500 level course","Conflict & Dispute Resolution"
"2017-18","2018",201701,"Fall",17123,"L","I","Regular","Undergraduate","Undergraduate","0","0","0","Upper Division","Lower Division",36,0.755555556,8,"2017","400 level course","Law"
"2014-15","2016",201404,"Summer",70042,"S","I","Regular","Graduate","Graduate","1","1","1","600/700","Law",18,0.5,6,"2015","700 level course","Law"
"2015-16","2016",201503,"Winter",60746,"L","I","Regular","Graduate","Graduate","1","1","1","600/700","Law",6,0.166666667,3,"2016","600 level course","Law"
"2015-16","2016",201503,"Spring",31693,"E","I","Regular","Graduate","Graduate","1","1","1","600/700","Masters",36,0.972222222,14,"2016","600 level course","Conflict & Dispute Resolution"
"2018-19","2019",201802,"Fall",50478,"S","I","Regular","Graduate","Graduate","1","1","1","600/700","Law",30,0.833333333,9,"2018","700 level course","Law"
"2013-14","2015",201304,"Summer",48062,"L","I","Regular","Graduate","Graduate","1","1","1","600/700","Doctoral",2,0.0555556,2,"2014","600 level course","Conflict & Dispute Resolution"
"2019-20","2020",201901,"Winter",60464,"L","I","Regular","Graduate","Graduate","1","1","1","600/700","Law",45,1.25,15,"2020","700 level course","Law"
"2019-20","2020",201902,"Fall",50705,"S","I","Regular","Graduate","Graduate","1","1","1","600/700","Law",3,0.083333333,3,"2019","700 level course","Law"
"2019-20","2020",201902,"Winter",60377,"L","I","Regular","Graduate","Graduate","1","1","1","600/700","Law",66,1.833333333,22,"2020","600 level course","Law"
"2019-20","2020",201901,"Fall",13497,"L","I","Regular","Undergraduate","Undergraduate","1","1","1","Lower Division","Upper Division",23,0.611111111,22,"2019","100 level course","Conflict & Dispute Resolution"
"2019-20","2020",201901,"Winter",60456,"E","I","Regular","Graduate","Graduate","1","1","1","600/700","Law",16,0.444444444,2,"2020","700 level course","Law"
"2016-17","2017",201602,"Spring",60545,"L","I","Regular","Graduate","Graduate","1","1","1","600/700","Law",30,0.833333333,10,"2017","600 level course","Law"
"2014-15","2015",201403,"Winter",60396,"L","P","Regular","Graduate","Graduate","1","1","1","600/700","Law",6,0.166666667,3,"2015","600 level course","Law"
"2018-19","2019",201801,"Fall",50498,"L","I","Regular","Graduate","Graduate","1","1","1","600/700","Law",27,0.75,9,"2018","600 level course","Law"
"2014-15","2015",201403,"Spring",36952,"L","I","Regular","Graduate","Graduate","0","0","0","500","Masters",6,0.166666667,3,"2015","500 level course","Conflict & Dispute Resolution"
"2017-18","2018",201703,"Fall",50613,"L","I","Regular","Graduate","Graduate","1","1","1","600/700","Law",57,1.583333333,19,"2017","600 level course","Law"
"2019-20","2020",201901,"Winter",60443,"S","I","Regular","Graduate","Graduate","1","1","1","600/700","Law",15,0.416666667,14,"2020","700 level course","Law"
"2015-16","2016",201503,"Winter",27497,"L","I","Regular","Graduate","Graduate","1","1","1","500","Masters",4,0.111111111,1,"2016","500 level course","Conflict & Dispute Resolution"
"2015-16","2016",201503,"Winter",21783,"L","I","Regular","Graduate","Graduate","0","0","0","600/700","Masters",20,0.555555556,4,"2016","600 level course","Conflict & Dispute Resolution"
"2013-14","2014",201303,"Spring",60253,"N","I","Regular","Graduate","Graduate","1","1","1","600/700","Law",31,0.861111111,16,"2014","600 level course","Law"
"2018-19","2019",201802,"Fall",11792,"N","I","Regular","Graduate","Graduate","1","1","1","600/700","Masters",1,0.0277778,1,"2018","600 level course","Conflict & Dispute Resolution"
"2018-19","2019",201802,"Spring",60625,"L","I","Regular","Graduate","Graduate","1","1","1","600/700","Law",147,4.083333333,52,"2019","600 level course","Law"
"2017-18","2018",201703,"Fall",11806,"S","I","Regular","Graduate","Graduate","1","1","1","600/700","Masters",19,0.527777778,20,"2017","600 level course","Conflict & Dispute Resolution"
"2015-16","2016",201502,"Spring",60814,"S","I","Regular","Graduate","Graduate","1","1","1","600/700","Law",12,0.333333333,4,"2016","700 level course","Law"
"2018-19","2019",201801,"Fall",16650,"L","I","Regular","Undergraduate","Undergraduate","0","0","0","Lower Division","Upper Division",32,0.711111111,8,"2018","200 level course","Law"
"2016-17","2017",201601,"Spring",60502,"S","I","Regular","Graduate","Graduate","1","1","1","600/700","Law",16,0.444444444,15,"2017","700 level course","Law"
"2016-17","2017",201601,"Winter",23551,"L","I","Regular","Undergraduate","Undergraduate","0","0","0","Upper Division","Upper Division",28,0.622222222,7,"2017","300 level course","Law"
"2017-18","2018",201702,"Fall",50610,"L","I","Regular","Graduate","Graduate","1","1","1","600/700","Law",24,0.666666667,12,"2017","600 level course","Law"
"2013-14","2014",201303,"Winter",60221,"L","I","Regular","Graduate","Graduate","1","1","1","600/700","Law",244,6.777777778,61,"2014","600 level course","Law"
"2018-19","2019",201801,"Fall",13520,"L","I","Regular","Undergraduate","Undergraduate","0","0","0","Lower Division","Upper Division",44,0.977777778,11,"2018","200 level course","Law"
"2017-18","2018",201703,"Winter",60590,"L","I","Regular","Graduate","Graduate","1","1","1","600/700","Law",78,2.166666667,26,"2018","600 level course","Law"
"2013-14","2014",201303,"Winter",60166,"L","I","Regular","Graduate","Graduate","1","1","1","600/700","Law",66,1.833333333,22,"2014","600 level course","Law"
"2016-17","2017",201602,"Spring",60300,"I","I","Regular","Graduate","Graduate","1","1","1","600/700","Law",3,0.083333333,1,"2017","600 level course","Law"
"2015-16","2016",201502,"Fall",50634,"L","I","Regular","Graduate","Graduate","1","1","1","600/700","Law",33,0.916666667,11,"2015","600 level course","Law"
"2018-19","2019",201803,"Spring",60573,"L","I","Regular","Graduate","Graduate","1","1","1","600/700","Law",9,0.25,3,"2019","600 level course","Law"
"2019-20","2020",201901,"Fall",16679,"L","I","Regular","Graduate","Graduate","1","1","1","600/700","Masters",88,2.444444444,22,"2019","600 level course","Conflict & Dispute Resolution"
"2014-15","2015",201402,"Fall",17266,"L","I","Regular","Undergraduate","Undergraduate","0","0","0","Lower Division","Lower Division",44,0.977777778,11,"2014","100 level course","Law"
"2013-14","2014",201303,"Winter",24701,"L","I","Regular","Graduate","Graduate","0","1","1","600/700","Masters",3,0.083333333,1,"2014","600 level course","Law"
"2019-20","2020",201902,"Fall",16744,"L","I","Regular","Graduate","Graduate","1","1","1","600/700","Masters",80,2.222222222,19,"2019","600 level course","Conflict & Dispute Resolution"
"2019-20","2020",201901,"Winter",60492,"L","I","Regular","Graduate","Graduate","1","1","1","600/700","Law",3,0.083333333,1,"2020","700 level course","Law"
"2018-19","2019",201803,"Spring",60601,"E","I","Regular","Graduate","Graduate","1","1","1","600/700","Law",10,0.277777778,1,"2019","700 level course","Law"
"2015-16","2016",201502,"Fall",50669,"L","I","Regular","Graduate","Graduate","1","1","1","600/700","Law",264,7.333333333,66,"2015","600 level course","Law"
"2016-17","2018",201604,"Summer",70418,"E","I","Regular","Graduate","Graduate","1","1","1","600/700","Law",13,0.361111111,4,"2017","700 level course","Law"
"2017-18","2018",201702,"Winter",60598,"L","I","Regular","Graduate","Graduate","1","1","1","600/700","Law",30,0.833333333,10,"2018","600 level course","Law"
"2018-19","2019",201802,"Spring",36577,"A","I","Regular","Graduate","Graduate","0","0","0","500","Masters",6,0.166666667,4,"2019","200 level course","Law"
"2016-17","2017",201602,"Spring",35805,"L","I","Regular","Undergraduate","Undergraduate","0","0","0","Lower Division","Lower Division",148,3.466666667,39,"2017","200 level course","Law"
"2015-16","2016",201501,"Fall",50675,"L","I","Regular","Graduate","Graduate","1","1","1","600/700","Law",120,3.333333333,39,"2015","600 level course","Law"
"2016-17","2017",201602,"Spring",31722,"L","I","Regular","Graduate","Graduate","0","0","0","600/700","Masters",12,0.333333333,3,"2017","600 level course","Conflict & Dispute Resolution"
"2014-15","2015",201402,"Winter",60483,"S","I","Regular","Graduate","Graduate","1","1","1","600/700","Law",6,0.166666667,2,"2015","700 level course","Law"
"2013-14","2014",201302,"Winter",60316,"L","I","Regular","Graduate","Graduate","1","1","1","600/700","Law",12,0.333333333,6,"2014","600 level course","Law"
"2015-16","2016",201503,"Fall",16553,"L","I","Regular","Undergraduate","Undergraduate","0","0","0","Lower Division","Upper Division",48,1.066666667,10,"2015","100 level course","Law"
"2016-17","2017",201603,"Winter",60526,"S","I","Regular","Graduate","Graduate","1","1","1","600/700","Law",2,0.0555556,1,"2017","700 level course","Law"
"2015-16","2016",201503,"Winter",60696,"L","I","Regular","Graduate","Graduate","1","1","1","600/700","Law",16,0.444444444,7,"2016","600 level course","Law"
"2018-19","2019",201803,"Fall",50471,"L","I","Regular","Graduate","Graduate","1","1","1","600/700","Law",105,2.944444444,28,"2018","600 level course","Law"
"2019-20","2020",201902,"Winter",60466,"E","I","Regular","Graduate","Graduate","1","1","1","600/700","Law",2,0.0555556,1,"2020","700 level course","Law"
"2015-16","2016",201501,"Winter",60774,"L","I","Regular","Graduate","Graduate","1","1","1","600/700","Law",141,3.916666667,45,"2016","600 level course","Law"
"2017-18","2018",201702,"Fall",16928,"L","I","Regular","Undergraduate","Undergraduate","0","0","0","Lower Division","Upper Division",60,1.333333333,14,"2017","200 level course","Conflict & Dispute Resolution"
"2014-15","2015",201402,"Winter",21668,"L","I","Regular","Undergraduate","Undergraduate","0","0","0","Upper Division","Lower Division",8,0.177777778,2,"2015","300 level course","Conflict & Dispute Resolution"
"2017-18","2018",201701,"Spring",60613,"L","P","Regular","Graduate","Graduate","1","1","1","600/700","Law",12,0.333333333,6,"2018","600 level course","Law"
"2014-15","2015",201402,"Fall",50405,"L","I","Regular","Graduate","Graduate","1","1","1","600/700","Law",96,2.666666667,32,"2014","600 level course","Law"
"2015-16","2016",201502,"Fall",13579,"L","I","Regular","Undergraduate","Undergraduate","0","0","0","Lower Division","Upper Division",32,0.711111111,14,"2015","200 level course","Law"
"2018-19","2019",201803,"Fall",17466,"N","I","Regular","Graduate","Graduate","1","1","1","600/700","Law",3,0.083333333,3,"2018","600 level course","Conflict & Dispute Resolution"
"2013-14","2014",201302,"Winter",22966,"L","I","Regular","Graduate","Graduate","1","1","1","500","Law",4,0.111111111,1,"2014","500 level course","Conflict & Dispute Resolution"
"2013-14","2014",201302,"Winter",22969,"L","I","Regular","Graduate","Graduate","0","0","0","500","Masters",9,0.2,5,"2014","500 level course","Conflict & Dispute Resolution"
"2013-14","2014",201302,"Spring",60162,"L","I","Regular","Graduate","Graduate","1","1","1","600/700","Law",240,6.666666667,75,"2014","600 level course","Law"
"2016-17","2017",201602,"Winter",60478,"N","I","Regular","Graduate","Graduate","1","1","1","600/700","Law",46,1.277777778,23,"2017","600 level course","Law"
"2014-15","2015",201401,"Spring",60304,"S","I","Regular","Graduate","Graduate","1","1","1","600/700","Law",9,0.25,8,"2015","600 level course","Law"
"2015-16","2016",201501,"Spring",60808,"S","I","Regular","Graduate","Graduate","1","1","1","600/700","Law",27,0.75,27,"2016","700 level course","Law"
"2014-15","2015",201402,"Winter",21672,"L","I","Regular","Graduate","Graduate","1","1","1","500","Law",4,0.111111111,1,"2015","500 level course","Conflict & Dispute Resolution"
"2018-19","2019",201802,"Fall",16650,"L","I","Regular","Graduate","Graduate","0","0","0","600/700","Masters",4,0.111111111,1,"2018","600 level course","Conflict & Dispute Resolution"
"2015-16","2016",201502,"Fall",50609,"L","I","Regular","Graduate","Graduate","1","1","1","600/700","Law",39,1.083333333,12,"2015","600 level course","Law"
"2019-20","2020",201902,"Winter",60501,"L","I","Regular","Graduate","Graduate","1","1","1","600/700","Law",21,0.583333333,7,"2020","600 level course","Law"
"2014-15","2015",201403,"Fall",50446,"E","P","Regular","Graduate","Graduate","1","1","1","600/700","Law",35,0.972222222,7,"2014","700 level course","Law"
"2013-14","2014",201303,"Spring",60292,"L","I","Regular","Graduate","Graduate","1","1","1","600/700","Law",36,1,14,"2014","600 level course","Law"
"2014-15","2015",201402,"Winter",60301,"I","I","Regular","Graduate","Graduate","1","1","1","600/700","Law",42,1.166666667,16,"2015","600 level course","Law"
"2018-19","2019",201802,"Winter",60641,"L","I","Regular","Graduate","Graduate","1","1","1","600/700","Law",6,0.166666667,2,"2019","600 level course","Law"
"2016-17","2017",201602,"Winter",60540,"L","I","Regular","Graduate","Graduate","1","1","1","600/700","Law",54,1.5,18,"2017","600 level course","Law"
"2017-18","2018",201702,"Fall",50525,"L","I","Regular","Graduate","Graduate","0","1","1","600/700","Law",2,0.0555556,1,"2017","600 level course","Law"
"2014-15","2015",201403,"Winter",60301,"I","I","Regular","Graduate","Graduate","0","0","0","600/700","Law",42,1.166666667,12,"2015","600 level course","Law"
"2019-20","2020",201902,"Fall",50672,"L","I","Regular","Graduate","Graduate","1","1","1","600/700","Law",15,0.416666667,5,"2019","600 level course","Law"
"2014-15","2015",201401,"Winter",60346,"L","I","Regular","Graduate","Graduate","1","1","1","600/700","Law",78,2.166666667,26,"2015","600 level course","Law"
"2015-16","2016",201502,"Winter",60729,"L","I","Regular","Graduate","Graduate","1","1","1","600/700","Law",8,0.222222222,7,"2016","600 level course","Law"
"2018-19","2019",201801,"Spring",60638,"L","I","Regular","Graduate","Graduate","1","1","1","600/700","Law",6,0.166666667,2,"2019","600 level course","Law"
"2013-14","2015",201304,"Summer",70825,"E","I","Regular","Graduate","Graduate","1","1","1","600/700","Law",6,0.166666667,1,"2014","700 level course","Law"
"2014-15","2015",201401,"Fall",11796,"N","I","Regular","Graduate","Graduate","1","1","1","500","Masters",57,1.583333333,12,"2014","500 level course","Conflict & Dispute Resolution"
"2019-20","2020",201902,"Winter",60396,"L","I","Regular","Graduate","Graduate","1","1","1","600/700","Law",66,1.833333333,31,"2020","600 level course","Law"
"2013-14","2014",201303,"Winter",60139,"S","I","Regular","Graduate","Graduate","1","1","1","600/700","Law",18,0.5,9,"2014","600 level course","Law"
"2017-18","2018",201701,"Winter",60565,"L","I","Regular","Graduate","Graduate","1","1","1","600/700","Law",48,1.333333333,16,"2018","600 level course","Law"
"2018-19","2019",201803,"Spring",60640,"L","I","Regular","Graduate","Graduate","1","1","1","600/700","Law",7,0.194444444,9,"2019","700 level course","Law"
"2013-14","2014",201303,"Winter",60201,"L","I","Regular","Graduate","Graduate","1","1","1","600/700","Law",56,1.555555556,19,"2014","600 level course","Law"
"2016-17","2017",201602,"Winter",21887,"L","I","Regular","Graduate","Graduate","0","1","1","600/700","Masters",7.5,0.194444444,2,"2017","600 level course","Conflict & Dispute Resolution"
"2014-15","2015",201401,"Winter",60341,"L","I","Regular","Graduate","Graduate","1","1","1","600/700","Law",248,6.888888889,66,"2015","600 level course","Law"
"2014-15","2015",201401,"Spring",60450,"L","I","Regular","Graduate","Graduate","1","1","1","600/700","Law",27,0.75,9,"2015","600 level course","Law"
"2017-18","2018",201702,"Fall",11798,"L","I","Regular","Graduate","Graduate","1","1","1","600/700","Masters",68,1.888888889,17,"2017","600 level course","Conflict & Dispute Resolution"
"2013-14","2014",201302,"Winter",60316,"L","I","Regular","Graduate","Graduate","1","1","1","600/700","Law",12,0.333333333,12,"2014","600 level course","Law"
"2016-17","2017",201601,"Winter",60476,"L","I","Regular","Graduate","Graduate","1","1","1","600/700","Law",27,0.75,12,"2017","600 level course","Law"
"2015-16","2016",201502,"Spring",36581,"L","I","Regular","Undergraduate","Undergraduate","0","0","0","Upper Division","Upper Division",20,0.444444444,4,"2016","400 level course","Conflict & Dispute Resolution"
"2017-18","2018",201701,"Winter",60559,"L","I","Regular","Graduate","Graduate","1","1","1","600/700","Law",280,7.666666667,70,"2018","600 level course","Law"
"2016-17","2018",201604,"Summer",70425,"N","I","Regular","Graduate","Graduate","1","1","1","600/700","Law",3,0.083333333,2,"2017","600 level course","Law"
"2014-15","2015",201402,"Winter",26978,"L","I","Regular","Graduate","Graduate","0","0","0","600/700","Masters",3,0.111111111,1,"2015","600 level course","Conflict & Dispute Resolution"
"2017-18","2018",201703,"Winter",60628,"S","P","Regular","Graduate","Graduate","1","1","1","600/700","Law",5,0.138888889,5,"2018","700 level course","Law"
"2016-17","2017",201601,"Fall",50282,"L","I","Regular","Graduate","Graduate","1","1","1","600/700","Law",16,0.444444444,8,"2016","600 level course","Law"
"2015-16","2016",201502,"Winter",60842,"L","I","Regular","Graduate","Graduate","1","1","1","600/700","Law",36,1,12,"2016","600 level course","Law"
"2018-19","2019",201802,"Fall",50435,"L","I","Regular","Graduate","Graduate","1","1","1","600/700","Law",66,1.833333333,22,"2018","600 level course","Law"
"2016-17","2017",201601,"Winter",60397,"L","I","Regular","Graduate","Graduate","1","1","1","600/700","Law",22,0.611111111,11,"2017","600 level course","Law"
"2017-18","2018",201702,"Winter",60590,"L","I","Regular","Graduate","Graduate","1","1","1","600/700","Law",78,2.166666667,26,"2018","600 level course","Law"
"2018-19","2019",201801,"Fall",50485,"S","I","Regular","Graduate","Graduate","1","1","1","600/700","Law",30,0.833333333,12,"2018","700 level course","Law"
"2014-15","2015",201401,"Winter",60489,"E","I","Regular","Graduate","Graduate","1","1","1","600/700","Law",120,3.333333333,20,"2015","700 level course","Law"
"2013-14","2014",201303,"Winter",60273,"S","I","Regular","Graduate","Graduate","1","1","1","600/700","Law",8,0.222222222,4,"2014","700 level course","Law"
"2013-14","2014",201302,"Spring",60256,"L","I","Regular","Graduate","Graduate","1","1","1","600/700","Law",159,4.416666667,124,"2014","600 level course","Law"
"2014-15","2015",201401,"Fall",50377,"L","I","Regular","Graduate","Graduate","1","1","1","600/700","Law",16,0.444444444,8,"2014","600 level course","Law"
"2015-16","2016",201501,"Fall",50701,"S","I","Regular","Graduate","Graduate","1","1","1","600/700","Law",30,0.833333333,15,"2015","700 level course","Law"
"2016-17","2017",201601,"Winter",60518,"E","I","Regular","Graduate","Graduate","1","1","1","600/700","Law",102,2.777777778,14,"2017","700 level course","Law"
"2015-16","2016",201501,"Winter",60722,"L","I","Regular","Graduate","Graduate","1","1","1","600/700","Law",20,0.555555556,10,"2016","600 level course","Law"
"2014-15","2015",201403,"Fall",16771,"L","I","Regular","Graduate","Graduate","0","0","0","600/700","Masters",4.5,0.1,1,"2014","600 level course","Conflict & Dispute Resolution"
"2018-19","2019",201803,"Winter",27218,"L","I","Regular","Undergraduate","Undergraduate","0","0","0","Upper Division","Upper Division",80,1.866666667,20,"2019","400 level course","Law"
"2014-15","2015",201402,"Winter",25962,"D","I","Regular","Undergraduate","Graduate","0","0","0","600/700","Lower Division",38,1.055555556,13,"2015","200 level course","Law"
"2015-16","2016",201501,"Spring",60828,"L","I","Regular","Graduate","Graduate","1","1","1","600/700","Law",117,3.305555556,39,"2016","600 level course","Law"
"2019-20","2020",201902,"Winter",60390,"L","I","Regular","Graduate","Graduate","1","1","1","600/700","Law",63,1.75,21,"2020","600 level course","Law"
"2016-17","2017",201602,"Winter",60370,"L","I","Regular","Graduate","Graduate","1","1","1","600/700","Law",48,1.333333333,16,"2017","600 level course","Law"
"2013-14","2014",201302,"Spring",60127,"S","I","Regular","Graduate","Graduate","1","1","1","600/700","Law",4,0.111111111,2,"2014","600 level course","Law"
"2019-20","2020",201902,"Fall",50683,"S","I","Regular","Graduate","Graduate","1","1","1","600/700","Law",2,0.0555556,1,"2019","700 level course","Law"
"2013-14","2014",201302,"Winter",60186,"L","I","Regular","Graduate","Graduate","1","1","1","600/700","Law",9,0.25,3,"2014","600 level course","Law"
"2018-19","2019",201803,"Fall",50414,"L","I","Regular","Graduate","Graduate","1","1","1","600/700","Law",69,1.916666667,23,"2018","600 level course","Law"
"2018-19","2019",201803,"Winter",22457,"N","I","Regular","Graduate","Graduate","1","1","1","600/700","Masters",2,0.0555556,2,"2019","600 level course","Conflict & Dispute Resolution"
"2014-15","2015",201402,"Winter",60501,"L","I","Regular","Graduate","Graduate","1","1","1","600/700","Law",21,0.583333333,7,"2015","600 level course","Law"
"2016-17","2017",201602,"Spring",33312,"L","I","Regular","Undergraduate","Undergraduate","0","0","0","Upper Division","Lower Division",28,0.622222222,8,"2017","400 level course","Conflict & Dispute Resolution"
