"academic_year","fiscal_year","sort_term","term","crn","type","location","credit_type","student_level","course_level","same_dept_flag","same_college_flag","same_college_flag_cas","course_level_detail","student_level_detail","credit","fte","headcount","year","course_number_cat","department"
"2015-16","2017",201504,"Summer",42790,"L","F","Self-Support","Undergraduate","Undergraduate","0","0","0","Upper Division","Upper Division",4,0.088888889,1,"2016","400 level course","Study Abroad"
"2017-18","2019",201704,"Summer",42666,"L","F","Self-Support","Undergraduate","Undergraduate","0","0","0","Upper Division","Upper Division",32,0.711111111,8,"2018","300 level course","Study Abroad"
"2016-17","2017",201602,"Spring",34711,"A","I","Regular","Graduate","Undergraduate","0","0","0","Upper Division","Doctoral",1,0.037037,1,"2017","300 level course","Physical Activity & Rec Svcs"
"2016-17","2017",201601,"Spring",37012,"L","F","Self-Support","Undergraduate","Undergraduate","0","0","0","Upper Division","Upper Division",120,2.666666667,9,"2017","400 level course","Study Abroad"
"2014-15","2015",201402,"Spring",34707,"A","I","Regular","Graduate","Undergraduate","0","0","0","Upper Division","Doctoral",2,0.074074074,1,"2015","300 level course","Physical Activity & Rec Svcs"
"2016-17","2017",201601,"Spring",36729,"A","I","Regular","Undergraduate","Undergraduate","0","0","0","Upper Division","Upper Division",12,0.266666667,6,"2017","300 level course","Physical Activity & Rec Svcs"
"2013-14","2014",201303,"Winter",28244,"U","V","Self-Support","Graduate","Graduate","0","1","1","600/700","Masters",3,0.083333333,1,"2014","600 level course","Graduate School/Joint Campus"
"2015-16","2016",201503,"Spring",34827,"A","I","Regular","Undergraduate","Undergraduate","0","0","0","Lower Division","Lower Division",3,0.066666667,3,"2016","200 level course","Physical Activity & Rec Svcs"
"2018-19","2019",201803,"Spring",34530,"A","I","Regular","Undergraduate","Undergraduate","0","0","0","Lower Division","Lower Division",5,0.111111111,5,"2019","200 level course","Physical Activity & Rec Svcs"
"2016-17","2018",201604,"Summer",42229,"A","I","Self-Support","Undergraduate","Undergraduate","0","0","0","Lower Division","Lower Division",3,0.066666667,3,"2017","200 level course","Physical Activity & Rec Svcs"
"2016-17","2017",201603,"Fall",16576,"A","I","Regular","Undergraduate","Undergraduate","0","1","1","Lower Division","Lower Division",1,0.0222222,1,"2016","200 level course","Physical Activity & Rec Svcs"
"2014-15","2016",201404,"Summer",42309,"A","I","Self-Support","Undergraduate","Undergraduate","0","0","0","Lower Division","Upper Division",13,0.288888889,13,"2015","200 level course","Physical Activity & Rec Svcs"
"2017-18","2018",201701,"Winter",25349,"A","I","Regular","Graduate","Undergraduate","0","0","0","Upper Division","Masters",2,0.0555556,1,"2018","300 level course","Physical Activity & Rec Svcs"
"2014-15","2015",201403,"Winter",27358,"L","I","Regular","Undergraduate","Undergraduate","0","0","0","Lower Division","Lower Division",12,0.266666667,12,"2015","100 level course","Univ Teaching & Learning Ctr"
"2013-14","2014",201303,"Spring",39652,"L","F","Self-Support","Undergraduate","Undergraduate","0","0","0","Lower Division","Lower Division",12,0.266666667,1,"2014","100 level course","Study Abroad"
"2018-19","2020",201804,"Summer",42693,"L","F","Self-Support","Undergraduate","Undergraduate","0","0","0","Upper Division","Upper Division",25,0.555555556,4,"2019","400 level course","Study Abroad"
"2017-18","2018",201702,"Spring",34621,"A","I","Regular","Graduate","Undergraduate","0","0","0","Lower Division","Masters",1,0.0277778,1,"2018","200 level course","Physical Activity & Rec Svcs"
"2019-20","2020",201901,"Winter",24894,"A","I","Regular","Undergraduate","Undergraduate","0","0","0","Lower Division","Lower Division",4,0.088888889,4,"2020","200 level course","Physical Activity & Rec Svcs"
"2014-15","2015",201402,"Winter",24666,"A","I","Regular","Undergraduate","Undergraduate","0","0","0","Upper Division","Upper Division",10,0.222222222,10,"2015","300 level course","Physical Activity & Rec Svcs"
"2013-14","2014",201303,"Winter",25990,"A","I","Regular","Graduate","Undergraduate","0","0","0","Lower Division","Doctoral",1,0.037037,1,"2014","200 level course","Physical Activity & Rec Svcs"
"2016-17","2018",201604,"Summer",42709,"L","F","Self-Support","Undergraduate","Undergraduate","0","0","0","Upper Division","Upper Division",112,3,28,"2017","300 level course","Study Abroad"
"2019-20","2020",201901,"Fall",14864,"A","I","Regular","Undergraduate","Undergraduate","0","0","0","Lower Division","Upper Division",4,0.088888889,4,"2019","100 level course","Physical Activity & Rec Svcs"
"2018-19","2019",201801,"Winter",25458,"A","I","Regular","Undergraduate","Undergraduate","0","0","0","Upper Division","Lower Division",9,0.2,9,"2019","300 level course","Physical Activity & Rec Svcs"
"2016-17","2017",201601,"Winter",24897,"A","I","Regular","Undergraduate","Undergraduate","0","0","0","Lower Division","Lower Division",11,0.244444444,11,"2017","200 level course","Physical Activity & Rec Svcs"
"2013-14","2014",201302,"Winter",26960,"L","I","Regular","Undergraduate","Undergraduate","0","0","0","Lower Division","Upper Division",3,0.066666667,3,"2014","100 level course","Univ Teaching & Learning Ctr"
"2013-14","2014",201303,"Winter",26020,"A","I","Regular","Undergraduate","Undergraduate","0","0","0","Upper Division","Lower Division",6,0.133333333,3,"2014","300 level course","Physical Activity & Rec Svcs"
"2014-15","2016",201404,"Summer",42321,"A","I","Self-Support","Undergraduate","Undergraduate","0","0","0","Upper Division","Upper Division",8,0.177777778,8,"2015","300 level course","Physical Activity & Rec Svcs"
"2013-14","2014",201302,"Winter",25929,"A","I","Regular","Undergraduate","Undergraduate","0","0","0","Lower Division","Lower Division",11,0.244444444,11,"2014","200 level course","Physical Activity & Rec Svcs"
"2019-20","2020",201901,"Fall",14774,"A","I","Regular","Graduate","Undergraduate","0","0","0","Lower Division","Doctoral",3,0.111111111,3,"2019","100 level course","Physical Activity & Rec Svcs"
"2017-18","2018",201702,"Spring",34555,"A","E","Regular","Undergraduate","Undergraduate","0","0","0","Lower Division","Lower Division",4,0.088888889,4,"2018","200 level course","Physical Activity & Rec Svcs"
"2015-16","2016",201503,"Winter",24736,"A","I","Regular","Undergraduate","Undergraduate","0","0","0","Lower Division","Lower Division",7,0.155555556,7,"2016","200 level course","Physical Activity & Rec Svcs"
"2019-20","2020",201902,"Winter",24844,"L","I","Regular","Undergraduate","Undergraduate","0","0","0","Lower Division","Upper Division",21,0.466666667,22,"2020","200 level course","Physical Activity & Rec Svcs"
"2015-16","2016",201501,"Winter",24846,"A","I","Regular","Undergraduate","Undergraduate","0","0","0","Lower Division","Upper Division",2,0.0444444,2,"2016","200 level course","Physical Activity & Rec Svcs"
"2015-16","2016",201503,"Winter",24700,"A","I","Regular","Undergraduate","Undergraduate","0","0","0","Upper Division","Upper Division",34,0.755555556,10,"2016","300 level course","Physical Activity & Rec Svcs"
"2019-20","2020",201902,"Fall",16577,"A","I","Regular","Graduate","Undergraduate","0","1","1","Lower Division","Masters",1,0.0277778,1,"2019","200 level course","Physical Activity & Rec Svcs"
"2014-15","2015",201402,"Spring",34744,"A","I","Regular","Undergraduate","Undergraduate","0","0","0","Lower Division","Lower Division",8,0.177777778,8,"2015","100 level course","Physical Activity & Rec Svcs"
"2014-15","2015",201403,"Winter",24653,"A","I","Regular","Undergraduate","Undergraduate","0","0","0","Lower Division","Lower Division",12,0.266666667,12,"2015","100 level course","Physical Activity & Rec Svcs"
"2013-14","2014",201303,"Winter",25946,"A","I","Regular","Undergraduate","Undergraduate","0","0","0","Lower Division","Upper Division",12,0.266666667,12,"2014","200 level course","Physical Activity & Rec Svcs"
"2016-17","2017",201601,"Fall",14818,"A","I","Regular","Undergraduate","Undergraduate","0","0","0","Upper Division","Lower Division",1,0.0222222,1,"2016","300 level course","Physical Activity & Rec Svcs"
"2017-18","2018",201703,"Winter",25270,"A","I","Regular","Undergraduate","Undergraduate","0","0","0","Upper Division","Upper Division",10,0.222222222,10,"2018","300 level course","Physical Activity & Rec Svcs"
"2015-16","2016",201502,"Fall",16412,"A","I","Regular","Graduate","Undergraduate","0","0","0","Lower Division","Doctoral",1,0.037037,1,"2015","100 level course","Physical Activity & Rec Svcs"
"2016-17","2017",201603,"Winter",27374,"U","V","Self-Support","Graduate","Graduate","0","0","0","600/700","Masters",33,0.944444444,11,"2017","600 level course","Graduate School/Joint Campus"
"2014-15","2015",201401,"Fall",13871,"A","I","Regular","Undergraduate","Undergraduate","0","0","0","Lower Division","Upper Division",24,0.533333333,8,"2014","100 level course","Military Science"
"2014-15","2015",201401,"Fall",14936,"A","I","Regular","Undergraduate","Undergraduate","0","0","0","Lower Division","Upper Division",7,0.155555556,7,"2014","200 level course","Physical Activity & Rec Svcs"
"2018-19","2019",201803,"Winter",25489,"A","I","Regular","Undergraduate","Undergraduate","0","0","0","Upper Division","Lower Division",20,0.444444444,19,"2019","300 level course","Physical Activity & Rec Svcs"
"2015-16","2016",201501,"Winter",24813,"A","I","Regular","Graduate","Undergraduate","0","0","0","Lower Division","Masters",2,0.0555556,2,"2016","200 level course","Physical Activity & Rec Svcs"
"2014-15","2015",201402,"Fall",14706,"L","F","Self-Support","Undergraduate","Undergraduate","0","0","0","Lower Division","Upper Division",84,1.866666667,8,"2014","100 level course","Study Abroad"
"2016-17","2017",201603,"Winter",24821,"A","I","Regular","Undergraduate","Undergraduate","0","0","0","Lower Division","Lower Division",12,0.266666667,12,"2017","200 level course","Physical Activity & Rec Svcs"
"2013-14","2014",201303,"Winter",25989,"A","I","Regular","Undergraduate","Undergraduate","0","0","0","Lower Division","Lower Division",9,0.2,9,"2014","200 level course","Physical Activity & Rec Svcs"
"2018-19","2019",201802,"Fall",14853,"A","I","Regular","Undergraduate","Undergraduate","0","0","0","Lower Division","Lower Division",28,0.622222222,26,"2018","200 level course","Physical Activity & Rec Svcs"
"2016-17","2018",201604,"Summer",42765,"L","F","Self-Support","Undergraduate","Undergraduate","0","0","0","Upper Division","Upper Division",13,0.288888889,3,"2017","400 level course","Study Abroad"
"2013-14","2015",201304,"Summer",48252,"L","F","Self-Support","Undergraduate","Undergraduate","0","0","0","Upper Division","Upper Division",100,2.111111111,12,"2014","400 level course","Study Abroad"
"2014-15","2015",201403,"Fall",17356,"L","I","Regular","Undergraduate","Undergraduate","0","0","0","Upper Division","Upper Division",4,0.088888889,1,"2014","400 level course","Military Science"
"2018-19","2019",201802,"Spring",34486,"A","I","Regular","Undergraduate","Undergraduate","0","0","0","Upper Division","Upper Division",8,0.177777778,8,"2019","300 level course","Physical Activity & Rec Svcs"
"2014-15","2016",201404,"Summer",42788,"L","F","Self-Support","Undergraduate","Undergraduate","0","0","0","Lower Division","Upper Division",32,0.711111111,8,"2015","200 level course","Study Abroad"
"2015-16","2017",201504,"Summer",42744,"L","F","Self-Support","Undergraduate","Undergraduate","0","0","0","Upper Division","Upper Division",15,0.333333333,3,"2016","300 level course","Study Abroad"
"2013-14","2014",201303,"Winter",27637,"A","I","Regular","Graduate","Undergraduate","0","0","0","Lower Division","Masters",2,0.0555556,2,"2014","100 level course","Physical Activity & Rec Svcs"
"2014-15","2015",201403,"Spring",34844,"A","I","Regular","Undergraduate","Undergraduate","0","0","0","Lower Division","Lower Division",1,0.0222222,1,"2015","200 level course","Physical Activity & Rec Svcs"
"2018-19","2019",201803,"Fall",17148,"E","I","Regular","Undergraduate","Undergraduate","0","0","0","Upper Division","Lower Division",1,0.0222222,1,"2018","400 level course","Library"
"2013-14","2015",201304,"Summer",47869,"A","I","Self-Support","Undergraduate","Undergraduate","0","0","0","Lower Division","Upper Division",10,0.222222222,10,"2014","200 level course","Physical Activity & Rec Svcs"
"2016-17","2017",201603,"Spring",34580,"A","I","Regular","Undergraduate","Undergraduate","0","0","0","Lower Division","Lower Division",6,0.133333333,6,"2017","200 level course","Physical Activity & Rec Svcs"
"2017-18","2018",201702,"Winter",25327,"L","I","Regular","Undergraduate","Undergraduate","0","0","0","Upper Division","Lower Division",28,0.622222222,14,"2018","300 level course","Physical Activity & Rec Svcs"
"2015-16","2016",201502,"Winter",26712,"A","I","Regular","Undergraduate","Undergraduate","0","0","0","Lower Division","Upper Division",7,0.155555556,7,"2016","200 level course","Physical Activity & Rec Svcs"
"2015-16","2016",201502,"Spring",34734,"A","I","Regular","Undergraduate","Undergraduate","0","0","0","Lower Division","Lower Division",4,0.088888889,4,"2016","100 level course","Physical Activity & Rec Svcs"
"2016-17","2017",201603,"Spring",34532,"A","I","Regular","Undergraduate","Undergraduate","0","0","0","Lower Division","Upper Division",3,0.066666667,3,"2017","100 level course","Physical Activity & Rec Svcs"
"2014-15","2016",201404,"Summer",42312,"A","I","Self-Support","Undergraduate","Undergraduate","0","0","0","Upper Division","Upper Division",1,0.0222222,1,"2015","300 level course","Physical Activity & Rec Svcs"
"2016-17","2018",201604,"Summer",42683,"L","F","Self-Support","Undergraduate","Undergraduate","0","0","0","Upper Division","Upper Division",48,1.066666667,12,"2017","400 level course","Study Abroad"
"2017-18","2018",201703,"Winter",25366,"A","I","Regular","Undergraduate","Undergraduate","0","0","0","Lower Division","Lower Division",19,0.422222222,19,"2018","200 level course","Physical Activity & Rec Svcs"
"2017-18","2018",201701,"Winter",25398,"A","I","Regular","Undergraduate","Undergraduate","0","0","0","Lower Division","Lower Division",12,0.266666667,6,"2018","200 level course","Physical Activity & Rec Svcs"
"2013-14","2014",201303,"Spring",39673,"L","F","Self-Support","Undergraduate","Undergraduate","0","0","0","Lower Division","Upper Division",12,0.266666667,1,"2014","100 level course","Study Abroad"
"2015-16","2016",201503,"Winter",24705,"A","I","Regular","Undergraduate","Undergraduate","0","0","0","Upper Division","Upper Division",5,0.111111111,5,"2016","300 level course","Physical Activity & Rec Svcs"
"2016-17","2018",201604,"Summer",42714,"L","F","Self-Support","Undergraduate","Undergraduate","0","0","0","Upper Division","Lower Division",18,0.4,3,"2017","300 level course","Study Abroad"
"2017-18","2018",201702,"Fall",14839,"A","I","Regular","Undergraduate","Undergraduate","0","0","0","Lower Division","Lower Division",15,0.333333333,15,"2017","200 level course","Physical Activity & Rec Svcs"
"2014-15","2015",201401,"Winter",24782,"A","I","Regular","Undergraduate","Undergraduate","0","0","0","Lower Division","Lower Division",9,0.2,9,"2015","200 level course","Physical Activity & Rec Svcs"
"2016-17","2017",201601,"Winter",24900,"A","I","Regular","Undergraduate","Undergraduate","0","0","0","Lower Division","Upper Division",5,0.111111111,5,"2017","200 level course","Physical Activity & Rec Svcs"
"2018-19","2019",201803,"Spring",34492,"A","I","Regular","Undergraduate","Undergraduate","0","0","0","Lower Division","Upper Division",9,0.2,9,"2019","200 level course","Physical Activity & Rec Svcs"
"2018-19","2020",201804,"Summer",41851,"L","F","Self-Support","Undergraduate","Undergraduate","0","0","0","Lower Division","Upper Division",247,5.777777778,34,"2019","100 level course","Study Abroad"
"2014-15","2015",201401,"Spring",34737,"A","I","Regular","Undergraduate","Undergraduate","0","0","0","Upper Division","Lower Division",21,0.466666667,20,"2015","400 level course","Physical Activity & Rec Svcs"
"2014-15","2015",201401,"Winter",24803,"A","I","Regular","Undergraduate","Undergraduate","0","0","0","Lower Division","Upper Division",8,0.177777778,8,"2015","200 level course","Physical Activity & Rec Svcs"
"2013-14","2014",201303,"Winter",25952,"A","I","Regular","Undergraduate","Undergraduate","0","0","0","Lower Division","Lower Division",14,0.311111111,14,"2014","200 level course","Physical Activity & Rec Svcs"
"2015-16","2016",201502,"Winter",24845,"A","I","Regular","Undergraduate","Undergraduate","0","0","0","Lower Division","Upper Division",6,0.133333333,6,"2016","200 level course","Physical Activity & Rec Svcs"
"2018-19","2020",201804,"Summer",42772,"L","F","Self-Support","Undergraduate","Undergraduate","0","0","0","Upper Division","Upper Division",56,1.244444444,13,"2019","300 level course","Study Abroad"
"2018-19","2019",201803,"Fall",14771,"A","I","Regular","Graduate","Undergraduate","0","0","0","Lower Division","Masters",1,0.0277778,1,"2018","100 level course","Physical Activity & Rec Svcs"
"2016-17","2018",201604,"Summer",42790,"L","F","Self-Support","Undergraduate","Undergraduate","0","0","0","Upper Division","Upper Division",20,0.444444444,5,"2017","300 level course","Study Abroad"
"2014-15","2015",201401,"Winter",24655,"A","I","Regular","Undergraduate","Undergraduate","0","0","0","Lower Division","Lower Division",9,0.2,9,"2015","100 level course","Physical Activity & Rec Svcs"
"2016-17","2017",201602,"Spring",34693,"A","I","Regular","Undergraduate","Undergraduate","0","0","0","Upper Division","Upper Division",7,0.155555556,7,"2017","300 level course","Physical Activity & Rec Svcs"
"2017-18","2018",201701,"Spring",34530,"A","I","Regular","Graduate","Undergraduate","0","0","0","Lower Division","Masters",2,0.0555556,2,"2018","200 level course","Physical Activity & Rec Svcs"
"2018-19","2019",201802,"Spring",34648,"L","I","Regular","Graduate","Undergraduate","0","0","0","Upper Division","Doctoral",1,0.037037,1,"2019","300 level course","Physical Activity & Rec Svcs"
"2014-15","2015",201402,"Winter",24776,"A","I","Regular","Undergraduate","Undergraduate","0","0","0","Lower Division","Upper Division",11,0.244444444,11,"2015","200 level course","Physical Activity & Rec Svcs"
"2016-17","2017",201602,"Fall",14771,"A","I","Regular","Graduate","Undergraduate","0","0","0","Lower Division","Doctoral",1,0.037037,1,"2016","200 level course","Physical Activity & Rec Svcs"
"2013-14","2014",201303,"Spring",37219,"A","I","Regular","Undergraduate","Undergraduate","0","0","0","Lower Division","Upper Division",9,0.2,9,"2014","100 level course","Physical Activity & Rec Svcs"
"2016-17","2017",201603,"Fall",14789,"A","I","Regular","Undergraduate","Undergraduate","0","0","0","Upper Division","Upper Division",3,0.066666667,3,"2016","300 level course","Physical Activity & Rec Svcs"
"2018-19","2019",201803,"Winter",25451,"A","I","Regular","Undergraduate","Undergraduate","0","0","0","Lower Division","Lower Division",10,0.222222222,10,"2019","200 level course","Physical Activity & Rec Svcs"
"2013-14","2014",201302,"Spring",37245,"A","I","Regular","Graduate","Undergraduate","0","0","0","Lower Division","Doctoral",2,0.074074074,1,"2014","200 level course","Physical Activity & Rec Svcs"
"2018-19","2019",201801,"Spring",36824,"L","I","Regular","Undergraduate","Undergraduate","0","0","0","Lower Division","Lower Division",14,0.311111111,7,"2019","100 level course","Undergraduate Studies"
"2018-19","2019",201803,"Spring",34668,"A","I","Regular","Graduate","Undergraduate","0","0","0","Lower Division","Doctoral",1,0.037037,1,"2019","200 level course","Physical Activity & Rec Svcs"
"2015-16","2016",201503,"Fall",14795,"A","I","Regular","Graduate","Undergraduate","0","0","0","Upper Division","Masters",2,0.0555556,2,"2015","300 level course","Physical Activity & Rec Svcs"
"2018-19","2019",201802,"Fall",14806,"A","I","Regular","Undergraduate","Undergraduate","0","1","1","Upper Division","Lower Division",1,0.0222222,1,"2018","300 level course","Physical Activity & Rec Svcs"
"2016-17","2017",201601,"Fall",16328,"L","I","Regular","Undergraduate","Undergraduate","0","0","0","Upper Division","Upper Division",12,0.266666667,6,"2016","300 level course","Physical Activity & Rec Svcs"
"2017-18","2018",201701,"Fall",14822,"A","I","Regular","Undergraduate","Undergraduate","0","0","0","Upper Division","Lower Division",1,0.0222222,1,"2017","300 level course","Physical Activity & Rec Svcs"
"2015-16","2016",201501,"Spring",34695,"A","E","Regular","Undergraduate","Undergraduate","0","0","0","Lower Division","Upper Division",17,0.377777778,17,"2016","200 level course","Physical Activity & Rec Svcs"
"2013-14","2014",201303,"Spring",37219,"A","I","Regular","Undergraduate","Undergraduate","0","0","0","Lower Division","Lower Division",15,0.333333333,15,"2014","100 level course","Physical Activity & Rec Svcs"
"2015-16","2016",201501,"Fall",14773,"A","I","Regular","Graduate","Undergraduate","0","0","0","Lower Division","Masters",1,0.0277778,1,"2015","200 level course","Physical Activity & Rec Svcs"
"2017-18","2019",201704,"Summer",42115,"A","I","Self-Support","Undergraduate","Undergraduate","0","0","0","Lower Division","Lower Division",4,0.088888889,4,"2018","200 level course","Physical Activity & Rec Svcs"
"2014-15","2016",201404,"Summer",42797,"L","F","Self-Support","Undergraduate","Undergraduate","0","0","0","Lower Division","Upper Division",10,0.222222222,5,"2015","200 level course","Study Abroad"
"2015-16","2016",201501,"Winter",24847,"A","I","Regular","Undergraduate","Undergraduate","0","0","0","Upper Division","Lower Division",15,0.333333333,15,"2016","300 level course","Physical Activity & Rec Svcs"
"2019-20","2020",201902,"Winter",23831,"L","I","Regular","Undergraduate","Undergraduate","0","0","0","Upper Division","Upper Division",68,1.466666667,21,"2020","300 level course","Military Science"
"2017-18","2018",201703,"Winter",26328,"L","I","Regular","Undergraduate","Undergraduate","0","1","1","Lower Division","Lower Division",1,0.0222222,1,"2018","100 level course","Univ Teaching & Learning Ctr"
"2017-18","2018",201703,"Winter",25365,"A","I","Regular","Undergraduate","Undergraduate","0","0","0","Lower Division","Lower Division",9,0.2,9,"2018","200 level course","Physical Activity & Rec Svcs"
"2014-15","2015",201403,"Winter",24687,"A","I","Regular","Undergraduate","Undergraduate","0","0","0","Lower Division","Upper Division",4,0.088888889,4,"2015","200 level course","Physical Activity & Rec Svcs"
"2017-18","2019",201704,"Summer",42626,"L","F","Self-Support","Undergraduate","Undergraduate","0","0","0","Upper Division","Upper Division",28,0.622222222,7,"2018","300 level course","Study Abroad"
"2018-19","2019",201801,"Fall",16405,"A","I","Regular","Undergraduate","Undergraduate","0","0","0","Lower Division","Lower Division",7,0.155555556,7,"2018","100 level course","Physical Activity & Rec Svcs"
"2016-17","2017",201602,"Spring",34682,"A","I","Regular","Undergraduate","Undergraduate","0","0","0","Lower Division","Lower Division",11,0.244444444,11,"2017","200 level course","Physical Activity & Rec Svcs"
"2014-15","2015",201402,"Spring",34841,"A","I","Regular","Graduate","Undergraduate","0","0","0","Lower Division","Masters",1,0.0277778,1,"2015","200 level course","Physical Activity & Rec Svcs"
"2015-16","2016",201503,"Spring",34816,"A","I","Regular","Undergraduate","Undergraduate","0","0","0","Lower Division","Upper Division",15,0.333333333,15,"2016","200 level course","Physical Activity & Rec Svcs"
"2017-18","2018",201703,"Spring",36647,"A","I","Regular","Undergraduate","Undergraduate","0","0","0","Lower Division","Upper Division",14,0.311111111,14,"2018","100 level course","Physical Activity & Rec Svcs"
"2015-16","2016",201502,"Spring",34628,"A","I","Regular","Undergraduate","Undergraduate","0","0","0","Upper Division","Upper Division",38,0.844444444,14,"2016","300 level course","Physical Activity & Rec Svcs"
"2019-20","2020",201901,"Winter",24924,"A","I","Regular","Undergraduate","Undergraduate","0","0","0","Lower Division","Upper Division",7,0.155555556,7,"2020","200 level course","Physical Activity & Rec Svcs"
"2019-20","2020",201901,"Fall",14843,"A","I","Regular","Undergraduate","Undergraduate","0","0","0","Upper Division","Upper Division",2,0.0444444,2,"2019","300 level course","Physical Activity & Rec Svcs"
"2014-15","2015",201401,"Winter",27358,"L","F","Self-Support","Undergraduate","Undergraduate","0","0","0","Upper Division","Upper Division",30,0.666666667,6,"2015","300 level course","Study Abroad"
"2013-14","2015",201304,"Summer",48448,"L","F","Self-Support","Undergraduate","Undergraduate","0","0","0","Upper Division","Lower Division",5,0.111111111,1,"2014","300 level course","Study Abroad"
"2018-19","2019",201803,"Spring",34530,"A","I","Regular","Graduate","Undergraduate","0","0","0","Lower Division","Doctoral",2,0.074074074,2,"2019","200 level course","Physical Activity & Rec Svcs"
"2017-18","2018",201701,"Spring",34568,"A","I","Regular","Undergraduate","Undergraduate","0","0","0","Upper Division","Lower Division",5,0.111111111,5,"2018","300 level course","Physical Activity & Rec Svcs"
"2016-17","2017",201601,"Fall",14733,"A","I","Regular","Undergraduate","Undergraduate","0","0","0","Upper Division","Lower Division",3,0.066666667,3,"2016","300 level course","Physical Activity & Rec Svcs"
"2018-19","2019",201802,"Fall",17400,"L","F","Self-Support","Undergraduate","Undergraduate","0","0","0","Upper Division","Upper Division",5,0.111111111,1,"2018","400 level course","Study Abroad"
"2017-18","2018",201701,"Fall",14827,"A","I","Regular","Undergraduate","Undergraduate","0","0","0","Lower Division","Lower Division",27,0.6,15,"2017","200 level course","Physical Activity & Rec Svcs"
"2014-15","2015",201403,"Fall",14866,"A","I","Regular","Undergraduate","Undergraduate","0","0","0","Lower Division","Lower Division",12,0.266666667,12,"2014","200 level course","Physical Activity & Rec Svcs"
"2018-19","2019",201801,"Spring",36933,"L","F","Self-Support","Graduate","Graduate","0","0","0","500","Masters",30,0.833333333,5,"2019","500 level course","Study Abroad"
"2014-15","2015",201403,"Winter",26499,"A","I","Regular","Graduate","Undergraduate","0","1","1","Upper Division","Masters",1,0.0277778,1,"2015","300 level course","Physical Activity & Rec Svcs"
"2016-17","2017",201602,"Winter",24830,"A","I","Regular","Undergraduate","Undergraduate","0","0","0","Lower Division","Lower Division",8,0.177777778,8,"2017","200 level course","Physical Activity & Rec Svcs"
"2017-18","2018",201702,"Fall",14736,"A","I","Regular","Undergraduate","Undergraduate","0","0","0","Lower Division","Upper Division",5,0.111111111,5,"2017","200 level course","Physical Activity & Rec Svcs"
"2017-18","2018",201701,"Winter",25281,"A","I","Regular","Undergraduate","Undergraduate","0","0","0","Lower Division","Lower Division",8,0.177777778,8,"2018","100 level course","Physical Activity & Rec Svcs"
"2014-15","2015",201403,"Spring",34680,"A","I","Regular","Graduate","Undergraduate","0","0","0","Lower Division","Doctoral",1,0.037037,1,"2015","200 level course","Physical Activity & Rec Svcs"
"2013-14","2015",201304,"Summer",47859,"A","I","Self-Support","Undergraduate","Undergraduate","0","0","0","Lower Division","Lower Division",2,0.0444444,2,"2014","200 level course","Physical Activity & Rec Svcs"
"2018-19","2019",201801,"Fall",14890,"A","I","Regular","Undergraduate","Undergraduate","0","0","0","Lower Division","Lower Division",10,0.222222222,10,"2018","200 level course","Physical Activity & Rec Svcs"
"2015-16","2016",201501,"Spring",34827,"A","I","Regular","Undergraduate","Undergraduate","0","0","0","Lower Division","Upper Division",4,0.088888889,4,"2016","200 level course","Physical Activity & Rec Svcs"
"2017-18","2018",201703,"Spring",33570,"L","I","Regular","Undergraduate","Undergraduate","0","0","0","Lower Division","Upper Division",2,0.0444444,1,"2018","100 level course","Military Science"
"2018-19","2019",201803,"Spring",36366,"A","I","Regular","Graduate","Undergraduate","0","0","0","Lower Division","Doctoral",1,0.037037,1,"2019","100 level course","Physical Activity & Rec Svcs"
"2019-20","2020",201901,"Fall",14983,"A","I","Regular","Graduate","Undergraduate","0","0","0","Lower Division","Doctoral",1,0.037037,1,"2019","200 level course","Physical Activity & Rec Svcs"
"2014-15","2015",201402,"Fall",14925,"A","I","Regular","Graduate","Undergraduate","0","1","1","Lower Division","Masters",1,0.0277778,1,"2014","200 level course","Physical Activity & Rec Svcs"
"2014-15","2016",201404,"Summer",42302,"A","I","Self-Support","Undergraduate","Undergraduate","0","0","0","Upper Division","Lower Division",2,0.0444444,2,"2015","300 level course","Physical Activity & Rec Svcs"
"2017-18","2018",201702,"Fall",14853,"A","I","Regular","Undergraduate","Undergraduate","0","0","0","Lower Division","Lower Division",7,0.155555556,7,"2017","200 level course","Physical Activity & Rec Svcs"
"2018-19","2019",201802,"Spring",34556,"A","E","Regular","Graduate","Undergraduate","0","0","0","Lower Division","Masters",1,0.0277778,1,"2019","200 level course","Physical Activity & Rec Svcs"
"2016-17","2017",201603,"Fall",14781,"A","I","Regular","Undergraduate","Undergraduate","0","0","0","Upper Division","Lower Division",16,0.355555556,16,"2016","300 level course","Physical Activity & Rec Svcs"
"2018-19","2019",201801,"Spring",34492,"A","I","Regular","Undergraduate","Undergraduate","0","0","0","Lower Division","Lower Division",1,0.0222222,1,"2019","200 level course","Physical Activity & Rec Svcs"
"2019-20","2020",201901,"Winter",24934,"A","I","Regular","Undergraduate","Undergraduate","0","0","0","Lower Division","Upper Division",10,0.222222222,10,"2020","200 level course","Physical Activity & Rec Svcs"
"2015-16","2017",201504,"Summer",41727,"L","F","Self-Support","Undergraduate","Undergraduate","0","0","0","Lower Division","Lower Division",40,0.888888889,3,"2016","100 level course","Study Abroad"
"2016-17","2017",201603,"Winter",24905,"A","I","Regular","Undergraduate","Undergraduate","0","0","0","Lower Division","Lower Division",18,0.4,18,"2017","200 level course","Physical Activity & Rec Svcs"
