"academic_year","fiscal_year","sort_term","term","crn","type","location","credit_sub_abbr","credit_type","student_level","course_level","same_dept_flag","same_college_flag","same_college_flag_cas","course_level_detail","student_level_detail","credit","fte","headcount","year","course_number_cat","department"
"2016-17","2017",201601,"Spring",37081,"S","I","HC","Regular","Undergraduate","Undergraduate","1","1","1","Upper Division","Upper Division",40,0.888888889,10,"2017","400 level course","Honors College"
"2015-16","2016",201501,"Winter",26947,"S","S","HC","Self-Support","Undergraduate","Undergraduate","0","0","0","Upper Division","Upper Division",4,0.088888889,1,"2016","400 level course","Honors College"
"2016-17","2017",201601,"Winter",22793,"L","I","HC","Regular","Undergraduate","Undergraduate","1","1","1","Lower Division","Upper Division",32,0.711111111,8,"2017","200 level course","Honors College"
"2019-20","2020",201901,"Winter",22759,"L","I","HC","Regular","Undergraduate","Undergraduate","1","1","1","Lower Division","Upper Division",40,0.888888889,10,"2020","200 level course","Honors College"
"2017-18","2018",201701,"Fall",12812,"L","I","HC","Regular","Undergraduate","Undergraduate","1","1","1","Lower Division","Lower Division",64,1.422222222,16,"2017","200 level course","Honors College"
"2016-17","2017",201601,"Winter",22818,"S","I","HC","Regular","Undergraduate","Undergraduate","1","1","1","Upper Division","Upper Division",68,1.511111111,17,"2017","400 level course","Honors College"
"2015-16","2016",201501,"Spring",36661,"L","I","HC","Regular","Undergraduate","Undergraduate","1","1","1","Lower Division","Upper Division",40,0.888888889,10,"2016","200 level course","Honors College"
"2016-17","2017",201601,"Fall",12760,"S","S","HC","Regular","Undergraduate","Undergraduate","1","1","1","Upper Division","Lower Division",8,0.177777778,2,"2016","400 level course","Honors College"
"2016-17","2017",201601,"Winter",22795,"L","I","HC","Regular","Undergraduate","Undergraduate","1","1","1","Lower Division","Lower Division",32,0.711111111,8,"2017","200 level course","Honors College"
"2014-15","2015",201401,"Fall",17408,"L","I","HC","Regular","Undergraduate","Undergraduate","1","1","1","Lower Division","Upper Division",8,0.177777778,2,"2014","200 level course","Honors College"
"2015-16","2016",201501,"Fall",12776,"S","I","HC","Regular","Undergraduate","Undergraduate","1","1","1","Upper Division","Upper Division",52,1.155555556,13,"2015","400 level course","Honors College"
"2015-16","2016",201501,"Fall",12780,"S","I","HC","Regular","Undergraduate","Undergraduate","1","1","1","Upper Division","Upper Division",28,0.622222222,7,"2015","400 level course","Honors College"
"2015-16","2016",201501,"Fall",17360,"S","I","HC","Regular","Undergraduate","Undergraduate","1","1","1","Upper Division","Upper Division",76,1.688888889,19,"2015","400 level course","Honors College"
"2014-15","2016",201401,"Winter",27474,"L","I","HC","Regular","Undergraduate","Undergraduate","1","1","1","Lower Division","Lower Division",76,1.688888889,19,"2015","200 level course","Honors College"
"2018-19","2019",201801,"Fall",12787,"L","I","HC","Regular","Undergraduate","Undergraduate","1","1","1","Lower Division","Upper Division",4,0.088888889,1,"2018","200 level course","Honors College"
"2015-16","2016",201501,"Winter",22729,"L","I","HC","Regular","Undergraduate","Undergraduate","1","1","1","Lower Division","Lower Division",60,1.333333333,15,"2016","200 level course","Honors College"
"2017-18","2018",201701,"Fall",12762,"L","I","HC","Regular","Undergraduate","Undergraduate","1","1","1","Lower Division","Lower Division",56,1.244444444,14,"2017","200 level course","Honors College"
"2019-20","2020",201901,"Winter",27193,"L","I","HC","Regular","Undergraduate","Undergraduate","1","1","1","Lower Division","Lower Division",8,0.177777778,2,"2020","200 level course","Honors College"
"2018-19","2019",201801,"Fall",12819,"L","I","HC","Regular","Undergraduate","Undergraduate","1","1","1","Lower Division","Lower Division",60,1.333333333,15,"2018","200 level course","Honors College"
"2013-14","2014",201302,"Winter",23944,"L","I","HC","Regular","Undergraduate","Undergraduate","1","1","1","Lower Division","Upper Division",8,0.177777778,2,"2014","200 level course","Honors College"
"2014-15","2015",201401,"Fall",12856,"L","I","HC","Regular","Undergraduate","Undergraduate","1","1","1","Lower Division","Upper Division",1,0.0222222,1,"2014","100 level course","Honors College"
"2019-20","2020",201901,"Fall",17289,"L","I","HC","Regular","Undergraduate","Undergraduate","1","1","1","Lower Division","Upper Division",8,0.177777778,2,"2019","200 level course","Honors College"
"2018-19","2019",201801,"Winter",23377,"E","I","HC","Regular","Undergraduate","Undergraduate","0","0","0","Upper Division","Upper Division",1,0.0222222,1,"2019","300 level course","Honors College"
"2015-16","2016",201501,"Spring",32620,"L","I","HC","Regular","Undergraduate","Undergraduate","1","1","1","Lower Division","Upper Division",8,0.177777778,2,"2016","200 level course","Honors College"
"2019-20","2020",201901,"Fall",12730,"L","I","HC","Regular","Undergraduate","Undergraduate","1","1","1","Lower Division","Upper Division",4,0.088888889,1,"2019","200 level course","Honors College"
"2018-19","2019",201801,"Spring",32529,"L","I","HC","Regular","Undergraduate","Undergraduate","1","1","1","Upper Division","Lower Division",2,0.0444444,2,"2019","400 level course","Honors College"
"2013-14","2014",201302,"Spring",35228,"S","I","HC","Regular","Undergraduate","Undergraduate","1","1","1","Upper Division","Upper Division",72,1.6,18,"2014","400 level course","Honors College"
"2016-17","2017",201601,"Fall",12761,"L","I","HC","Regular","Undergraduate","Undergraduate","1","1","1","Lower Division","Lower Division",52,1.155555556,13,"2016","200 level course","Honors College"
"2016-17","2017",201601,"Fall",12760,"S","I","HC","Regular","Undergraduate","Undergraduate","1","1","1","Upper Division","Upper Division",12,0.266666667,3,"2016","400 level course","Honors College"
"2014-15","2015",201401,"Fall",12858,"L","I","HC","Regular","Undergraduate","Undergraduate","1","1","1","Lower Division","Lower Division",72,1.6,18,"2014","200 level course","Honors College"
"2018-19","2019",201801,"Fall",12843,"S","I","HC","Regular","Undergraduate","Undergraduate","1","1","1","Upper Division","Lower Division",4,0.088888889,1,"2018","400 level course","Honors College"
"2015-16","2016",201501,"Spring",36678,"S","I","HC","Regular","Undergraduate","Undergraduate","1","1","1","Upper Division","Upper Division",76,1.688888889,19,"2016","400 level course","Honors College"
"2015-16","2016",201501,"Spring",32628,"L","I","HC","Regular","Graduate","Undergraduate","1","1","1","Upper Division","Masters",15,0.333333333,15,"2016","400 level course","Honors College"
"2017-18","2018",201701,"Fall",17323,"S","I","HC","Regular","Undergraduate","Undergraduate","1","1","1","Upper Division","Upper Division",24,0.533333333,6,"2017","400 level course","Honors College"
"2017-18","2018",201701,"Winter",27888,"S","I","HC","Regular","Undergraduate","Undergraduate","1","1","1","Upper Division","Upper Division",56,1.244444444,14,"2018","400 level course","Honors College"
"2018-19","2019",201801,"Spring",32539,"S","S","HC","Regular","Undergraduate","Undergraduate","1","1","1","Upper Division","Upper Division",40,0.888888889,10,"2019","400 level course","Honors College"
"2019-20","2020",201901,"Fall",17205,"L","I","HC","Regular","Undergraduate","Undergraduate","1","1","1","Lower Division","Upper Division",4,0.088888889,1,"2019","200 level course","Honors College"
"2016-17","2017",201601,"Fall",12708,"L","I","HC","Regular","Undergraduate","Undergraduate","1","1","1","Lower Division","Lower Division",13,0.288888889,4,"2016","200 level course","Honors College"
"2015-16","2016",201501,"Fall",12774,"S","I","HC","Regular","Undergraduate","Undergraduate","1","1","1","Upper Division","Upper Division",72,1.6,18,"2015","400 level course","Honors College"
"2019-20","2020",201901,"Winter",22767,"L","I","HC","Regular","Undergraduate","Undergraduate","1","1","1","Lower Division","Lower Division",44,0.977777778,11,"2020","200 level course","Honors College"
"2014-15","2015",201401,"Fall",12830,"L","I","HC","Regular","Undergraduate","Undergraduate","1","1","1","Lower Division","Upper Division",1,0.0222222,1,"2014","100 level course","Honors College"
"2017-18","2018",201701,"Spring",32536,"L","I","HC","Regular","Undergraduate","Undergraduate","1","1","1","Lower Division","Upper Division",40,0.888888889,10,"2018","200 level course","Honors College"
"2017-18","2018",201701,"Winter",23256,"L","I","HC","Regular","Undergraduate","Undergraduate","1","1","1","Lower Division","Upper Division",32,0.711111111,8,"2018","200 level course","Honors College"
"2015-16","2016",201501,"Fall",12725,"L","I","HC","Regular","Undergraduate","Undergraduate","1","1","1","Lower Division","Lower Division",16,0.355555556,16,"2015","100 level course","Honors College"
"2016-17","2017",201601,"Fall",12713,"L","I","HC","Regular","Undergraduate","Undergraduate","1","1","1","Lower Division","Lower Division",12,0.266666667,12,"2016","100 level course","Honors College"
"2018-19","2019",201801,"Winter",23347,"L","I","HC","Regular","Undergraduate","Undergraduate","1","1","1","Lower Division","Upper Division",20,0.444444444,5,"2019","200 level course","Honors College"
"2018-19","2019",201801,"Spring",32535,"L","I","HC","Regular","Undergraduate","Undergraduate","1","1","1","Upper Division","Upper Division",18,0.4,18,"2019","400 level course","Honors College"
"2016-17","2017",201601,"Fall",12733,"L","I","HC","Regular","Undergraduate","Undergraduate","1","1","1","Lower Division","Lower Division",56,1.244444444,14,"2016","200 level course","Honors College"
"2016-17","2017",201601,"Fall",12736,"L","I","HC","Regular","Undergraduate","Undergraduate","1","1","1","Lower Division","Upper Division",8,0.177777778,8,"2016","100 level course","Honors College"
"2018-19","2019",201801,"Fall",12819,"L","I","HC","Regular","Undergraduate","Undergraduate","1","1","1","Lower Division","Upper Division",28,0.622222222,7,"2018","200 level course","Honors College"
"2019-20","2020",201901,"Winter",26457,"L","I","HC","Regular","Undergraduate","Undergraduate","1","1","1","Lower Division","Lower Division",36,0.8,9,"2020","200 level course","Honors College"
"2018-19","2019",201801,"Fall",17189,"L","I","HC","Regular","Undergraduate","Undergraduate","1","1","1","Upper Division","Lower Division",2,0.0444444,2,"2018","400 level course","Honors College"
"2016-17","2017",201601,"Fall",12770,"S","I","HC","Regular","Undergraduate","Undergraduate","1","1","1","Upper Division","Upper Division",30,0.666666667,15,"2016","400 level course","Honors College"
"2018-19","2019",201801,"Winter",26801,"S","I","HC","Regular","Undergraduate","Undergraduate","1","1","1","Upper Division","Upper Division",40,0.888888889,10,"2019","400 level course","Honors College"
"2019-20","2020",201901,"Fall",17201,"L","I","HC","Regular","Undergraduate","Undergraduate","1","1","1","Lower Division","Lower Division",56,1.244444444,14,"2019","200 level course","Honors College"
"2018-19","2019",201801,"Fall",12795,"L","I","HC","Regular","Undergraduate","Undergraduate","1","1","1","Lower Division","Lower Division",76,1.688888889,19,"2018","200 level course","Honors College"
"2017-18","2018",201701,"Winter",23260,"L","I","HC","Regular","Undergraduate","Undergraduate","1","1","1","Lower Division","Upper Division",4,0.088888889,1,"2018","200 level course","Honors College"
"2018-19","2019",201801,"Winter",23376,"L","I","HC","Regular","Undergraduate","Undergraduate","1","1","1","Upper Division","Upper Division",14,0.311111111,13,"2019","400 level course","Honors College"
"2018-19","2019",201801,"Fall",12849,"S","I","HC","Regular","Undergraduate","Undergraduate","1","1","1","Upper Division","Lower Division",4,0.088888889,1,"2018","400 level course","Honors College"
"2017-18","2018",201701,"Fall",12771,"L","I","HC","Regular","Undergraduate","Undergraduate","1","1","1","Lower Division","Lower Division",44,0.977777778,11,"2017","200 level course","Honors College"
"2017-18","2018",201701,"Spring",36751,"L","I","HC","Regular","Undergraduate","Undergraduate","1","1","1","Lower Division","Upper Division",20,0.444444444,5,"2018","200 level course","Honors College"
"2016-17","2017",201601,"Winter",22819,"S","S","HC","Regular","Undergraduate","Undergraduate","1","1","1","Upper Division","Upper Division",36,0.8,9,"2017","400 level course","Honors College"
"2015-16","2016",201501,"Fall",12755,"L","I","HC","Regular","Undergraduate","Undergraduate","1","1","1","Lower Division","Lower Division",60,1.333333333,15,"2015","200 level course","Honors College"
"2018-19","2019",201801,"Fall",12793,"L","I","HC","Regular","Undergraduate","Undergraduate","1","1","1","Lower Division","Lower Division",64,1.422222222,16,"2018","200 level course","Honors College"
"2019-20","2020",201901,"Fall",16599,"S","I","HC","Regular","Undergraduate","Undergraduate","1","1","1","Upper Division","Upper Division",76,1.688888889,19,"2019","400 level course","Honors College"
"2019-20","2020",201901,"Winter",22757,"L","I","HC","Regular","Undergraduate","Undergraduate","1","1","1","Lower Division","Lower Division",64,1.422222222,16,"2020","200 level course","Honors College"
"2018-19","2019",201801,"Winter",23362,"L","I","HC","Regular","Undergraduate","Undergraduate","1","1","1","Lower Division","Upper Division",8,0.177777778,2,"2019","200 level course","Honors College"
"2016-17","2018",201601,"Summer",41000,"S","I","HC","Regular","Undergraduate","Undergraduate","1","1","1","Upper Division","Upper Division",18,0.4,5,"2017","400 level course","Honors College"
"2019-20","2020",201901,"Fall",12777,"S","I","HC","Regular","Undergraduate","Undergraduate","1","1","1","Upper Division","Lower Division",4,0.088888889,1,"2019","400 level course","Honors College"
"2017-18","2018",201701,"Winter",23260,"L","I","HC","Regular","Undergraduate","Undergraduate","1","1","1","Lower Division","Upper Division",12,0.266666667,3,"2018","200 level course","Honors College"
"2015-16","2016",201501,"Spring",32624,"L","I","HC","Regular","Undergraduate","Undergraduate","1","1","1","Lower Division","Lower Division",48,1.066666667,12,"2016","200 level course","Honors College"
"2015-16","2016",201501,"Winter",22738,"L","I","HC","Regular","Undergraduate","Undergraduate","1","1","1","Lower Division","Lower Division",44,0.977777778,11,"2016","200 level course","Honors College"
"2017-18","2018",201701,"Spring",37054,"S","I","HC","Regular","Undergraduate","Undergraduate","1","1","1","Upper Division","Upper Division",76,1.688888889,19,"2018","400 level course","Honors College"
"2015-16","2016",201501,"Spring",36685,"S","I","HC","Regular","Undergraduate","Undergraduate","1","1","1","Upper Division","Lower Division",4,0.088888889,1,"2016","400 level course","Honors College"
"2018-19","2019",201801,"Winter",27609,"L","I","HC","Regular","Undergraduate","Undergraduate","1","1","1","Lower Division","Lower Division",56,1.244444444,14,"2019","200 level course","Honors College"
"2019-20","2020",201901,"Fall",12753,"L","I","HC","Regular","Undergraduate","Undergraduate","1","1","1","Lower Division","Upper Division",12,0.266666667,3,"2019","200 level course","Honors College"
"2017-18","2018",201701,"Winter",23252,"L","I","HC","Regular","Undergraduate","Undergraduate","1","1","1","Lower Division","Upper Division",32,0.711111111,8,"2018","200 level course","Honors College"
"2017-18","2018",201701,"Fall",12795,"S","I","HC","Regular","Undergraduate","Undergraduate","1","1","1","Upper Division","Upper Division",56,1.244444444,14,"2017","400 level course","Honors College"
"2019-20","2020",201901,"Winter",22789,"S","I","HC","Regular","Undergraduate","Undergraduate","1","1","1","Upper Division","Upper Division",64,1.422222222,16,"2020","400 level course","Honors College"
"2015-16","2016",201501,"Spring",32645,"S","I","HC","Regular","Undergraduate","Undergraduate","1","1","1","Upper Division","Upper Division",80,1.777777778,20,"2016","400 level course","Honors College"
"2017-18","2018",201701,"Spring",32532,"L","I","HC","Regular","Undergraduate","Undergraduate","1","1","1","Lower Division","Lower Division",24,0.533333333,6,"2018","200 level course","Honors College"
"2016-17","2017",201601,"Fall",12717,"L","I","HC","Regular","Undergraduate","Undergraduate","1","1","1","Lower Division","Lower Division",16,0.355555556,16,"2016","100 level course","Honors College"
"2015-16","2016",201501,"Fall",12750,"L","I","HC","Regular","Undergraduate","Undergraduate","1","1","1","Lower Division","Upper Division",4,0.088888889,1,"2015","200 level course","Honors College"
"2014-15","2015",201401,"Winter",22635,"S","I","HC","Regular","Undergraduate","Undergraduate","1","1","1","Upper Division","Upper Division",48,1.066666667,12,"2015","400 level course","Honors College"
"2015-16","2016",201501,"Winter",22739,"L","I","HC","Regular","Undergraduate","Undergraduate","1","1","1","Lower Division","Upper Division",24,0.533333333,6,"2016","200 level course","Honors College"
"2015-16","2016",201501,"Spring",36801,"S","I","HC","Regular","Undergraduate","Undergraduate","1","1","1","Upper Division","Upper Division",68,1.511111111,17,"2016","400 level course","Honors College"
"2014-15","2015",201401,"Winter",22633,"L","I","HC","Regular","Undergraduate","Undergraduate","1","1","1","Lower Division","Upper Division",36,0.8,9,"2015","200 level course","Honors College"
"2017-18","2018",201701,"Winter",23272,"L","I","HC","Regular","Undergraduate","Undergraduate","1","1","1","Lower Division","Upper Division",8,0.177777778,2,"2018","200 level course","Honors College"
"2018-19","2019",201801,"Winter",27609,"L","I","HC","Regular","Undergraduate","Undergraduate","1","1","1","Lower Division","Lower Division",52,1.155555556,13,"2019","200 level course","Honors College"
"2018-19","2019",201801,"Fall",12784,"L","I","HC","Regular","Undergraduate","Undergraduate","1","1","1","Lower Division","Lower Division",16,0.355555556,16,"2018","100 level course","Honors College"
"2015-16","2016",201501,"Spring",37312,"S","S","HC","Self-Support","Undergraduate","Undergraduate","0","0","0","Upper Division","Lower Division",36,0.8,8,"2016","400 level course","Honors College"
"2015-16","2016",201501,"Fall",16882,"S","S","HC","Regular","Undergraduate","Undergraduate","1","1","1","Upper Division","Lower Division",8,0.177777778,2,"2015","400 level course","Honors College"
"2019-20","2020",201901,"Fall",12761,"L","I","HC","Regular","Undergraduate","Undergraduate","1","1","1","Lower Division","Lower Division",56,1.244444444,14,"2019","200 level course","Honors College"
"2016-17","2017",201601,"Spring",32603,"S","I","HC","Regular","Undergraduate","Undergraduate","1","1","1","Upper Division","Upper Division",56,1.244444444,14,"2017","400 level course","Honors College"
"2017-18","2018",201701,"Spring",32532,"S","I","HC","Regular","Undergraduate","Undergraduate","1","1","1","Upper Division","Upper Division",72,1.6,18,"2018","400 level course","Honors College"
"2014-15","2015",201401,"Spring",32630,"L","I","HC","Regular","Undergraduate","Undergraduate","0","0","0","Upper Division","Upper Division",26,0.577777778,13,"2015","300 level course","Honors College"
"2016-17","2017",201601,"Spring",36232,"S","I","HC","Regular","Undergraduate","Undergraduate","1","1","1","Upper Division","Upper Division",20,0.444444444,5,"2017","400 level course","Honors College"
"2017-18","2018",201701,"Winter",23272,"L","I","HC","Regular","Undergraduate","Undergraduate","1","1","1","Lower Division","Upper Division",16,0.355555556,4,"2018","200 level course","Honors College"
"2013-14","2014",201302,"Winter",23934,"L","I","HC","Regular","Undergraduate","Undergraduate","1","1","1","Lower Division","Upper Division",20,0.444444444,5,"2014","200 level course","Honors College"
"2018-19","2019",201801,"Fall",12823,"L","I","HC","Regular","Undergraduate","Undergraduate","1","1","1","Upper Division","Lower Division",1,0.0222222,1,"2018","400 level course","Honors College"
"2018-19","2019",201801,"Winter",27609,"S","I","HC","Regular","Undergraduate","Undergraduate","1","1","1","Upper Division","Upper Division",72,1.6,18,"2019","400 level course","Honors College"
"2016-17","2017",201601,"Winter",22785,"L","I","HC","Regular","Undergraduate","Undergraduate","1","1","1","Lower Division","Upper Division",8,0.177777778,2,"2017","200 level course","Honors College"
"2015-16","2016",201501,"Fall",12753,"L","I","HC","Regular","Undergraduate","Undergraduate","1","1","1","Lower Division","Upper Division",44,0.977777778,11,"2015","200 level course","Honors College"
"2016-17","2017",201601,"Fall",12726,"L","I","HC","Regular","Undergraduate","Undergraduate","1","1","1","Lower Division","Upper Division",1,0.0222222,1,"2016","100 level course","Honors College"
"2016-17","2017",201601,"Winter",27214,"S","S","HC","Regular","Undergraduate","Undergraduate","1","1","1","Upper Division","Upper Division",40,0.888888889,10,"2017","400 level course","Honors College"
"2018-19","2019",201801,"Fall",12797,"L","I","HC","Regular","Undergraduate","Undergraduate","1","1","1","Lower Division","Lower Division",76,1.688888889,19,"2018","200 level course","Honors College"
"2018-19","2019",201801,"Spring",32507,"L","I","HC","Regular","Undergraduate","Undergraduate","1","1","1","Lower Division","Lower Division",40,0.888888889,10,"2019","200 level course","Honors College"
"2016-17","2017",201601,"Winter",22818,"S","I","HC","Regular","Undergraduate","Undergraduate","1","1","1","Upper Division","Lower Division",4,0.088888889,1,"2017","400 level course","Honors College"
"2018-19","2019",201801,"Spring",32520,"L","I","HC","Regular","Undergraduate","Undergraduate","1","1","1","Lower Division","Upper Division",36,0.8,9,"2019","200 level course","Honors College"
"2018-19","2019",201801,"Winter",23359,"L","I","HC","Regular","Undergraduate","Undergraduate","1","1","1","Lower Division","Upper Division",20,0.444444444,5,"2019","200 level course","Honors College"
"2019-20","2020",201901,"Fall",12792,"S","I","HC","Regular","Undergraduate","Undergraduate","1","1","1","Upper Division","Lower Division",4,0.088888889,1,"2019","400 level course","Honors College"
"2019-20","2020",201901,"Fall",17279,"L","I","HC","Regular","Undergraduate","Undergraduate","1","1","1","Lower Division","Lower Division",56,1.244444444,14,"2019","200 level course","Honors College"
"2014-15","2015",201401,"Spring",32616,"L","I","HC","Regular","Undergraduate","Undergraduate","1","1","1","Lower Division","Lower Division",52,1.155555556,13,"2015","200 level course","Honors College"
"2013-14","2014",201302,"Spring",35210,"L","I","HC","Regular","Undergraduate","Undergraduate","1","1","1","Lower Division","Upper Division",8,0.177777778,2,"2014","200 level course","Honors College"
"2016-17","2017",201601,"Spring",32599,"L","I","HC","Regular","Undergraduate","Undergraduate","1","1","1","Upper Division","Lower Division",2,0.0444444,2,"2017","400 level course","Honors College"
"2017-18","2018",201701,"Winter",23255,"L","I","HC","Regular","Undergraduate","Undergraduate","1","1","1","Lower Division","Upper Division",32,0.711111111,8,"2018","200 level course","Honors College"
"2014-15","2015",201401,"Fall",12871,"S","I","HC","Regular","Undergraduate","Undergraduate","1","1","1","Upper Division","Upper Division",26,0.577777778,13,"2014","400 level course","Honors College"
"2015-16","2016",201501,"Fall",12741,"L","I","HC","Regular","Undergraduate","Undergraduate","1","1","1","Lower Division","Upper Division",20,0.444444444,5,"2015","200 level course","Honors College"
"2016-17","2017",201601,"Fall",16849,"L","I","HC","Regular","Undergraduate","Undergraduate","1","1","1","Lower Division","Upper Division",16,0.355555556,4,"2016","200 level course","Honors College"
"2018-19","2019",201801,"Winter",23387,"S","I","HC","Regular","Undergraduate","Undergraduate","1","1","1","Upper Division","Lower Division",4,0.088888889,1,"2019","400 level course","Honors College"
"2018-19","2019",201801,"Fall",12804,"L","I","HC","Regular","Undergraduate","Undergraduate","1","1","1","Lower Division","Upper Division",12,0.266666667,3,"2018","200 level course","Honors College"
"2013-14","2014",201302,"Spring",39852,"S","S","HC","Self-Support","Undergraduate","Undergraduate","0","0","0","Upper Division","Lower Division",44,0.977777778,11,"2014","400 level course","Honors College"
"2017-18","2018",201701,"Winter",23270,"L","I","HC","Regular","Undergraduate","Undergraduate","1","1","1","Lower Division","Lower Division",36,0.8,9,"2018","200 level course","Honors College"
"2014-15","2015",201401,"Winter",22657,"S","I","HC","Regular","Undergraduate","Undergraduate","1","1","1","Upper Division","Upper Division",84,1.866666667,21,"2015","400 level course","Honors College"
"2013-14","2014",201302,"Spring",39170,"L","I","HC","Regular","Undergraduate","Undergraduate","1","1","1","Upper Division","Upper Division",15,0.333333333,15,"2014","400 level course","Honors College"
"2017-18","2018",201701,"Fall",12769,"L","I","HC","Regular","Undergraduate","Undergraduate","1","1","1","Lower Division","Lower Division",60,1.333333333,15,"2017","200 level course","Honors College"
"2014-15","2015",201401,"Fall",12871,"S","I","HC","Regular","Undergraduate","Undergraduate","1","1","1","Upper Division","Upper Division",26,0.577777778,14,"2014","400 level course","Honors College"
"2017-18","2018",201701,"Fall",12759,"L","I","HC","Regular","Undergraduate","Undergraduate","1","1","1","Lower Division","Lower Division",16,0.355555556,16,"2017","100 level course","Honors College"
"2017-18","2018",201701,"Fall",12747,"L","I","HC","Regular","Undergraduate","Undergraduate","1","1","1","Lower Division","Upper Division",8,0.177777778,2,"2017","200 level course","Honors College"
"2019-20","2020",201901,"Winter",22759,"L","I","HC","Regular","Undergraduate","Undergraduate","1","1","1","Lower Division","Upper Division",12,0.266666667,3,"2020","200 level course","Honors College"
"2017-18","2018",201701,"Winter",23286,"S","I","HC","Regular","Undergraduate","Undergraduate","1","1","1","Upper Division","Lower Division",4,0.088888889,1,"2018","400 level course","Honors College"
"2019-20","2020",201901,"Fall",12726,"L","I","HC","Regular","Undergraduate","Undergraduate","1","1","1","Lower Division","Upper Division",44,0.977777778,11,"2019","200 level course","Honors College"
"2016-17","2017",201601,"Winter",22789,"L","I","HC","Regular","Undergraduate","Undergraduate","1","1","1","Lower Division","Upper Division",20,0.444444444,5,"2017","200 level course","Honors College"
"2015-16","2016",201501,"Winter",22734,"L","I","HC","Regular","Undergraduate","Undergraduate","1","1","1","Lower Division","Lower Division",68,1.511111111,17,"2016","200 level course","Honors College"
"2017-18","2018",201701,"Winter",23273,"L","I","HC","Regular","Undergraduate","Undergraduate","1","1","1","Lower Division","Upper Division",8,0.177777778,2,"2018","200 level course","Honors College"
"2016-17","2017",201601,"Winter",27214,"S","S","HC","Regular","Undergraduate","Undergraduate","1","1","1","Upper Division","Lower Division",4,0.088888889,1,"2017","400 level course","Honors College"
"2019-20","2020",201901,"Fall",12722,"L","I","HC","Regular","Undergraduate","Undergraduate","1","1","1","Lower Division","Lower Division",15,0.333333333,15,"2019","100 level course","Honors College"
"2014-15","2015",201401,"Fall",17297,"L","I","HC","Regular","Undergraduate","Undergraduate","1","1","1","Lower Division","Lower Division",56,1.244444444,27,"2014","200 level course","Honors College"
"2013-14","2014",201302,"Spring",35213,"N","I","HC","Regular","Undergraduate","Undergraduate","1","1","1","Upper Division","Upper Division",11,0.244444444,7,"2014","400 level course","Honors College"
"2014-15","2015",201401,"Fall",12846,"L","I","HC","Regular","Undergraduate","Undergraduate","1","1","1","Lower Division","Upper Division",4,0.088888889,1,"2014","200 level course","Honors College"
"2013-14","2014",201302,"Winter",23965,"S","I","HC","Regular","Undergraduate","Undergraduate","1","1","1","Upper Division","Upper Division",64,1.422222222,16,"2014","400 level course","Honors College"
"2019-20","2020",201901,"Fall",17201,"L","I","HC","Regular","Undergraduate","Undergraduate","1","1","1","Lower Division","Lower Division",19,0.422222222,19,"2019","100 level course","Honors College"
"2015-16","2016",201501,"Spring",37032,"S","I","HC","Regular","Undergraduate","Undergraduate","1","1","1","Upper Division","Upper Division",72,1.6,18,"2016","400 level course","Honors College"
"2014-15","2015",201401,"Spring",32635,"S","I","HC","Regular","Undergraduate","Undergraduate","1","1","1","Upper Division","Upper Division",64,1.422222222,16,"2015","400 level course","Honors College"
"2019-20","2020",201901,"Winter",22760,"L","I","HC","Regular","Undergraduate","Undergraduate","1","1","1","Lower Division","Lower Division",52,1.155555556,13,"2020","200 level course","Honors College"
"2014-15","2015",201401,"Fall",12836,"L","I","HC","Regular","Undergraduate","Undergraduate","1","1","1","Lower Division","Lower Division",18,0.4,18,"2014","100 level course","Honors College"
"2016-17","2017",201601,"Spring",36232,"S","I","HC","Regular","Undergraduate","Undergraduate","1","1","1","Upper Division","Upper Division",24,0.533333333,8,"2017","400 level course","Honors College"
"2016-17","2017",201601,"Spring",32594,"L","I","HC","Regular","Undergraduate","Undergraduate","1","1","1","Lower Division","Upper Division",20,0.444444444,5,"2017","200 level course","Honors College"
"2013-14","2014",201302,"Winter",23936,"L","I","HC","Regular","Undergraduate","Undergraduate","1","1","1","Lower Division","Lower Division",76,1.688888889,19,"2014","200 level course","Honors College"
"2017-18","2018",201701,"Spring",32541,"L","I","HC","Regular","Undergraduate","Undergraduate","1","1","1","Lower Division","Lower Division",16,0.355555556,4,"2018","200 level course","Honors College"
"2016-17","2017",201601,"Fall",17357,"L","I","HC","Regular","Undergraduate","Undergraduate","1","1","1","Lower Division","Lower Division",17,0.377777778,4,"2016","200 level course","Honors College"
"2016-17","2017",201601,"Fall",12768,"S","I","HC","Regular","Undergraduate","Undergraduate","1","1","1","Upper Division","Upper Division",60,1.333333333,15,"2016","400 level course","Honors College"
"2018-19","2019",201801,"Spring",32514,"L","I","HC","Regular","Undergraduate","Undergraduate","1","1","1","Lower Division","Upper Division",40,0.888888889,10,"2019","200 level course","Honors College"
"2017-18","2018",201701,"Spring",32531,"L","I","HC","Regular","Undergraduate","Undergraduate","1","1","1","Lower Division","Lower Division",28,0.622222222,7,"2018","200 level course","Honors College"
"2018-19","2019",201801,"Spring",32524,"L","I","HC","Regular","Undergraduate","Undergraduate","1","1","1","Lower Division","Upper Division",44,0.977777778,11,"2019","200 level course","Honors College"
"2019-20","2020",201901,"Winter",26453,"L","I","HC","Regular","Undergraduate","Undergraduate","1","1","1","Lower Division","Upper Division",36,0.8,9,"2020","200 level course","Honors College"
