"academic_year","fiscal_year","sort_term","term","crn","type","location","credit_subject","credit_type","student_level","course_level","same_dept_flag","same_college_flag","same_college_flag_cas","course_level_detail","student_level_detail","credit","fte","headcount","year","course_number_cat","department"
"2015-16","2016",201503,"Fall",14278,"I","I","Music Performance","Regular","Undergraduate","Undergraduate","0","0","0","Upper Division","Upper Division",2,0.0444444,1,"2015","300 level course","Music"
"2015-16","2016",201501,"Spring",34232,"I","I","Music Performance","Regular","Graduate","Graduate","1","1","1","600/700","Masters",4,0.111111111,1,"2016","600 level course","Music"
"2017-18","2018",201702,"Winter",25094,"L","I","Music","Regular","Graduate","Graduate","1","1","1","600/700","Masters",3,0.083333333,1,"2018","600 level course","Music"
"2014-15","2015",201403,"Spring",33861,"L","I","Music Jazz Studies","Regular","Undergraduate","Undergraduate","1","1","1","Upper Division","Upper Division",18,0.4,6,"2015","400 level course","Music"
"2019-20","2020",201901,"Fall",14521,"A","I","Music","Regular","Undergraduate","Undergraduate","1","1","1","Upper Division","Upper Division",2,0.0444444,2,"2019","300 level course","Music"
"2018-19","2019",201801,"Fall",14146,"I","I","Music Performance","Regular","Undergraduate","Undergraduate","1","1","1","Lower Division","Lower Division",4,0.088888889,1,"2018","200 level course","Music"
"2013-14","2014",201303,"Winter",23023,"A","I","Dance Professional","Regular","Undergraduate","Undergraduate","1","1","1","Upper Division","Lower Division",1,0.0222222,1,"2014","400 level course","Dance"
"2016-17","2017",201602,"Winter",24431,"I","I","Music Performance","Regular","Graduate","Graduate","1","1","1","600/700","Doctoral",4,0.148148148,1,"2017","700 level course","Music"
"2015-16","2016",201503,"Spring",31824,"A","I","Dance Activity","Regular","Undergraduate","Undergraduate","1","1","1","Upper Division","Lower Division",1,0.0222222,1,"2016","300 level course","Dance"
"2015-16","2016",201501,"Spring",34052,"A","I","Music Performance","Regular","Undergraduate","Undergraduate","1","1","1","Lower Division","Lower Division",2,0.0444444,1,"2016","200 level course","Music"
"2014-15","2015",201402,"Winter",24464,"A","I","Music","Regular","Undergraduate","Undergraduate","1","1","1","Upper Division","Upper Division",28,0.622222222,13,"2015","300 level course","Music"
"2018-19","2019",201801,"Spring",31688,"L","I","Dance Professional","Regular","Undergraduate","Undergraduate","0","0","0","Lower Division","Upper Division",2,0.0444444,2,"2019","200 level course","Dance"
"2018-19","2019",201801,"Spring",34122,"A","I","Music","Regular","Undergraduate","Undergraduate","1","1","1","Lower Division","Lower Division",5,0.111111111,5,"2019","100 level course","Music"
"2015-16","2016",201502,"Winter",24481,"A","I","Music","Regular","Undergraduate","Undergraduate","1","1","1","Upper Division","Upper Division",7,0.155555556,7,"2016","300 level course","Music"
"2017-18","2018",201702,"Fall",14506,"A","I","Music","Regular","Undergraduate","Undergraduate","0","0","0","Upper Division","Upper Division",2,0.0444444,1,"2017","300 level course","Music"
"2016-17","2017",201601,"Fall",11818,"A","I","Dance Activity","Regular","Undergraduate","Undergraduate","1","1","1","Lower Division","Upper Division",1,0.0222222,1,"2016","100 level course","Dance"
"2016-17","2018",201604,"Summer",41613,"L","I","Music","Regular","Undergraduate","Undergraduate","0","0","0","Lower Division","Upper Division",36,0.8,16,"2017","100 level course","Music"
"2017-18","2018",201702,"Spring",34004,"I","I","Music Performance","Regular","Graduate","Graduate","1","1","1","600/700","Masters",4,0.111111111,1,"2018","600 level course","Music"
"2018-19","2019",201803,"Winter",24696,"I","I","Music Performance","Regular","Undergraduate","Undergraduate","1","1","1","Lower Division","Lower Division",4,0.088888889,1,"2019","100 level course","Music"
"2015-16","2016",201503,"Spring",34429,"N","I","Music","Regular","Undergraduate","Undergraduate","1","1","1","Upper Division","Upper Division",2,0.0444444,1,"2016","400 level course","Music"
"2014-15","2015",201401,"Fall",14119,"L","I","Music Jazz Studies","Regular","Undergraduate","Undergraduate","0","0","0","Upper Division","Upper Division",6,0.133333333,2,"2014","400 level course","Music"
"2018-19","2019",201802,"Spring",36797,"L","I","Dance Professional","Regular","Undergraduate","Undergraduate","1","1","1","Lower Division","Lower Division",4,0.088888889,1,"2019","200 level course","Dance"
"2019-20","2020",201901,"Fall",14531,"A","I","Music","Regular","Undergraduate","Undergraduate","0","0","0","Upper Division","Lower Division",19,0.422222222,16,"2019","300 level course","Music"
"2018-19","2019",201801,"Winter",27011,"L","I","Music","Regular","Undergraduate","Undergraduate","0","0","0","Upper Division","Lower Division",5,0.111111111,2,"2019","400 level course","Music"
"2013-14","2014",201303,"Winter",25755,"I","I","Music","Regular","Graduate","Graduate","1","1","1","600/700","Masters",13,0.361111111,5,"2014","600 level course","Music"
"2018-19","2019",201801,"Spring",33655,"E","I","Music Education","Regular","Graduate","Graduate","1","1","1","600/700","Masters",2,0.0555556,2,"2019","600 level course","Music"
"2018-19","2019",201801,"Winter",25154,"A","I","Music","Regular","Undergraduate","Undergraduate","0","0","0","Lower Division","Lower Division",2,0.0444444,2,"2019","100 level course","Music"
"2019-20","2020",201902,"Fall",14158,"I","I","Music Performance","Regular","Undergraduate","Undergraduate","1","1","1","Lower Division","Upper Division",4,0.088888889,1,"2019","200 level course","Music"
"2017-18","2018",201702,"Fall",14538,"N","I","Music","Regular","Graduate","Graduate","1","1","1","600/700","Masters",1,0.0277778,1,"2017","600 level course","Music"
"2013-14","2014",201302,"Spring",34334,"A","I","Dance Professional","Regular","Undergraduate","Undergraduate","1","1","1","Lower Division","Lower Division",6,0.133333333,2,"2014","200 level course","Dance"
"2013-14","2014",201302,"Spring",37021,"I","I","Music","Regular","Graduate","Graduate","1","1","1","600/700","Doctoral",2,0.074074074,1,"2014","600 level course","Music"
"2017-18","2018",201702,"Fall",14443,"A","I","Music","Regular","Graduate","Undergraduate","0","0","0","Lower Division","Masters",1,0.0277778,1,"2017","100 level course","Music"
"2014-15","2015",201403,"Spring",34416,"A","I","Music","Regular","Undergraduate","Undergraduate","0","0","0","Upper Division","Lower Division",2,0.0444444,2,"2015","300 level course","Music"
"2014-15","2015",201402,"Fall",14294,"I","I","Music Performance","Regular","Undergraduate","Undergraduate","1","1","1","Upper Division","Upper Division",6,0.133333333,2,"2014","300 level course","Music"
"2019-20","2020",201901,"Fall",14159,"I","I","Music Performance","Regular","Undergraduate","Undergraduate","1","1","1","Lower Division","Upper Division",4,0.088888889,2,"2019","200 level course","Music"
"2018-19","2019",201803,"Spring",33697,"A","I","Music Performance","Regular","Undergraduate","Undergraduate","0","0","0","Lower Division","Upper Division",8,0.177777778,4,"2019","100 level course","Music"
"2016-17","2017",201601,"Fall",14586,"A","I","Music","Regular","Graduate","Graduate","1","1","1","600/700","Doctoral",1,0.037037,1,"2016","600 level course","Music"
"2018-19","2019",201802,"Spring",34168,"L","I","Music","Regular","Graduate","Undergraduate","0","0","0","Upper Division","Masters",1,0.0277778,1,"2019","300 level course","Music"
"2016-17","2017",201601,"Winter",24160,"I","I","Music Performance","Regular","Undergraduate","Undergraduate","1","1","1","Lower Division","Lower Division",2,0.0444444,1,"2017","200 level course","Music"
"2016-17","2017",201601,"Fall",14531,"A","I","Music","Regular","Undergraduate","Undergraduate","0","0","0","Upper Division","Upper Division",166,3.644444444,91,"2016","300 level course","Music"
"2018-19","2019",201801,"Winter",25183,"I","I","Music","Regular","Undergraduate","Undergraduate","1","1","1","Upper Division","Upper Division",6,0.133333333,2,"2019","400 level course","Music"
"2013-14","2014",201303,"Spring",37008,"L","I","Music","Regular","Graduate","Graduate","1","1","1","500","Masters",12,0.333333333,3,"2014","500 level course","Music"
"2014-15","2015",201403,"Winter",21761,"A","I","Dance Professional","Regular","Graduate","Graduate","1","1","1","500","Masters",2,0.0555556,1,"2015","500 level course","Dance"
"2017-18","2018",201701,"Fall",14520,"A","I","Music","Regular","Undergraduate","Undergraduate","0","0","0","Upper Division","Upper Division",152,3.377777778,79,"2017","300 level course","Music"
"2018-19","2019",201801,"Fall",14520,"A","I","Music","Regular","Undergraduate","Undergraduate","1","1","1","Upper Division","Upper Division",1,0.0222222,1,"2018","300 level course","Music"
"2018-19","2019",201802,"Fall",11830,"L","I","Dance Professional","Regular","Undergraduate","Undergraduate","0","0","0","Lower Division","Upper Division",16,0.355555556,4,"2018","200 level course","Dance"
"2015-16","2016",201502,"Spring",34108,"I","I","Music Performance","Regular","Undergraduate","Undergraduate","1","1","1","Upper Division","Lower Division",2,0.0444444,1,"2016","300 level course","Music"
"2018-19","2019",201801,"Spring",33721,"I","I","Music Performance","Regular","Undergraduate","Undergraduate","0","0","0","Lower Division","Lower Division",2,0.0444444,1,"2019","100 level course","Music"
"2018-19","2019",201802,"Fall",13986,"L","I","Music Jazz Studies","Regular","Undergraduate","Undergraduate","1","1","1","Upper Division","Upper Division",6,0.133333333,2,"2018","400 level course","Music"
"2018-19","2019",201802,"Fall",13986,"L","I","Music Jazz Studies","Regular","Undergraduate","Undergraduate","1","1","1","Lower Division","Lower Division",8,0.177777778,2,"2018","200 level course","Music"
"2014-15","2015",201401,"Winter",24365,"I","I","Music Performance","Regular","Graduate","Graduate","1","1","1","600/700","Doctoral",4,0.148148148,1,"2015","700 level course","Music"
"2019-20","2020",201901,"Fall",13979,"A","I","Music Jazz Studies","Regular","Undergraduate","Undergraduate","0","0","0","Upper Division","Lower Division",3,0.066666667,3,"2019","300 level course","Music"
"2017-18","2019",201704,"Summer",41580,"U","V","Music","Regular","Undergraduate","Undergraduate","1","1","1","Lower Division","Upper Division",12,0.266666667,3,"2018","100 level course","Music"
"2019-20","2020",201902,"Winter",24504,"A","I","Music","Regular","Undergraduate","Undergraduate","1","1","1","Upper Division","Upper Division",12,0.266666667,6,"2020","400 level course","Music"
"2017-18","2018",201703,"Fall",14427,"L","I","Music","Regular","Undergraduate","Undergraduate","1","1","1","Lower Division","Lower Division",114,2.488888889,56,"2017","100 level course","Music"
"2013-14","2014",201303,"Winter",25739,"L","I","Music","Regular","Graduate","Graduate","1","1","1","500","Masters",15,0.416666667,5,"2014","500 level course","Music"
"2014-15","2015",201402,"Fall",14648,"A","I","Music","Regular","Graduate","Undergraduate","0","0","0","Upper Division","Masters",1,0.0277778,1,"2014","300 level course","Music"
"2017-18","2018",201701,"Spring",33919,"I","I","Music Performance","Regular","Undergraduate","Undergraduate","1","1","1","Upper Division","Upper Division",6,0.133333333,2,"2018","400 level course","Music"
"2018-19","2020",201804,"Summer",42507,"L","I","Dance Professional","Self-Support","Undergraduate","Undergraduate","1","1","1","Lower Division","Lower Division",4,0.088888889,1,"2019","200 level course","Dance"
"2015-16","2016",201503,"Spring",34481,"A","I","Music","Regular","Graduate","Graduate","1","1","1","600/700","Masters",1,0.0277778,1,"2016","600 level course","Music"
"2018-19","2019",201802,"Fall",11833,"L","I","Dance Professional","Regular","Undergraduate","Undergraduate","0","0","0","Lower Division","Upper Division",16,0.355555556,4,"2018","200 level course","Dance"
"2018-19","2019",201801,"Winter",24620,"I","I","Music Performance","Regular","Undergraduate","Undergraduate","1","1","1","Lower Division","Lower Division",2,0.0444444,1,"2019","100 level course","Music"
"2015-16","2016",201501,"Winter",21890,"A","I","Dance Activity","Regular","Undergraduate","Undergraduate","0","0","0","Lower Division","Lower Division",5,0.111111111,5,"2016","200 level course","Dance"
"2016-17","2017",201603,"Fall",11805,"A","I","Dance Professional","Regular","Undergraduate","Undergraduate","0","0","0","Upper Division","Lower Division",2,0.0444444,1,"2016","400 level course","Dance"
"2017-18","2018",201702,"Winter",24998,"A","I","Music","Regular","Undergraduate","Undergraduate","1","1","1","Upper Division","Upper Division",3,0.066666667,3,"2018","300 level course","Music"
"2019-20","2020",201902,"Fall",17170,"I","I","Music Performance","Regular","Undergraduate","Undergraduate","1","1","1","Upper Division","Upper Division",4,0.088888889,1,"2019","400 level course","Music"
"2013-14","2014",201303,"Winter",25684,"A","I","Music","Regular","Graduate","Undergraduate","0","0","0","Upper Division","Masters",1,0.0277778,1,"2014","300 level course","Music"
"2013-14","2014",201303,"Winter",25384,"I","I","Music Performance","Regular","Undergraduate","Undergraduate","1","1","1","Upper Division","Upper Division",6,0.133333333,2,"2014","400 level course","Music"
"2015-16","2016",201503,"Winter",24422,"L","I","Music","Regular","Undergraduate","Undergraduate","0","0","0","Lower Division","Upper Division",4,0.088888889,2,"2016","100 level course","Music"
"2019-20","2020",201902,"Winter",24089,"I","I","Music Performance","Regular","Undergraduate","Undergraduate","1","1","1","Lower Division","Upper Division",4,0.088888889,2,"2020","200 level course","Music"
"2013-14","2014",201303,"Winter",25650,"L","I","Music","Regular","Graduate","Undergraduate","0","0","0","Upper Division","Masters",3,0.083333333,1,"2014","400 level course","Music"
"2017-18","2018",201702,"Fall",14514,"A","I","Music","Regular","Undergraduate","Undergraduate","1","1","1","Upper Division","Upper Division",6,0.133333333,3,"2017","300 level course","Music"
"2016-17","2017",201601,"Spring",31780,"A","I","Dance Activity","Regular","Graduate","Undergraduate","0","0","0","Lower Division","Doctoral",1,0.037037,1,"2017","200 level course","Dance"
"2018-19","2020",201804,"Summer",42655,"U","V","Music","Regular","Undergraduate","Undergraduate","1","1","1","Upper Division","Upper Division",4,0.088888889,1,"2019","300 level course","Music"
"2018-19","2019",201801,"Fall",14542,"L","I","Music","Regular","Undergraduate","Undergraduate","1","1","1","Upper Division","Upper Division",9,0.2,3,"2018","400 level course","Music"
"2019-20","2020",201902,"Winter",24545,"S","I","Music","Regular","Graduate","Graduate","1","1","1","500","Masters",20,0.555555556,5,"2020","500 level course","Music"
"2018-19","2019",201803,"Spring",33693,"I","I","Music Performance","Regular","Undergraduate","Undergraduate","0","0","0","Lower Division","Lower Division",2,0.0444444,1,"2019","100 level course","Music"
"2013-14","2014",201302,"Spring",36987,"L","I","Music","Regular","Undergraduate","Undergraduate","1","1","1","Upper Division","Upper Division",4,0.088888889,1,"2014","400 level course","Music"
"2014-15","2015",201403,"Winter",23905,"L","I","Music Jazz Studies","Regular","Undergraduate","Undergraduate","0","0","0","Lower Division","Upper Division",40,0.888888889,10,"2015","200 level course","Music"
"2014-15","2015",201403,"Spring",31775,"A","I","Dance Activity","Regular","Undergraduate","Undergraduate","0","0","0","Upper Division","Upper Division",3,0.066666667,3,"2015","300 level course","Dance"
"2016-17","2017",201601,"Winter",21947,"A","I","Dance Professional","Regular","Graduate","Graduate","1","1","1","500","Masters",4,0.111111111,4,"2017","500 level course","Dance"
"2017-18","2018",201703,"Winter",24945,"A","I","Music","Regular","Undergraduate","Undergraduate","1","1","1","Lower Division","Upper Division",1,0.0222222,1,"2018","100 level course","Music"
"2018-19","2019",201802,"Spring",33587,"E","I","Music Education","Regular","Undergraduate","Undergraduate","1","1","1","Upper Division","Upper Division",24,0.533333333,3,"2019","400 level course","Music"
"2016-17","2017",201602,"Fall",14064,"I","I","Music Performance","Regular","Undergraduate","Undergraduate","1","1","1","Lower Division","Upper Division",12,0.266666667,3,"2016","100 level course","Music"
"2018-19","2019",201802,"Fall",14413,"I","I","Music Performance","Regular","Graduate","Graduate","0","0","0","600/700","Doctoral",2,0.074074074,1,"2018","700 level course","Music"
"2017-18","2018",201702,"Winter",24486,"A","I","Music Jazz Studies","Regular","Undergraduate","Undergraduate","0","0","0","Lower Division","Lower Division",3,0.066666667,3,"2018","100 level course","Music"
"2014-15","2015",201402,"Spring",34125,"I","I","Music Performance","Regular","Undergraduate","Undergraduate","1","1","1","Upper Division","Upper Division",2,0.0444444,1,"2015","300 level course","Music"
"2015-16","2016",201503,"Spring",33993,"I","I","Music Performance","Regular","Undergraduate","Undergraduate","1","1","1","Lower Division","Upper Division",4,0.088888889,1,"2016","200 level course","Music"
"2014-15","2015",201401,"Winter",24231,"I","I","Music Performance","Regular","Graduate","Graduate","1","1","1","600/700","Masters",2,0.0555556,1,"2015","600 level course","Music"
"2019-20","2020",201901,"Fall",16986,"L","I","Music","Regular","Graduate","Graduate","1","1","1","600/700","Doctoral",18,0.666666667,6,"2019","600 level course","Music"
"2014-15","2015",201401,"Spring",34509,"A","I","Music","Regular","Graduate","Graduate","1","1","1","600/700","Masters",2,0.0555556,2,"2015","600 level course","Music"
"2016-17","2017",201602,"Winter",24468,"A","I","Music","Regular","Undergraduate","Undergraduate","0","0","0","Lower Division","Lower Division",1,0.0222222,1,"2017","100 level course","Music"
"2016-17","2017",201603,"Fall",14536,"L","I","Music","Regular","Undergraduate","Undergraduate","0","0","0","Upper Division","Upper Division",28,0.622222222,7,"2016","400 level course","Music"
"2017-18","2018",201702,"Winter",24640,"I","I","Music Performance","Regular","Undergraduate","Undergraduate","1","1","1","Lower Division","Lower Division",6,0.133333333,2,"2018","200 level course","Music"
"2018-19","2019",201803,"Spring",33703,"I","I","Music Performance","Regular","Graduate","Undergraduate","0","0","0","Lower Division","Masters",2,0.0555556,1,"2019","100 level course","Music"
"2018-19","2019",201801,"Winter",24937,"I","I","Music Performance","Regular","Graduate","Graduate","1","1","1","600/700","Masters",2,0.0555556,1,"2019","600 level course","Music"
"2013-14","2014",201303,"Winter",25137,"L","I","Music Jazz Studies","Regular","Undergraduate","Undergraduate","1","1","1","Lower Division","Upper Division",2,0.0444444,1,"2014","200 level course","Music"
"2019-20","2020",201902,"Fall",17373,"A","I","Music Performance","Regular","Graduate","Undergraduate","0","0","0","Lower Division","Doctoral",2,0.074074074,1,"2019","100 level course","Music"
"2016-17","2017",201603,"Winter",21982,"A","I","Dance Activity","Regular","Undergraduate","Undergraduate","0","0","0","Lower Division","Lower Division",4,0.088888889,4,"2017","100 level course","Dance"
"2016-17","2017",201603,"Winter",24596,"L","I","Music","Regular","Graduate","Graduate","1","1","1","500","Masters",3,0.083333333,1,"2017","500 level course","Music"
"2015-16","2016",201502,"Spring",31734,"A","I","Dance Professional","Regular","Undergraduate","Undergraduate","1","1","1","Upper Division","Lower Division",3,0.066666667,1,"2016","400 level course","Dance"
"2017-18","2018",201703,"Winter",25024,"A","I","Music","Regular","Undergraduate","Undergraduate","0","0","0","Upper Division","Lower Division",12,0.266666667,12,"2018","300 level course","Music"
"2014-15","2015",201402,"Fall",14743,"A","I","Music","Regular","Graduate","Graduate","1","1","1","600/700","Doctoral",1,0.037037,1,"2014","600 level course","Music"
"2015-16","2016",201503,"Fall",14520,"A","I","Music","Regular","Graduate","Undergraduate","0","0","0","Lower Division","Masters",3,0.083333333,2,"2015","100 level course","Music"
"2014-15","2015",201402,"Spring",34063,"I","I","Music Performance","Regular","Undergraduate","Undergraduate","1","1","1","Upper Division","Upper Division",4,0.088888889,1,"2015","300 level course","Music"
"2016-17","2017",201602,"Spring",37140,"A","I","Music Performance","Regular","Undergraduate","Undergraduate","1","1","1","Upper Division","Upper Division",2,0.0444444,1,"2017","300 level course","Music"
"2017-18","2018",201702,"Fall",13914,"L","I","Music Education","Regular","Undergraduate","Undergraduate","1","1","1","Upper Division","Upper Division",6,0.133333333,6,"2017","400 level course","Music"
"2014-15","2015",201402,"Fall",14767,"A","I","Music","Regular","Graduate","Graduate","1","1","1","600/700","Masters",10,0.277777778,4,"2014","600 level course","Music"
"2017-18","2018",201702,"Fall",16492,"A","I","Dance Activity","Regular","Graduate","Undergraduate","0","0","0","Upper Division","Doctoral",1,0.037037,1,"2017","300 level course","Dance"
"2013-14","2014",201302,"Winter",25221,"I","I","Music Performance","Regular","Undergraduate","Undergraduate","1","1","1","Lower Division","Lower Division",4,0.088888889,1,"2014","100 level course","Music"
"2016-17","2017",201602,"Fall",14459,"L","I","Music","Regular","Undergraduate","Undergraduate","0","0","0","Lower Division","Upper Division",4,0.088888889,1,"2016","200 level course","Music"
"2014-15","2015",201402,"Spring",34451,"S","I","Music","Regular","Undergraduate","Undergraduate","1","1","1","Upper Division","Upper Division",4,0.088888889,1,"2015","400 level course","Music"
"2014-15","2015",201403,"Fall",11901,"A","I","Dance Activity","Regular","Graduate","Undergraduate","0","0","0","Lower Division","Masters",1,0.0277778,1,"2014","100 level course","Dance"
"2013-14","2014",201302,"Winter",25669,"A","I","Music","Regular","Undergraduate","Undergraduate","1","1","1","Upper Division","Upper Division",4,0.088888889,2,"2014","300 level course","Music"
"2019-20","2020",201902,"Fall",14662,"A","I","Music","Regular","Graduate","Graduate","1","1","1","600/700","Masters",1,0.0277778,1,"2019","600 level course","Music"
"2017-18","2018",201701,"Fall",11897,"A","I","Dance Activity","Regular","Graduate","Undergraduate","0","0","0","Lower Division","Doctoral",1,0.037037,1,"2017","100 level course","Dance"
"2017-18","2018",201703,"Fall",14030,"I","I","Music Performance","Regular","Graduate","Undergraduate","1","1","1","Lower Division","Masters",15,0.416666667,6,"2017","100 level course","Music"
"2019-20","2020",201901,"Winter",26772,"L","I","Music","Regular","Graduate","Graduate","1","1","1","500","Doctoral",4,0.148148148,1,"2020","500 level course","Music"
"2019-20","2020",201902,"Fall",14146,"A","I","Music Performance","Regular","Undergraduate","Undergraduate","1","1","1","Lower Division","Lower Division",6,0.133333333,3,"2019","200 level course","Music"
"2014-15","2015",201401,"Winter",21783,"A","I","Dance Activity","Regular","Undergraduate","Undergraduate","0","0","0","Lower Division","Lower Division",27,0.6,28,"2015","100 level course","Dance"
"2019-20","2020",201901,"Winter",24566,"N","I","Music","Regular","Graduate","Graduate","1","1","1","500","Masters",29,0.777777778,9,"2020","500 level course","Music"
"2014-15","2015",201401,"Fall",14708,"I","I","Music","Regular","Graduate","Graduate","1","1","1","600/700","Masters",3,0.083333333,1,"2014","600 level course","Music"
"2016-17","2017",201602,"Fall",14185,"I","I","Music Performance","Regular","Undergraduate","Undergraduate","1","1","1","Upper Division","Upper Division",2,0.0444444,1,"2016","300 level course","Music"
"2019-20","2020",201902,"Fall",11815,"A","I","Dance Professional","Regular","Undergraduate","Undergraduate","0","0","0","Upper Division","Upper Division",6,0.133333333,2,"2019","300 level course","Dance"
"2014-15","2016",201404,"Summer",41454,"I","I","Music Performance","Regular","Undergraduate","Undergraduate","1","1","1","Lower Division","Upper Division",4,0.088888889,1,"2015","100 level course","Music"
"2014-15","2015",201401,"Winter",24176,"I","I","Music Performance","Regular","Undergraduate","Undergraduate","1","1","1","Upper Division","Upper Division",12,0.266666667,3,"2015","400 level course","Music"
"2018-19","2019",201802,"Winter",25066,"L","I","Music","Regular","Undergraduate","Undergraduate","0","0","0","Lower Division","Upper Division",188,4.177777778,47,"2019","100 level course","Music"
"2015-16","2016",201502,"Spring",33907,"A","I","Music Performance","Regular","Undergraduate","Undergraduate","1","1","1","Lower Division","Lower Division",14,0.311111111,7,"2016","100 level course","Music"
"2018-19","2019",201803,"Fall",14088,"I","I","Music Performance","Regular","Undergraduate","Undergraduate","1","1","1","Lower Division","Upper Division",2,0.0444444,1,"2018","100 level course","Music"
"2014-15","2016",201404,"Summer",41686,"L","I","Music","Regular","Graduate","Graduate","1","1","1","600/700","Masters",27,0.75,9,"2015","600 level course","Music"
"2013-14","2014",201302,"Winter",27620,"L","I","Music","Regular","Undergraduate","Undergraduate","1","1","1","Lower Division","Upper Division",10,0.222222222,5,"2014","200 level course","Music"
"2014-15","2015",201401,"Spring",36731,"A","I","Dance Activity","Regular","Undergraduate","Undergraduate","0","0","0","Lower Division","Upper Division",7,0.155555556,7,"2015","100 level course","Dance"
"2017-18","2018",201702,"Fall",14496,"A","I","Music","Regular","Undergraduate","Undergraduate","1","1","1","Upper Division","Lower Division",4,0.088888889,4,"2017","300 level course","Music"
"2018-19","2019",201802,"Fall",13969,"E","I","Music Education","Regular","Graduate","Graduate","1","1","1","600/700","Doctoral",1,0.037037,1,"2018","600 level course","Music"
"2017-18","2018",201703,"Winter",22490,"A","I","Dance Activity","Regular","Undergraduate","Undergraduate","0","1","1","Lower Division","Lower Division",2,0.0444444,2,"2018","200 level course","Dance"
"2016-17","2017",201601,"Spring",33681,"L","I","Music Education","Regular","Undergraduate","Undergraduate","1","1","1","Upper Division","Upper Division",48,1.066666667,16,"2017","300 level course","Music"
"2018-19","2019",201802,"Fall",14583,"I","I","Music","Regular","Graduate","Graduate","1","1","1","600/700","Masters",10,0.277777778,2,"2018","600 level course","Music"
"2018-19","2019",201802,"Fall",14349,"I","I","Music Performance","Regular","Graduate","Graduate","0","0","0","600/700","Masters",2,0.0555556,1,"2018","600 level course","Music"
"2014-15","2015",201402,"Winter",24244,"I","I","Music Performance","Regular","Graduate","Graduate","1","1","1","600/700","Masters",3,0.083333333,1,"2015","600 level course","Music"
"2017-18","2018",201702,"Spring",31796,"A","I","Dance Activity","Regular","Graduate","Undergraduate","0","0","0","Lower Division","Doctoral",1,0.037037,1,"2018","100 level course","Dance"
"2018-19","2019",201803,"Fall",14138,"I","I","Music Performance","Regular","Undergraduate","Undergraduate","1","1","1","Lower Division","Lower Division",2,0.0444444,1,"2018","200 level course","Music"
"2014-15","2015",201402,"Winter",23960,"I","I","Music Performance","Regular","Undergraduate","Undergraduate","1","1","1","Lower Division","Upper Division",6,0.133333333,2,"2015","100 level course","Music"
"2014-15","2015",201401,"Winter",24507,"I","I","Music","Regular","Undergraduate","Undergraduate","0","0","0","Upper Division","Upper Division",6,0.133333333,2,"2015","400 level course","Music"
"2019-20","2020",201901,"Fall",17192,"A","I","Music","Regular","Graduate","Graduate","1","1","1","500","Masters",3,0.083333333,1,"2019","500 level course","Music"
"2016-17","2017",201602,"Fall",14619,"A","I","Music","Regular","Graduate","Graduate","0","0","0","600/700","Masters",2,0.0555556,1,"2016","600 level course","Music"
"2019-20","2020",201902,"Fall",14118,"I","I","Music Performance","Regular","Undergraduate","Undergraduate","1","1","1","Lower Division","Upper Division",2,0.0444444,1,"2019","100 level course","Music"
"2014-15","2015",201401,"Spring",33996,"I","I","Music Performance","Regular","Undergraduate","Undergraduate","1","1","1","Lower Division","Lower Division",2,0.0444444,1,"2015","100 level course","Music"
"2017-18","2018",201703,"Fall",14217,"I","I","Music Performance","Regular","Undergraduate","Undergraduate","1","1","1","Upper Division","Upper Division",8,0.177777778,2,"2017","300 level course","Music"
"2013-14","2014",201302,"Winter",23045,"A","I","Dance Professional","Regular","Graduate","Graduate","1","1","1","500","Masters",1,0.0277778,1,"2014","500 level course","Dance"
"2015-16","2016",201502,"Spring",36297,"A","I","Music","Regular","Undergraduate","Undergraduate","1","1","1","Upper Division","Upper Division",4,0.088888889,4,"2016","300 level course","Music"
"2018-19","2019",201801,"Winter",25027,"I","I","Music Performance","Regular","Graduate","Graduate","1","1","1","600/700","Doctoral",4,0.148148148,1,"2019","600 level course","Music"
"2019-20","2020",201901,"Winter",22004,"A","I","Dance Activity","Regular","Undergraduate","Undergraduate","1","1","1","Lower Division","Lower Division",1,0.0222222,1,"2020","200 level course","Dance"
"2016-17","2017",201601,"Fall",14487,"L","I","Music","Regular","Undergraduate","Undergraduate","1","1","1","Upper Division","Upper Division",6,0.133333333,2,"2016","300 level course","Music"
"2013-14","2014",201302,"Spring",34359,"A","I","Dance Professional","Regular","Undergraduate","Undergraduate","1","1","1","Lower Division","Upper Division",6,0.133333333,2,"2014","200 level course","Dance"
"2018-19","2019",201802,"Winter",24604,"I","I","Music Performance","Regular","Undergraduate","Undergraduate","1","1","1","Lower Division","Lower Division",2,0.0444444,1,"2019","100 level course","Music"
"2013-14","2014",201302,"Spring",36950,"A","I","Music","Regular","Undergraduate","Undergraduate","1","1","1","Upper Division","Lower Division",1,0.0222222,1,"2014","300 level course","Music"
"2017-18","2018",201703,"Spring",33935,"I","I","Music Performance","Regular","Undergraduate","Undergraduate","1","1","1","Upper Division","Upper Division",4,0.088888889,1,"2018","300 level course","Music"
"2014-15","2015",201401,"Winter",23948,"I","I","Music Performance","Regular","Undergraduate","Undergraduate","1","1","1","Lower Division","Lower Division",6,0.133333333,2,"2015","100 level course","Music"
"2014-15","2015",201402,"Fall",11935,"A","I","Dance Activity","Regular","Undergraduate","Undergraduate","0","0","0","Upper Division","Lower Division",5,0.111111111,5,"2014","300 level course","Dance"
