"sort_term","term","crn","type","location","credit_type","course_level","course_dept","same_dept_flag","same_college_flag","same_college_flag_cas","course_level_detail","student_level_detail","credit","fte","headcount","course_number_cat"
201704,"Summer",42604,"L","F","Self-Support","Undergraduate","Study Abroad","0","0","0","Lower Division","Upper Division",24,0.533333333,2,"100 level course"
201603,"Spring",34654,"A","I","Regular","Undergraduate","Physical Activity & Rec Svcs","0","0","0","Lower Division","Lower Division",12,0.266666667,12,"200 level course"
201403,"Spring",37392,"L","F","Self-Support","Undergraduate","Study Abroad","0","0","0","Lower Division","Lower Division",12,0.266666667,1,"200 level course"
201504,"Summer",41654,"L","F","Self-Support","Undergraduate","Study Abroad","0","0","0","Lower Division","Upper Division",48,1.066666667,4,"100 level course"
201902,"Winter",26588,"A","I","Regular","Undergraduate","Physical Activity & Rec Svcs","0","0","0","Lower Division","Lower Division",3,0.066666667,3,"200 level course"
201303,"Spring",38212,"L","I","Regular","Undergraduate","Univ Teaching & Learning Ctr","0","0","0","Upper Division","Lower Division",1,0.0222222,1,"300 level course"
201603,"Spring",34643,"A","I","Regular","Undergraduate","Physical Activity & Rec Svcs","0","0","0","Upper Division","Doctoral",1,0.037037,1,"300 level course"
201403,"Spring",34676,"A","I","Regular","Undergraduate","Physical Activity & Rec Svcs","0","0","0","Lower Division","Upper Division",21,0.466666667,21,"200 level course"
201602,"Winter",24952,"A","I","Regular","Undergraduate","Physical Activity & Rec Svcs","0","0","0","Lower Division","Upper Division",7,0.155555556,7,"200 level course"
201303,"Spring",37138,"A","I","Regular","Undergraduate","Physical Activity & Rec Svcs","0","0","0","Upper Division","Masters",2,0.0555556,2,"300 level course"
201804,"Summer",42831,"L","F","Self-Support","Undergraduate","Study Abroad","0","0","0","Lower Division","Doctoral",2,0.074074074,1,"200 level course"
201304,"Summer",48427,"L","F","Self-Support","Undergraduate","Study Abroad","0","0","0","Upper Division","Upper Division",8,0.177777778,1,"300 level course"
201404,"Summer",42298,"L","I","Self-Support","Undergraduate","Physical Activity & Rec Svcs","0","0","0","Upper Division","Lower Division",3,0.066666667,1,"300 level course"
201502,"Winter",23870,"A","I","Regular","Undergraduate","Military Science","0","0","0","Upper Division","Upper Division",19,0.422222222,19,"300 level course"
201303,"Spring",37252,"A","I","Regular","Undergraduate","Physical Activity & Rec Svcs","0","0","0","Lower Division","Lower Division",6,0.133333333,6,"200 level course"
201802,"Winter",26491,"L","I","Regular","Undergraduate","Univ Teaching & Learning Ctr","0","0","0","Upper Division","Upper Division",9,0.2,9,"300 level course"
201401,"Fall",17086,"L","F","Self-Support","Undergraduate","Study Abroad","0","0","0","Lower Division","Upper Division",24,0.533333333,2,"100 level course"
201602,"Winter",24958,"A","I","Regular","Undergraduate","Physical Activity & Rec Svcs","0","0","0","Upper Division","Lower Division",12,0.266666667,12,"300 level course"
201403,"Spring",34763,"A","I","Regular","Undergraduate","Physical Activity & Rec Svcs","0","0","0","Lower Division","Lower Division",18,0.4,18,"200 level course"
201302,"Winter",25873,"A","I","Regular","Undergraduate","Physical Activity & Rec Svcs","0","0","0","Lower Division","Upper Division",12,0.266666667,12,"200 level course"
201602,"Winter",24918,"A","I","Regular","Undergraduate","Physical Activity & Rec Svcs","0","0","0","Lower Division","Lower Division",8,0.177777778,8,"200 level course"
201703,"Spring",34628,"A","I","Regular","Undergraduate","Physical Activity & Rec Svcs","0","0","0","Lower Division","Masters",2,0.0555556,2,"200 level course"
201501,"Fall",14843,"A","I","Regular","Undergraduate","Physical Activity & Rec Svcs","0","0","0","Lower Division","Doctoral",2,0.074074074,2,"200 level course"
201501,"Fall",14763,"A","I","Regular","Undergraduate","Physical Activity & Rec Svcs","0","0","0","Lower Division","Upper Division",6,0.133333333,6,"200 level course"
201701,"Fall",14853,"A","I","Regular","Undergraduate","Physical Activity & Rec Svcs","0","0","0","Lower Division","Lower Division",16,0.355555556,16,"200 level course"
201804,"Summer",42386,"A","I","Self-Support","Undergraduate","Physical Activity & Rec Svcs","0","0","0","Lower Division","Lower Division",1,0.0222222,1,"100 level course"
201303,"Spring",39279,"E","I","Regular","Undergraduate","Univ Teaching & Learning Ctr","0","0","0","Upper Division","Lower Division",39,0.866666667,14,"400 level course"
201901,"Fall",17214,"A","I","Regular","Undergraduate","Physical Activity & Rec Svcs","0","0","0","Upper Division","Lower Division",8,0.177777778,8,"300 level course"
201603,"Spring",34663,"A","I","Regular","Undergraduate","Physical Activity & Rec Svcs","0","0","0","Lower Division","Lower Division",13,0.288888889,13,"200 level course"
201802,"Winter",25484,"A","I","Regular","Undergraduate","Physical Activity & Rec Svcs","0","0","0","Upper Division","Upper Division",5,0.111111111,5,"300 level course"
201304,"Summer",47864,"A","I","Self-Support","Undergraduate","Physical Activity & Rec Svcs","0","0","0","Lower Division","Masters",2,0.0555556,2,"200 level course"
201901,"Fall",14947,"A","I","Regular","Undergraduate","Physical Activity & Rec Svcs","0","0","0","Lower Division","Upper Division",3,0.066666667,3,"200 level course"
201803,"Spring",34600,"A","I","Regular","Undergraduate","Physical Activity & Rec Svcs","0","0","0","Lower Division","Lower Division",2,0.0444444,2,"100 level course"
201403,"Spring",34595,"L","F","Self-Support","Undergraduate","Study Abroad","0","0","0","Lower Division","Upper Division",48,1.066666667,4,"100 level course"
201601,"Fall",14763,"A","I","Regular","Undergraduate","Physical Activity & Rec Svcs","0","0","0","Lower Division","Upper Division",2,0.0444444,2,"200 level course"
201801,"Fall",14864,"A","I","Regular","Undergraduate","Physical Activity & Rec Svcs","0","0","0","Lower Division","Upper Division",14,0.311111111,14,"200 level course"
201304,"Summer",48206,"L","F","Self-Support","Undergraduate","Study Abroad","0","0","0","Lower Division","Upper Division",24,0.533333333,2,"100 level course"
201401,"Fall",14947,"L","I","Regular","Undergraduate","Physical Activity & Rec Svcs","0","0","0","Upper Division","Upper Division",39,0.866666667,13,"300 level course"
201502,"Winter",24834,"A","I","Regular","Undergraduate","Physical Activity & Rec Svcs","0","0","0","Lower Division","Upper Division",17,0.377777778,17,"200 level course"
201403,"Spring",34806,"A","I","Regular","Undergraduate","Physical Activity & Rec Svcs","0","0","0","Lower Division","Lower Division",7,0.155555556,7,"200 level course"
201902,"Winter",24854,"A","I","Regular","Undergraduate","Physical Activity & Rec Svcs","0","0","0","Lower Division","Lower Division",20,0.444444444,20,"200 level course"
201901,"Fall",14818,"A","I","Regular","Undergraduate","Physical Activity & Rec Svcs","0","0","0","Lower Division","Lower Division",4,0.088888889,4,"200 level course"
201803,"Spring",34682,"A","I","Regular","Undergraduate","Physical Activity & Rec Svcs","0","0","0","Lower Division","Upper Division",20,0.444444444,20,"200 level course"
201501,"Fall",17295,"A","I","Regular","Undergraduate","Physical Activity & Rec Svcs","0","0","0","Lower Division","Lower Division",10,0.222222222,10,"200 level course"
201501,"Fall",14873,"A","I","Regular","Undergraduate","Physical Activity & Rec Svcs","0","0","0","Upper Division","Upper Division",5,0.111111111,5,"300 level course"
201603,"Spring",34534,"A","I","Regular","Undergraduate","Physical Activity & Rec Svcs","0","0","0","Lower Division","Masters",3,0.083333333,3,"100 level course"
201303,"Spring",37258,"A","I","Regular","Undergraduate","Physical Activity & Rec Svcs","0","0","0","Upper Division","Lower Division",2,0.0444444,2,"300 level course"
201503,"Spring",34742,"A","I","Regular","Undergraduate","Physical Activity & Rec Svcs","0","0","0","Lower Division","Masters",2,0.0555556,2,"200 level course"
201303,"Spring",37182,"A","I","Regular","Undergraduate","Physical Activity & Rec Svcs","0","0","0","Upper Division","Lower Division",7,0.155555556,7,"300 level course"
201404,"Summer",42764,"U","V","Self-Support","Graduate","Graduate School/Joint Campus","0","0","0","600/700","Masters",36,1,13,"600 level course"
201901,"Fall",14909,"A","I","Regular","Undergraduate","Physical Activity & Rec Svcs","0","0","0","Lower Division","Upper Division",1,0.0222222,1,"100 level course"
201504,"Summer",42703,"L","F","Self-Support","Undergraduate","Study Abroad","0","0","0","Upper Division","Lower Division",12,0.266666667,1,"400 level course"
201804,"Summer",42786,"L","F","Self-Support","Undergraduate","Study Abroad","0","0","0","Lower Division","Upper Division",72,1.6,18,"100 level course"
201302,"Winter",25970,"A","I","Regular","Undergraduate","Physical Activity & Rec Svcs","0","0","0","Upper Division","Upper Division",26,0.577777778,11,"300 level course"
201802,"Winter",24454,"E","I","Regular","Undergraduate","Military Science","0","0","0","Lower Division","Upper Division",12,0.266666667,12,"100 level course"
201502,"Winter",24859,"A","I","Regular","Undergraduate","Physical Activity & Rec Svcs","0","0","0","Lower Division","Lower Division",16,0.355555556,16,"200 level course"
201804,"Summer",42836,"L","F","Self-Support","Undergraduate","Study Abroad","0","0","0","Upper Division","Upper Division",20,0.444444444,4,"300 level course"
201303,"Spring",37323,"A","I","Regular","Undergraduate","Physical Activity & Rec Svcs","0","0","0","Lower Division","Masters",1,0.0277778,1,"200 level course"
201601,"Fall",14855,"A","I","Regular","Undergraduate","Physical Activity & Rec Svcs","0","0","0","Lower Division","Lower Division",9,0.2,9,"200 level course"
201403,"Spring",34805,"A","I","Regular","Undergraduate","Physical Activity & Rec Svcs","0","0","0","Lower Division","Upper Division",12,0.266666667,12,"200 level course"
201403,"Spring",34766,"A","I","Regular","Undergraduate","Physical Activity & Rec Svcs","0","0","0","Lower Division","Lower Division",8,0.177777778,8,"200 level course"
201901,"Fall",17438,"L","F","Self-Support","Undergraduate","Study Abroad","0","0","0","Upper Division","Lower Division",4,0.088888889,1,"300 level course"
201701,"Fall",14762,"A","I","Regular","Undergraduate","Physical Activity & Rec Svcs","0","0","0","Lower Division","Lower Division",1,0.0222222,1,"100 level course"
201604,"Summer",42688,"L","F","Self-Support","Undergraduate","Study Abroad","0","0","0","Lower Division","Upper Division",5,0.111111111,1,"100 level course"
201303,"Spring",37325,"A","I","Regular","Undergraduate","Physical Activity & Rec Svcs","0","0","0","Lower Division","Lower Division",11,0.244444444,11,"200 level course"
201303,"Spring",37162,"A","I","Regular","Undergraduate","Physical Activity & Rec Svcs","0","0","0","Lower Division","Upper Division",27,0.6,27,"200 level course"
201503,"Spring",34627,"A","I","Regular","Undergraduate","Physical Activity & Rec Svcs","0","0","0","Upper Division","Lower Division",5,0.111111111,5,"300 level course"
201302,"Winter",25972,"A","I","Regular","Undergraduate","Physical Activity & Rec Svcs","0","0","0","Lower Division","Masters",1,0.0277778,1,"200 level course"
201901,"Fall",14946,"A","I","Regular","Undergraduate","Physical Activity & Rec Svcs","0","0","0","Lower Division","Masters",2,0.0555556,2,"200 level course"
201703,"Spring",34632,"A","I","Regular","Undergraduate","Physical Activity & Rec Svcs","0","0","0","Lower Division","Lower Division",9,0.2,9,"200 level course"
201303,"Spring",37281,"A","I","Regular","Undergraduate","Physical Activity & Rec Svcs","0","0","0","Upper Division","Doctoral",6,0.222222222,3,"300 level course"
201603,"Spring",34537,"A","I","Regular","Undergraduate","Physical Activity & Rec Svcs","0","1","1","Lower Division","Lower Division",1,0.0222222,1,"200 level course"
201801,"Fall",16412,"A","I","Regular","Undergraduate","Physical Activity & Rec Svcs","0","0","0","Lower Division","Lower Division",5,0.111111111,5,"100 level course"
201402,"Winter",24745,"A","I","Regular","Undergraduate","Physical Activity & Rec Svcs","0","0","0","Upper Division","Upper Division",6,0.133333333,6,"300 level course"
201504,"Summer",42780,"L","F","Self-Support","Undergraduate","Study Abroad","0","0","0","Upper Division","Upper Division",13,0.288888889,3,"400 level course"
201501,"Fall",14746,"A","I","Regular","Undergraduate","Physical Activity & Rec Svcs","0","0","0","Upper Division","Lower Division",2,0.0444444,2,"300 level course"
201703,"Spring",34547,"A","I","Regular","Undergraduate","Physical Activity & Rec Svcs","0","0","0","Upper Division","Upper Division",12,0.266666667,12,"300 level course"
201704,"Summer",42530,"L","F","Self-Support","Undergraduate","Study Abroad","0","0","0","Upper Division","Upper Division",3,0.066666667,1,"400 level course"
201901,"Fall",14819,"A","I","Regular","Undergraduate","Physical Activity & Rec Svcs","0","0","0","Lower Division","Upper Division",9,0.2,9,"200 level course"
201603,"Spring",34544,"A","I","Regular","Undergraduate","Physical Activity & Rec Svcs","0","0","0","Upper Division","Lower Division",4,0.088888889,2,"300 level course"
201801,"Fall",14849,"A","I","Regular","Undergraduate","Physical Activity & Rec Svcs","0","0","0","Lower Division","Lower Division",24,0.533333333,24,"100 level course"
201704,"Summer",42518,"L","F","Self-Support","Undergraduate","Study Abroad","0","0","0","Lower Division","Upper Division",34,0.755555556,4,"100 level course"
201704,"Summer",42518,"L","F","Self-Support","Undergraduate","Study Abroad","0","0","0","Upper Division","Upper Division",284,6.4,29,"400 level course"
201501,"Fall",14680,"L","F","Self-Support","Undergraduate","Study Abroad","0","0","0","Lower Division","Upper Division",30,0.666666667,2,"100 level course"
201901,"Fall",14823,"A","I","Regular","Undergraduate","Physical Activity & Rec Svcs","0","0","0","Lower Division","Upper Division",11,0.244444444,11,"200 level course"
201503,"Spring",34746,"A","I","Regular","Undergraduate","Physical Activity & Rec Svcs","0","0","0","Lower Division","Upper Division",10,0.222222222,10,"200 level course"
201601,"Fall",14740,"A","I","Regular","Undergraduate","Physical Activity & Rec Svcs","0","0","0","Lower Division","Masters",2,0.0555556,2,"100 level course"
201402,"Winter",24812,"A","I","Regular","Undergraduate","Physical Activity & Rec Svcs","0","0","0","Lower Division","Upper Division",10,0.222222222,10,"200 level course"
201503,"Spring",37344,"L","F","Self-Support","Undergraduate","Study Abroad","0","0","0","Upper Division","Upper Division",15,0.333333333,3,"300 level course"
201302,"Winter",27699,"A","I","Regular","Undergraduate","Physical Activity & Rec Svcs","0","0","0","Lower Division","Lower Division",7,0.155555556,7,"200 level course"
201701,"Fall",14767,"A","I","Regular","Undergraduate","Physical Activity & Rec Svcs","0","0","0","Lower Division","Lower Division",6,0.133333333,6,"200 level course"
201602,"Winter",24821,"A","I","Regular","Undergraduate","Physical Activity & Rec Svcs","0","0","0","Lower Division","Upper Division",10,0.222222222,10,"200 level course"
201504,"Summer",42234,"A","I","Self-Support","Undergraduate","Physical Activity & Rec Svcs","0","0","0","Lower Division","Upper Division",2,0.0444444,2,"200 level course"
201404,"Summer",42851,"L","F","Self-Support","Undergraduate","Study Abroad","0","0","0","Upper Division","Lower Division",2,0.0444444,1,"300 level course"
201604,"Summer",41747,"L","F","Self-Support","Undergraduate","Study Abroad","0","0","0","Lower Division","Lower Division",31,0.688888889,3,"100 level course"
201504,"Summer",42588,"L","F","Self-Support","Graduate","Study Abroad","0","0","0","500","Masters",2,0.0555556,1,"500 level course"
201603,"Spring",34469,"L","F","Self-Support","Undergraduate","Study Abroad","0","0","0","Lower Division","Lower Division",15,0.333333333,1,"100 level course"
201804,"Summer",42715,"L","F","Self-Support","Undergraduate","Study Abroad","0","0","0","Lower Division","Upper Division",40,0.888888889,5,"200 level course"
201404,"Summer",42299,"L","I","Self-Support","Undergraduate","Physical Activity & Rec Svcs","0","0","0","Upper Division","Lower Division",18,0.4,9,"300 level course"
201702,"Winter",25178,"L","F","Self-Support","Undergraduate","Study Abroad","0","0","0","Lower Division","Upper Division",30,0.666666667,2,"100 level course"
201402,"Winter",24750,"A","I","Regular","Undergraduate","Physical Activity & Rec Svcs","0","0","0","Lower Division","Upper Division",14,0.311111111,14,"100 level course"
201704,"Summer",42123,"A","I","Self-Support","Undergraduate","Physical Activity & Rec Svcs","0","0","0","Lower Division","Upper Division",3,0.066666667,3,"200 level course"
201404,"Summer",42328,"A","I","Self-Support","Undergraduate","Physical Activity & Rec Svcs","0","0","0","Lower Division","Upper Division",2,0.0444444,2,"200 level course"
201703,"Spring",34593,"A","I","Regular","Undergraduate","Physical Activity & Rec Svcs","0","0","0","Upper Division","Lower Division",6,0.133333333,3,"300 level course"
201304,"Summer",47862,"A","I","Self-Support","Undergraduate","Physical Activity & Rec Svcs","0","0","0","Lower Division","Masters",1,0.0277778,1,"200 level course"
201703,"Spring",37111,"L","F","Self-Support","Undergraduate","Study Abroad","0","0","0","Upper Division","Upper Division",60,1.333333333,12,"300 level course"
201303,"Spring",37281,"A","I","Regular","Undergraduate","Physical Activity & Rec Svcs","0","0","0","Upper Division","Upper Division",14,0.311111111,14,"300 level course"
201503,"Spring",34746,"A","I","Regular","Undergraduate","Physical Activity & Rec Svcs","0","0","0","Lower Division","Upper Division",8,0.177777778,8,"200 level course"
201303,"Spring",39665,"L","F","Self-Support","Undergraduate","Study Abroad","0","0","0","Lower Division","Upper Division",24,0.533333333,2,"100 level course"
201502,"Winter",24780,"A","I","Regular","Undergraduate","Physical Activity & Rec Svcs","0","0","0","Lower Division","Lower Division",5,0.111111111,5,"200 level course"
201704,"Summer",42698,"L","F","Self-Support","Undergraduate","Study Abroad","0","0","0","Upper Division","Lower Division",4,0.088888889,1,"400 level course"
201902,"Winter",24844,"L","I","Regular","Undergraduate","Physical Activity & Rec Svcs","0","0","0","Upper Division","Lower Division",54,1.222222222,13,"300 level course"
201602,"Winter",24854,"A","I","Regular","Undergraduate","Physical Activity & Rec Svcs","0","0","0","Upper Division","Masters",1,0.0277778,1,"300 level course"
201702,"Winter",27182,"A","I","Regular","Undergraduate","Physical Activity & Rec Svcs","0","0","0","Lower Division","Lower Division",7,0.155555556,7,"200 level course"
201302,"Winter",27654,"A","I","Regular","Undergraduate","Physical Activity & Rec Svcs","0","0","0","Lower Division","Doctoral",1,0.037037,1,"100 level course"
201801,"Fall",16935,"A","I","Regular","Undergraduate","Physical Activity & Rec Svcs","0","0","0","Lower Division","Lower Division",3,0.066666667,3,"200 level course"
201802,"Winter",25349,"L","F","Self-Support","Undergraduate","Study Abroad","0","0","0","Lower Division","Upper Division",15,0.333333333,1,"100 level course"
201302,"Winter",25864,"A","I","Regular","Undergraduate","Physical Activity & Rec Svcs","0","0","0","Upper Division","Upper Division",5,0.111111111,5,"300 level course"
201503,"Spring",34665,"A","I","Regular","Undergraduate","Physical Activity & Rec Svcs","0","0","0","Lower Division","Upper Division",21,0.466666667,21,"200 level course"
201302,"Winter",25949,"A","I","Regular","Undergraduate","Physical Activity & Rec Svcs","0","0","0","Lower Division","Upper Division",6,0.133333333,6,"200 level course"
201404,"Summer",42305,"A","I","Self-Support","Undergraduate","Physical Activity & Rec Svcs","0","0","0","Lower Division","Doctoral",1,0.037037,1,"200 level course"
201402,"Winter",24699,"A","I","Regular","Undergraduate","Physical Activity & Rec Svcs","0","0","0","Lower Division","Upper Division",17,0.377777778,17,"200 level course"
201902,"Winter",24835,"A","I","Regular","Undergraduate","Physical Activity & Rec Svcs","0","0","0","Upper Division","Lower Division",6,0.133333333,3,"300 level course"
201501,"Fall",15839,"L","I","Regular","Undergraduate","Univ Teaching & Learning Ctr","0","0","0","Lower Division","Lower Division",4,0.088888889,4,"100 level course"
201601,"Fall",14613,"L","I","Regular","Undergraduate","Physical Activity & Rec Svcs","0","0","0","Upper Division","Upper Division",34,0.755555556,16,"300 level course"
201602,"Winter",24935,"A","I","Regular","Undergraduate","Physical Activity & Rec Svcs","0","0","0","Lower Division","Doctoral",1,0.037037,1,"200 level course"
201802,"Winter",25418,"A","I","Regular","Undergraduate","Physical Activity & Rec Svcs","0","0","0","Upper Division","Doctoral",1,0.037037,1,"300 level course"
201603,"Spring",34612,"A","I","Regular","Undergraduate","Physical Activity & Rec Svcs","0","0","0","Upper Division","Lower Division",2,0.0444444,2,"300 level course"
201302,"Winter",25970,"A","I","Regular","Undergraduate","Physical Activity & Rec Svcs","0","0","0","Upper Division","Upper Division",24,0.533333333,13,"300 level course"
201703,"Spring",35569,"L","I","Regular","Undergraduate","Univ Teaching & Learning Ctr","0","0","0","Upper Division","Lower Division",11,0.305555556,12,"300 level course"
201504,"Summer",42553,"L","F","Self-Support","Undergraduate","Study Abroad","0","0","0","Upper Division","Upper Division",100,2.222222222,22,"400 level course"
201403,"Spring",36622,"A","I","Regular","Undergraduate","Physical Activity & Rec Svcs","0","0","0","Upper Division","Lower Division",5,0.111111111,5,"300 level course"
201502,"Winter",24809,"A","I","Regular","Undergraduate","Physical Activity & Rec Svcs","0","0","0","Lower Division","Upper Division",5,0.111111111,5,"200 level course"
201604,"Summer",42241,"L","I","Self-Support","Undergraduate","Physical Activity & Rec Svcs","0","0","0","Upper Division","Upper Division",6,0.133333333,3,"300 level course"
201703,"Spring",34499,"A","I","Regular","Undergraduate","Physical Activity & Rec Svcs","0","0","0","Upper Division","Upper Division",2,0.0444444,2,"300 level course"
201704,"Summer",42618,"L","F","Self-Support","Undergraduate","Study Abroad","0","0","0","Upper Division","Lower Division",16,0.355555556,4,"300 level course"
201803,"Spring",34646,"A","I","Regular","Undergraduate","Physical Activity & Rec Svcs","0","0","0","Upper Division","Lower Division",10,0.222222222,5,"300 level course"
201302,"Winter",28342,"A","I","Regular","Undergraduate","Physical Activity & Rec Svcs","0","0","0","Upper Division","Upper Division",4,0.088888889,4,"300 level course"
201502,"Winter",24771,"E","I","Regular","Undergraduate","Physical Activity & Rec Svcs","0","0","0","Upper Division","Doctoral",2,0.074074074,1,"400 level course"
201304,"Summer",47931,"A","I","Self-Support","Undergraduate","Physical Activity & Rec Svcs","0","0","0","Lower Division","Upper Division",5,0.111111111,5,"100 level course"
201703,"Spring",34533,"A","I","Regular","Undergraduate","Physical Activity & Rec Svcs","0","0","0","Lower Division","Lower Division",6,0.133333333,6,"200 level course"
201802,"Winter",25351,"L","F","Self-Support","Undergraduate","Study Abroad","0","0","0","Lower Division","Upper Division",45,1,3,"100 level course"
201503,"Spring",36936,"L","F","Self-Support","Graduate","Study Abroad","0","0","0","500","Masters",32,0.888888889,8,"500 level course"
201602,"Winter",24877,"A","I","Regular","Undergraduate","Physical Activity & Rec Svcs","0","0","0","Upper Division","Lower Division",15,0.333333333,8,"300 level course"
201303,"Spring",37178,"A","E","Regular","Undergraduate","Physical Activity & Rec Svcs","0","0","0","Lower Division","Upper Division",19,0.422222222,20,"200 level course"
201502,"Winter",25823,"L","I","Regular","Undergraduate","Univ Teaching & Learning Ctr","0","0","0","Lower Division","Masters",1,0.0277778,1,"100 level course"
201602,"Winter",24791,"A","I","Regular","Undergraduate","Physical Activity & Rec Svcs","0","0","0","Lower Division","Masters",1,0.0277778,1,"200 level course"
201601,"Fall",14874,"A","I","Regular","Undergraduate","Physical Activity & Rec Svcs","0","0","0","Lower Division","Lower Division",12,0.266666667,12,"200 level course"
201403,"Spring",36621,"A","I","Regular","Undergraduate","Physical Activity & Rec Svcs","0","0","0","Upper Division","Upper Division",12,0.266666667,12,"300 level course"
201703,"Spring",34519,"A","I","Regular","Undergraduate","Physical Activity & Rec Svcs","0","0","0","Lower Division","Lower Division",6,0.133333333,6,"200 level course"
201403,"Spring",37356,"L","F","Self-Support","Undergraduate","Study Abroad","0","0","0","Upper Division","Upper Division",6,0.133333333,1,"300 level course"
201603,"Spring",34653,"A","I","Regular","Undergraduate","Physical Activity & Rec Svcs","0","0","0","Lower Division","Upper Division",16,0.355555556,16,"200 level course"
201503,"Spring",34781,"A","I","Regular","Undergraduate","Physical Activity & Rec Svcs","0","0","0","Upper Division","Doctoral",2,0.074074074,2,"300 level course"
201604,"Summer",42252,"A","I","Self-Support","Undergraduate","Physical Activity & Rec Svcs","0","0","0","Lower Division","Upper Division",6,0.133333333,6,"200 level course"
201503,"Spring",34731,"A","I","Regular","Undergraduate","Physical Activity & Rec Svcs","0","0","0","Lower Division","Lower Division",4,0.088888889,4,"100 level course"
201901,"Fall",14938,"A","I","Regular","Undergraduate","Physical Activity & Rec Svcs","0","0","0","Lower Division","Upper Division",6,0.133333333,6,"200 level course"
201603,"Spring",34646,"A","I","Regular","Undergraduate","Physical Activity & Rec Svcs","0","0","0","Lower Division","Upper Division",11,0.244444444,11,"100 level course"
201504,"Summer",42797,"L","F","Self-Support","Undergraduate","Study Abroad","0","0","0","Upper Division","Upper Division",5,0.111111111,1,"300 level course"
201403,"Spring",34789,"E","I","Regular","Undergraduate","Physical Activity & Rec Svcs","0","0","0","Upper Division","Upper Division",1,0.0222222,1,"400 level course"
201804,"Summer",42790,"L","F","Self-Support","Undergraduate","Study Abroad","0","0","0","Upper Division","Upper Division",24,0.533333333,4,"300 level course"
201704,"Summer",42464,"L","F","Self-Support","Undergraduate","Study Abroad","0","0","0","Upper Division","Upper Division",78,1.733333333,15,"400 level course"
201302,"Winter",25915,"E","I","Regular","Undergraduate","Physical Activity & Rec Svcs","0","0","0","Upper Division","Lower Division",1,0.0222222,1,"400 level course"
201501,"Fall",17346,"U","V","Regular","Undergraduate","Military Science","0","0","0","Upper Division","Upper Division",4,0.088888889,1,"300 level course"
201303,"Spring",37273,"L","I","Regular","Undergraduate","Physical Activity & Rec Svcs","0","0","0","Lower Division","Upper Division",10,0.222222222,10,"200 level course"
201901,"Fall",16961,"L","I","Regular","Undergraduate","Undergraduate Studies","0","0","0","Lower Division","Lower Division",22,0.488888889,22,"100 level course"
201803,"Spring",34555,"A","E","Regular","Undergraduate","Physical Activity & Rec Svcs","0","0","0","Lower Division","Upper Division",8,0.177777778,8,"200 level course"
201403,"Spring",34756,"A","I","Regular","Undergraduate","Physical Activity & Rec Svcs","0","0","0","Lower Division","Lower Division",14,0.311111111,14,"200 level course"
201804,"Summer",41882,"L","F","Self-Support","Undergraduate","Study Abroad","0","0","0","Lower Division","Upper Division",48,1.066666667,12,"100 level course"
201703,"Spring",36485,"A","I","Regular","Undergraduate","Physical Activity & Rec Svcs","0","0","0","Upper Division","Lower Division",7,0.155555556,7,"300 level course"
201403,"Spring",34761,"A","I","Regular","Undergraduate","Physical Activity & Rec Svcs","0","0","0","Upper Division","Upper Division",7,0.155555556,7,"300 level course"
201404,"Summer",42330,"A","I","Self-Support","Undergraduate","Physical Activity & Rec Svcs","0","0","0","Lower Division","Masters",1,0.0277778,1,"200 level course"
201703,"Spring",34630,"A","I","Regular","Undergraduate","Physical Activity & Rec Svcs","0","0","0","Lower Division","Masters",1,0.0277778,1,"200 level course"
201502,"Winter",24827,"L","I","Regular","Undergraduate","Physical Activity & Rec Svcs","0","0","0","Upper Division","Lower Division",6,0.133333333,3,"400 level course"
201604,"Summer",42603,"L","F","Self-Support","Graduate","Study Abroad","0","0","0","500","Masters",6,0.166666667,3,"500 level course"
201404,"Summer",42843,"L","F","Self-Support","Undergraduate","Study Abroad","0","0","0","Upper Division","Upper Division",4,0.088888889,1,"300 level course"
201302,"Winter",25048,"L","I","Regular","Undergraduate","Military Science","0","0","0","Upper Division","Lower Division",4,0.088888889,1,"300 level course"
201501,"Fall",14777,"A","I","Regular","Undergraduate","Physical Activity & Rec Svcs","0","0","0","Lower Division","Lower Division",8,0.177777778,8,"200 level course"
201503,"Spring",34804,"A","I","Regular","Undergraduate","Physical Activity & Rec Svcs","0","0","0","Lower Division","Upper Division",8,0.177777778,8,"100 level course"
201502,"Winter",27555,"L","F","Self-Support","Undergraduate","Study Abroad","0","0","0","Lower Division","Upper Division",5,0.111111111,1,"100 level course"
201901,"Fall",14836,"A","I","Regular","Undergraduate","Physical Activity & Rec Svcs","0","0","0","Lower Division","Lower Division",16,0.355555556,16,"200 level course"
201404,"Summer",42765,"L","F","Self-Support","Undergraduate","Study Abroad","0","0","0","Lower Division","Upper Division",24,0.533333333,6,"200 level course"
201402,"Winter",25763,"L","I","Regular","Undergraduate","Univ Teaching & Learning Ctr","0","0","0","Lower Division","Lower Division",5,0.111111111,6,"100 level course"
201401,"Fall",17280,"A","I","Regular","Undergraduate","Physical Activity & Rec Svcs","0","0","0","Upper Division","Doctoral",2,0.074074074,2,"300 level course"
201801,"Fall",14795,"A","I","Regular","Undergraduate","Physical Activity & Rec Svcs","0","0","0","Lower Division","Lower Division",3,0.066666667,3,"200 level course"
201902,"Winter",24858,"A","I","Regular","Undergraduate","Physical Activity & Rec Svcs","0","0","0","Lower Division","Doctoral",1,0.037037,1,"200 level course"
