"academic_year","fiscal_year","sort_term","term","crn","type","location","credit_sub_abbr","credit_type","student_level","course_level","same_dept_flag","same_college_flag","same_college_flag_cas","course_level_detail","student_level_detail","credit","fte","headcount","year","course_number_cat","department"
"2015-16","2016",201502,"Fall",15688,"L","I","SPED","Regular","Undergraduate","Undergraduate","0","1","1","Upper Division","Upper Division",18,0.4,6,"2015","400 level course","Special Education & Clinical Sciences"
"2014-15","2016",201404,"Summer",40874,"L","I","FHS","Regular","Undergraduate","Undergraduate","1","1","1","Upper Division","Upper Division",12,0.266666667,5,"2015","300 level course","Counseling Psychology & Human Services"
"2016-17","2018",201604,"Summer",42329,"U","V","EDLD","Self-Support","Graduate","Graduate","1","1","1","600/700","Doctoral",4,0.148148148,1,"2017","600 level course","Educational Methodology, Policy, & Leadership"
"2017-18","2018",201703,"Winter",22348,"E","I","CPSY","Regular","Graduate","Graduate","1","1","1","600/700","Doctoral",36,1.333333333,10,"2018","600 level course","Counseling Psychology & Human Services"
"2017-18","2018",201701,"Winter",22908,"S","I","FHS","Regular","Undergraduate","Undergraduate","1","1","1","Upper Division","Upper Division",6,0.133333333,6,"2018","400 level course","Counseling Psychology & Human Services"
"2015-16","2016",201502,"Spring",36542,"S","I","SAPP","Self-Support","Undergraduate","Undergraduate","0","1","1","Upper Division","Upper Division",9,0.2,3,"2016","400 level course","Substance Abuse Prevention Pgm"
"2015-16","2016",201503,"Winter",22102,"L","I","EDST","Regular","Undergraduate","Undergraduate","1","1","1","Upper Division","Lower Division",4,0.088888889,1,"2016","400 level course","Education Studies"
"2014-15","2016",201404,"Summer",42189,"L","I","SAPP","Self-Support","Undergraduate","Undergraduate","0","1","1","Upper Division","Upper Division",2,0.0444444,2,"2015","400 level course","Substance Abuse Prevention Pgm"
"2019-20","2020",201902,"Winter",22161,"L","I","EDST","Regular","Undergraduate","Undergraduate","1","1","1","Upper Division","Upper Division",14,0.311111111,18,"2020","400 level course","Education Studies"
"2014-15","2016",201404,"Summer",42544,"U","V","SAPP","Self-Support","Undergraduate","Undergraduate","1","1","1","Upper Division","Upper Division",3,0.066666667,3,"2015","400 level course","Substance Abuse Prevention Pgm"
"2017-18","2018",201703,"Fall",12101,"U","V","EDLD","Regular","Graduate","Graduate","1","1","1","600/700","Doctoral",2,0.074074074,1,"2017","600 level course","Educational Methodology, Policy, & Leadership"
"2017-18","2018",201702,"Fall",12333,"S","I","FHS","Regular","Undergraduate","Undergraduate","1","1","1","Upper Division","Upper Division",6,0.133333333,6,"2017","400 level course","Counseling Psychology & Human Services"
"2015-16","2017",201504,"Summer",40738,"U","V","EDLD","Regular","Graduate","Graduate","0","0","0","600/700","Masters",6,0.166666667,2,"2016","600 level course","Educational Methodology, Policy, & Leadership"
"2013-14","2015",201304,"Summer",45884,"U","V","EDLD","Regular","Graduate","Graduate","0","0","0","600/700","Masters",4,0.111111111,1,"2014","600 level course","Educational Methodology, Policy, & Leadership"
"2014-15","2015",201403,"Spring",35657,"N","I","SPSY","Regular","Graduate","Graduate","1","1","1","600/700","Doctoral",1,0.037037,1,"2015","600 level course","Special Education & Clinical Sciences"
"2014-15","2015",201401,"Fall",12119,"L","I","EDST","Regular","Undergraduate","Undergraduate","0","0","0","Lower Division","Lower Division",9,0.2,2,"2014","100 level course","Education Studies"
"2019-20","2020",201901,"Fall",15769,"N","I","SPSY","Regular","Graduate","Graduate","1","1","1","600/700","Masters",2,0.0555556,2,"2019","600 level course","Special Education & Clinical Sciences"
"2015-16","2016",201502,"Winter",26427,"U","V","EDLD","Self-Support","Graduate","Graduate","1","1","1","600/700","Doctoral",6,0.222222222,2,"2016","600 level course","Educational Methodology, Policy, & Leadership"
"2016-17","2017",201601,"Spring",31679,"S","I","CPSY","Regular","Graduate","Graduate","1","1","1","600/700","Doctoral",15,0.555555556,4,"2017","600 level course","Counseling Psychology & Human Services"
"2014-15","2015",201403,"Winter",26731,"L","I","SAPP","Self-Support","Undergraduate","Undergraduate","0","0","0","Upper Division","Upper Division",17,0.377777778,18,"2015","400 level course","Substance Abuse Prevention Pgm"
"2013-14","2014",201303,"Spring",38572,"L","I","CFT","Regular","Undergraduate","Undergraduate","0","1","1","Upper Division","Upper Division",12,0.266666667,4,"2014","400 level course","Counseling Psychology & Human Services"
"2013-14","2015",201304,"Summer",46365,"L","I","EDST","Regular","Graduate","Graduate","0","0","0","600/700","Masters",4,0.111111111,1,"2014","600 level course","Education Studies"
"2016-17","2017",201601,"Fall",11960,"U","I","EDLD","Regular","Graduate","Graduate","1","1","1","500","Doctoral",2,0.074074074,1,"2016","500 level course","Educational Methodology, Policy, & Leadership"
"2018-19","2019",201801,"Spring",31606,"E","I","CPSY","Regular","Undergraduate","Undergraduate","0","0","0","Upper Division","Lower Division",10,0.222222222,1,"2019","400 level course","Counseling Psychology & Human Services"
"2019-20","2020",201902,"Winter",27081,"L","I","SPSY","Regular","Graduate","Graduate","0","1","1","600/700","Doctoral",75,2.777777778,16,"2020","600 level course","Special Education & Clinical Sciences"
"2013-14","2014",201303,"Winter",23335,"L","I","EDUC","Regular","Graduate","Graduate","0","0","0","600/700","Masters",4,0.111111111,1,"2014","600 level course","Education Studies"
"2014-15","2015",201401,"Spring",37261,"I","T","EDLD","Self-Support","Graduate","Graduate","0","0","0","600/700","Masters",4,0.111111111,2,"2015","600 level course","Educational Methodology, Policy, & Leadership"
"2015-16","2016",201501,"Winter",22372,"S","I","FHS","Regular","Undergraduate","Undergraduate","1","1","1","Upper Division","Lower Division",16,0.355555556,7,"2016","400 level course","Counseling Psychology & Human Services"
"2013-14","2015",201304,"Summer",47926,"L","I","SAPP","Self-Support","Undergraduate","Undergraduate","0","0","0","Upper Division","Upper Division",22,0.488888889,21,"2014","400 level course","Substance Abuse Prevention Pgm"
"2014-15","2015",201403,"Spring",31961,"L","I","EDST","Regular","Undergraduate","Undergraduate","1","1","1","Upper Division","Upper Division",33,0.733333333,21,"2015","400 level course","Education Studies"
"2018-19","2019",201801,"Fall",11777,"L","I","CPSY","Regular","Graduate","Graduate","0","0","0","600/700","Doctoral",3,0.111111111,1,"2018","600 level course","Counseling Psychology & Human Services"
"2018-19","2019",201802,"Fall",12060,"N","I","EDLD","Regular","Graduate","Graduate","0","1","1","600/700","Masters",1,0.0277778,1,"2018","600 level course","Educational Methodology, Policy, & Leadership"
"2018-19","2019",201803,"Spring",31173,"S","I","CDS","Regular","Undergraduate","Undergraduate","1","1","1","Upper Division","Upper Division",96,2.133333333,32,"2019","400 level course","Special Education & Clinical Sciences"
"2019-20","2020",201901,"Fall",15754,"L","I","SPED","Regular","Graduate","Graduate","0","1","1","500","Masters",116,3.222222222,30,"2019","500 level course","Special Education & Clinical Sciences"
"2017-18","2018",201701,"Spring",35455,"N","I","SPSY","Regular","Graduate","Graduate","1","1","1","600/700","Masters",1,0.0277778,1,"2018","600 level course","Special Education & Clinical Sciences"
"2014-15","2016",201404,"Summer",40886,"U","V","FHS","Regular","Undergraduate","Undergraduate","0","0","0","Upper Division","Lower Division",1,0.0222222,1,"2015","400 level course","Counseling Psychology & Human Services"
"2014-15","2015",201402,"Spring",36469,"S","I","SAPP","Self-Support","Undergraduate","Undergraduate","0","1","1","Upper Division","Upper Division",6,0.133333333,2,"2015","400 level course","Substance Abuse Prevention Pgm"
"2014-15","2015",201402,"Winter",20849,"L","I","ASL","Regular","Undergraduate","Undergraduate","0","0","0","Lower Division","Lower Division",16,0.355555556,4,"2015","200 level course","Special Education & Clinical Sciences"
"2019-20","2020",201901,"Winter",25683,"U","V","SPED","Regular","Undergraduate","Undergraduate","0","1","1","Upper Division","Upper Division",72,1.6,20,"2020","400 level course","Special Education & Clinical Sciences"
"2017-18","2018",201701,"Fall",12060,"L","I","EDLD","Regular","Graduate","Graduate","0","1","1","600/700","Masters",8,0.222222222,2,"2017","600 level course","Educational Methodology, Policy, & Leadership"
"2013-14","2014",201303,"Spring",39834,"S","I","CFT","Regular","Graduate","Graduate","1","1","1","600/700","Masters",7,0.194444444,9,"2014","600 level course","Counseling Psychology & Human Services"
"2018-19","2020",201804,"Summer",42642,"S","I","EDLD","Regular","Graduate","Graduate","1","1","1","600/700","Doctoral",3,0.111111111,3,"2019","600 level course","Educational Methodology, Policy, & Leadership"
"2015-16","2016",201502,"Winter",27504,"N","I","EDST","Regular","Graduate","Graduate","1","1","1","600/700","Doctoral",24,0.888888889,7,"2016","600 level course","Education Studies"
"2016-17","2017",201602,"Winter",26642,"U","V","SAPP","Self-Support","Undergraduate","Undergraduate","0","0","0","Upper Division","Upper Division",54,1.2,19,"2017","400 level course","Substance Abuse Prevention Pgm"
"2013-14","2014",201303,"Winter",27717,"L","I","EDST","Regular","Graduate","Graduate","0","0","0","600/700","Masters",1,0.0277778,1,"2014","600 level course","Education Studies"
"2017-18","2018",201703,"Spring",35409,"U","V","SPED","Regular","Undergraduate","Undergraduate","1","1","1","Upper Division","Upper Division",6,0.133333333,6,"2018","400 level course","Special Education & Clinical Sciences"
"2018-19","2019",201801,"Fall",15175,"L","I","PREV","Regular","Graduate","Graduate","1","1","1","600/700","Masters",54,1.5,19,"2018","600 level course","Counseling Psychology & Human Services"
"2016-17","2017",201601,"Winter",22391,"L","I","FHS","Regular","Undergraduate","Undergraduate","1","1","1","Upper Division","Upper Division",44,0.977777778,16,"2017","400 level course","Counseling Psychology & Human Services"
"2015-16","2016",201502,"Winter",22100,"L","I","EDST","Regular","Undergraduate","Undergraduate","1","1","1","Upper Division","Upper Division",87,1.933333333,28,"2016","400 level course","Education Studies"
"2014-15","2015",201402,"Spring",31954,"L","I","EDST","Regular","Undergraduate","Undergraduate","0","0","0","Lower Division","Upper Division",36,0.8,9,"2015","100 level course","Education Studies"
"2015-16","2016",201502,"Spring",32022,"L","I","EDST","Regular","Undergraduate","Undergraduate","1","1","1","Upper Division","Upper Division",324,7.111111111,79,"2016","400 level course","Education Studies"
"2018-19","2019",201801,"Fall",12060,"N","I","EDLD","Regular","Graduate","Graduate","0","1","1","600/700","Masters",1,0.0277778,1,"2018","600 level course","Educational Methodology, Policy, & Leadership"
"2018-19","2019",201802,"Fall",15709,"S","I","SPED","Regular","Graduate","Graduate","1","1","1","600/700","Doctoral",8,0.296296296,8,"2018","600 level course","Special Education & Clinical Sciences"
"2014-15","2015",201402,"Fall",12411,"U","V","FHS","Regular","Undergraduate","Undergraduate","1","1","1","Upper Division","Upper Division",60,1.333333333,21,"2014","400 level course","Counseling Psychology & Human Services"
"2016-17","2017",201602,"Winter",21841,"S","I","CPSY","Regular","Graduate","Graduate","1","1","1","600/700","Doctoral",19,0.703703704,6,"2017","600 level course","Counseling Psychology & Human Services"
"2014-15","2015",201403,"Winter",22243,"S","I","FHS","Regular","Undergraduate","Undergraduate","0","0","0","Upper Division","Lower Division",6,0.133333333,3,"2015","400 level course","Counseling Psychology & Human Services"
"2013-14","2014",201303,"Spring",39051,"S","I","SAPP","Self-Support","Undergraduate","Undergraduate","0","0","0","Upper Division","Lower Division",21,0.466666667,7,"2014","400 level course","Substance Abuse Prevention Pgm"
"2018-19","2019",201802,"Fall",11301,"L","I","CDS","Regular","Graduate","Graduate","1","1","1","600/700","Masters",90,2.472222222,30,"2018","600 level course","Special Education & Clinical Sciences"
"2015-16","2016",201502,"Spring",30855,"L","I","ASL","Regular","Undergraduate","Undergraduate","0","0","0","Lower Division","Lower Division",55,1.222222222,12,"2016","100 level course","Special Education & Clinical Sciences"
"2015-16","2016",201501,"Spring",32041,"L","I","EDUC","Regular","Graduate","Graduate","0","0","0","600/700","Masters",20,0.555555556,5,"2016","600 level course","Education Studies"
"2017-18","2018",201702,"Winter",22902,"L","I","FHS","Regular","Undergraduate","Undergraduate","1","1","1","Upper Division","Lower Division",42,0.933333333,9,"2018","400 level course","Counseling Psychology & Human Services"
"2014-15","2016",201404,"Summer",40893,"E","I","FHS","Regular","Undergraduate","Undergraduate","1","1","1","Upper Division","Lower Division",1,0.0222222,1,"2015","400 level course","Counseling Psychology & Human Services"
"2014-15","2015",201403,"Spring",36644,"L","I","SAPP","Self-Support","Undergraduate","Undergraduate","0","0","0","Upper Division","Upper Division",40,0.888888889,35,"2015","400 level course","Substance Abuse Prevention Pgm"
"2013-14","2014",201303,"Spring",34825,"S","I","FHS","Regular","Undergraduate","Undergraduate","1","1","1","Upper Division","Lower Division",3,0.066666667,1,"2014","400 level course","Counseling Psychology & Human Services"
"2014-15","2015",201401,"Winter",22020,"L","I","EDST","Regular","Graduate","Graduate","1","1","1","600/700","Masters",92,2.555555556,23,"2015","600 level course","Education Studies"
"2018-19","2019",201802,"Spring",35468,"E","I","SPSY","Regular","Graduate","Graduate","1","1","1","600/700","Doctoral",6,0.222222222,3,"2019","600 level course","Special Education & Clinical Sciences"
"2017-18","2018",201702,"Fall",12105,"L","I","EDST","Regular","Graduate","Graduate","1","1","1","600/700","Masters",104,2.888888889,26,"2017","600 level course","Education Studies"
"2014-15","2015",201402,"Spring",31950,"U","V","EDLD","Regular","Graduate","Graduate","1","1","1","600/700","Masters",6,0.166666667,5,"2015","600 level course","Educational Methodology, Policy, & Leadership"
"2018-19","2019",201803,"Winter",26333,"L","I","SPED","Regular","Graduate","Graduate","1","1","1","600/700","Masters",20,0.555555556,6,"2019","600 level course","Special Education & Clinical Sciences"
"2014-15","2015",201402,"Spring",35661,"N","I","SPSY","Regular","Graduate","Graduate","1","1","1","600/700","Masters",5,0.138888889,5,"2015","600 level course","Special Education & Clinical Sciences"
"2018-19","2019",201801,"Winter",26326,"L","I","SPED","Regular","Undergraduate","Undergraduate","0","0","0","Upper Division","Upper Division",4,0.088888889,1,"2019","400 level course","Special Education & Clinical Sciences"
"2017-18","2018",201702,"Spring",31928,"U","V","EDLD","Regular","Graduate","Graduate","1","1","1","600/700","Doctoral",20,0.740740741,9,"2018","600 level course","Educational Methodology, Policy, & Leadership"
"2015-16","2016",201503,"Winter",22125,"L","I","EDST","Regular","Graduate","Graduate","1","1","1","600/700","Masters",80,2.222222222,78,"2016","600 level course","Education Studies"
"2018-19","2019",201802,"Fall",12110,"L","E","EDST","Regular","Undergraduate","Undergraduate","1","1","1","Upper Division","Upper Division",22,0.488888889,24,"2018","400 level course","Education Studies"
"2015-16","2016",201503,"Spring",36148,"L","I","EDLD","Regular","Graduate","Graduate","0","0","0","600/700","Doctoral",28,1.037037037,7,"2016","600 level course","Educational Methodology, Policy, & Leadership"
"2016-17","2017",201602,"Winter",26550,"I","V","EDLD","Self-Support","Graduate","Graduate","0","0","0","600/700","Masters",3,0.083333333,2,"2017","600 level course","Educational Methodology, Policy, & Leadership"
"2014-15","2015",201403,"Winter",26582,"L","I","EDST","Regular","Undergraduate","Undergraduate","0","0","0","Lower Division","Upper Division",8,0.177777778,2,"2015","200 level course","Education Studies"
"2016-17","2017",201602,"Spring",35567,"S","I","SPSY","Regular","Graduate","Graduate","1","1","1","600/700","Doctoral",1,0.037037,1,"2017","600 level course","Special Education & Clinical Sciences"
"2014-15","2015",201401,"Spring",30817,"L","I","ASL","Regular","Undergraduate","Undergraduate","0","0","0","Lower Division","Upper Division",75,1.666666667,8,"2015","100 level course","Special Education & Clinical Sciences"
"2018-19","2019",201803,"Winter",22005,"L","I","CDS","Regular","Graduate","Graduate","1","1","1","600/700","Masters",112,3.111111111,32,"2019","600 level course","Special Education & Clinical Sciences"
"2013-14","2014",201302,"Winter",27973,"I","I","EDLD","Self-Support","Graduate","Graduate","1","1","1","600/700","Masters",3,0.083333333,1,"2014","600 level course","Educational Methodology, Policy, & Leadership"
"2014-15","2015",201402,"Winter",22013,"E","I","EDLD","Regular","Graduate","Graduate","1","1","1","600/700","Doctoral",2,0.074074074,1,"2015","600 level course","Educational Methodology, Policy, & Leadership"
"2014-15","2016",201404,"Summer",40671,"N","I","CPSY","Regular","Graduate","Graduate","1","1","1","600/700","Doctoral",20,0.740740741,5,"2015","600 level course","Counseling Psychology & Human Services"
"2017-18","2018",201701,"Spring",31996,"L","I","EDUC","Regular","Graduate","Graduate","0","1","1","600/700","Doctoral",32,1.185185185,8,"2018","600 level course","Education Studies"
"2014-15","2015",201401,"Spring",36651,"U","V","SPED","Regular","Graduate","Graduate","0","1","1","500","Masters",12,0.333333333,3,"2015","500 level course","Special Education & Clinical Sciences"
"2013-14","2014",201303,"Winter",28316,"L","I","EDST","Regular","Undergraduate","Undergraduate","1","1","1","Lower Division","Lower Division",76,1.688888889,19,"2014","200 level course","Education Studies"
"2019-20","2020",201901,"Fall",12285,"S","I","FHS","Regular","Undergraduate","Undergraduate","1","1","1","Upper Division","Lower Division",4,0.088888889,4,"2019","400 level course","Counseling Psychology & Human Services"
"2017-18","2018",201701,"Winter",26188,"N","I","SPED","Regular","Graduate","Graduate","1","1","1","600/700","Doctoral",3,0.111111111,1,"2018","600 level course","Special Education & Clinical Sciences"
"2016-17","2017",201601,"Fall",16288,"S","I","SAPP","Self-Support","Undergraduate","Undergraduate","0","0","0","Upper Division","Upper Division",48,1.066666667,16,"2016","400 level course","Substance Abuse Prevention Pgm"
"2014-15","2015",201402,"Winter",25670,"L","I","SPSY","Regular","Graduate","Graduate","1","1","1","600/700","Doctoral",15,0.555555556,4,"2015","600 level course","Special Education & Clinical Sciences"
"2016-17","2017",201603,"Winter",26635,"S","I","EDLD","Regular","Graduate","Graduate","0","1","1","600/700","Doctoral",6,0.222222222,3,"2017","600 level course","Educational Methodology, Policy, & Leadership"
"2013-14","2014",201302,"Winter",27925,"L","I","SAPP","Self-Support","Graduate","Undergraduate","0","0","0","Upper Division","Masters",1,0.0277778,1,"2014","400 level course","Substance Abuse Prevention Pgm"
"2019-20","2020",201901,"Winter",27068,"L","I","CPSY","Regular","Graduate","Graduate","1","1","1","600/700","Doctoral",24,0.888888889,8,"2020","600 level course","Counseling Psychology & Human Services"
"2014-15","2016",201404,"Summer",42496,"U","V","SAPP","Self-Support","Undergraduate","Undergraduate","0","0","0","Upper Division","Upper Division",42,0.933333333,42,"2015","400 level course","Substance Abuse Prevention Pgm"
"2018-19","2019",201803,"Fall",15728,"N","I","SPSY","Regular","Graduate","Graduate","1","1","1","600/700","Masters",1,0.0277778,1,"2018","600 level course","Special Education & Clinical Sciences"
"2017-18","2018",201701,"Fall",15651,"L","I","SPED","Regular","Undergraduate","Undergraduate","1","1","1","Upper Division","Upper Division",18,0.4,6,"2017","400 level course","Special Education & Clinical Sciences"
"2014-15","2016",201404,"Summer",42193,"L","I","SAPP","Self-Support","Graduate","Undergraduate","0","0","0","Upper Division","Masters",1,0.0277778,1,"2015","400 level course","Substance Abuse Prevention Pgm"
"2015-16","2016",201503,"Fall",16177,"U","V","SAPP","Self-Support","Undergraduate","Undergraduate","0","1","1","Upper Division","Upper Division",3,0.066666667,1,"2015","400 level course","Substance Abuse Prevention Pgm"
"2017-18","2018",201701,"Winter",26602,"L","I","EDST","Regular","Undergraduate","Undergraduate","1","1","1","Upper Division","Lower Division",12,0.266666667,3,"2018","400 level course","Education Studies"
"2017-18","2018",201702,"Winter",27345,"S","V","EDLD","Self-Support","Graduate","Graduate","0","0","0","600/700","Masters",6,0.166666667,5,"2018","600 level course","Educational Methodology, Policy, & Leadership"
"2016-17","2017",201603,"Fall",12046,"L","I","EDUC","Regular","Graduate","Graduate","0","1","1","600/700","Masters",132,3.555555556,44,"2016","600 level course","Education Studies"
"2018-19","2020",201804,"Summer",42659,"L","I","SPED","Regular","Graduate","Graduate","1","1","1","600/700","Masters",8,0.222222222,3,"2019","600 level course","Special Education & Clinical Sciences"
"2019-20","2020",201902,"Winter",27163,"S","I","CDS","Regular","Graduate","Graduate","1","1","1","600/700","Masters",24,0.666666667,29,"2020","600 level course","Special Education & Clinical Sciences"
"2014-15","2015",201403,"Fall",12168,"L","I","EDUC","Regular","Graduate","Graduate","0","0","0","600/700","Masters",3,0.083333333,1,"2014","600 level course","Education Studies"
"2016-17","2017",201603,"Fall",11210,"L","I","CDS","Regular","Undergraduate","Undergraduate","1","1","1","Lower Division","Upper Division",84,1.866666667,27,"2016","200 level course","Special Education & Clinical Sciences"
"2014-15","2015",201402,"Spring",31967,"L","I","EDST","Regular","Undergraduate","Undergraduate","0","1","1","Upper Division","Lower Division",3,0.066666667,1,"2015","400 level course","Education Studies"
"2015-16","2016",201503,"Winter",22337,"L","I","FHS","Regular","Undergraduate","Undergraduate","0","0","0","Lower Division","Lower Division",216,4.8,57,"2016","200 level course","Counseling Psychology & Human Services"
"2017-18","2018",201703,"Fall",12111,"L","I","EDST","Regular","Graduate","Graduate","1","1","1","600/700","Masters",64,1.777777778,22,"2017","600 level course","Education Studies"
"2013-14","2015",201304,"Summer",46443,"S","I","EDST","Regular","Graduate","Graduate","1","1","1","600/700","Masters",28,0.777777778,30,"2014","600 level course","Education Studies"
"2013-14","2015",201304,"Summer",45884,"I","I","CDS","Regular","Undergraduate","Undergraduate","0","0","0","Upper Division","Upper Division",1,0.0222222,1,"2014","400 level course","Special Education & Clinical Sciences"
"2015-16","2016",201503,"Spring",36518,"S","I","SAPP","Self-Support","Undergraduate","Undergraduate","0","0","0","Upper Division","Upper Division",48,1.066666667,16,"2016","400 level course","Substance Abuse Prevention Pgm"
"2014-15","2015",201402,"Winter",21975,"L","I","EDLD","Regular","Graduate","Graduate","1","1","1","600/700","Doctoral",28,1.037037037,7,"2015","600 level course","Educational Methodology, Policy, & Leadership"
"2016-17","2017",201602,"Spring",36623,"S","I","FHS","Regular","Undergraduate","Undergraduate","1","1","1","Upper Division","Upper Division",9,0.2,9,"2017","400 level course","Counseling Psychology & Human Services"
"2014-15","2016",201404,"Summer",40794,"I","I","EDST","Regular","Graduate","Graduate","1","1","1","600/700","Masters",54,1.5,19,"2015","600 level course","Education Studies"
"2015-16","2017",201504,"Summer",40844,"U","V","FHS","Regular","Undergraduate","Undergraduate","0","0","0","Upper Division","Upper Division",6,0.133333333,6,"2016","400 level course","Counseling Psychology & Human Services"
"2018-19","2019",201803,"Spring",31945,"I","I","EDST","Regular","Graduate","Graduate","1","1","1","600/700","Doctoral",4,0.148148148,1,"2019","600 level course","Education Studies"
"2014-15","2015",201403,"Fall",11760,"N","I","CPSY","Regular","Graduate","Graduate","1","1","1","600/700","Doctoral",39,1.444444444,7,"2014","600 level course","Counseling Psychology & Human Services"
"2016-17","2017",201603,"Winter",26649,"U","V","SAPP","Self-Support","Undergraduate","Undergraduate","0","0","0","Upper Division","Upper Division",78,1.733333333,26,"2017","400 level course","Substance Abuse Prevention Pgm"
"2014-15","2015",201403,"Fall",15848,"E","I","SPSY","Regular","Graduate","Graduate","1","1","1","600/700","Doctoral",5,0.185185185,6,"2014","600 level course","Special Education & Clinical Sciences"
"2014-15","2015",201401,"Winter",22036,"L","I","EDUC","Regular","Graduate","Graduate","0","1","1","600/700","Doctoral",36,1.333333333,9,"2015","600 level course","Education Studies"
"2018-19","2020",201804,"Summer",41089,"L","I","FHS","Regular","Undergraduate","Undergraduate","0","0","0","Lower Division","Upper Division",32,0.711111111,10,"2019","200 level course","Counseling Psychology & Human Services"
"2014-15","2015",201402,"Spring",36530,"L","I","SPED","Regular","Undergraduate","Undergraduate","1","1","1","Upper Division","Upper Division",21,0.466666667,7,"2015","400 level course","Special Education & Clinical Sciences"
"2013-14","2014",201303,"Winter",27916,"U","V","SAPP","Self-Support","Undergraduate","Undergraduate","0","1","1","Upper Division","Upper Division",4,0.088888889,2,"2014","400 level course","Substance Abuse Prevention Pgm"
"2014-15","2016",201404,"Summer",42191,"U","V","SAPP","Self-Support","Undergraduate","Undergraduate","0","1","1","Upper Division","Lower Division",2,0.0444444,2,"2015","400 level course","Substance Abuse Prevention Pgm"
"2017-18","2019",201704,"Summer",42496,"L","I","EDLD","Regular","Graduate","Graduate","1","1","1","600/700","Masters",2,0.0555556,1,"2018","600 level course","Educational Methodology, Policy, & Leadership"
"2016-17","2018",201604,"Summer",42101,"S","I","EDLD","Self-Support","Graduate","Graduate","0","0","0","600/700","Masters",68,1.888888889,18,"2017","600 level course","Educational Methodology, Policy, & Leadership"
"2013-14","2015",201304,"Summer",46365,"L","I","EDST","Regular","Graduate","Graduate","0","0","0","600/700","Masters",8,0.222222222,2,"2014","600 level course","Education Studies"
"2016-17","2017",201603,"Fall",12250,"S","I","FHS","Regular","Undergraduate","Undergraduate","1","1","1","Upper Division","Upper Division",4,0.088888889,4,"2016","400 level course","Counseling Psychology & Human Services"
"2019-20","2020",201902,"Fall",12094,"L","I","EDST","Regular","Graduate","Graduate","1","1","1","500","Masters",3,0.083333333,1,"2019","500 level course","Education Studies"
"2016-17","2017",201603,"Spring",32012,"L","I","EDST","Regular","Undergraduate","Undergraduate","1","1","1","Upper Division","Upper Division",83,1.866666667,29,"2017","400 level course","Education Studies"
"2019-20","2020",201901,"Fall",12052,"L","I","EDST","Regular","Undergraduate","Undergraduate","1","1","1","Lower Division","Lower Division",56,1.244444444,14,"2019","100 level course","Education Studies"
"2015-16","2017",201504,"Summer",42291,"U","V","SAPP","Self-Support","Undergraduate","Undergraduate","0","0","0","Upper Division","Lower Division",2,0.0444444,2,"2016","400 level course","Substance Abuse Prevention Pgm"
"2014-15","2016",201404,"Summer",42438,"S","B","EDLD","Self-Support","Graduate","Graduate","1","1","1","600/700","Masters",6,0.166666667,2,"2015","600 level course","Educational Methodology, Policy, & Leadership"
"2016-17","2017",201603,"Spring",37158,"N","I","EDLD","Regular","Graduate","Graduate","0","1","1","600/700","Masters",2,0.0555556,2,"2017","600 level course","Educational Methodology, Policy, & Leadership"
"2015-16","2016",201503,"Winter",25699,"L","I","SPED","Regular","Graduate","Graduate","0","0","0","600/700","Doctoral",1,0.037037,1,"2016","600 level course","Special Education & Clinical Sciences"
"2014-15","2015",201402,"Fall",12392,"S","I","FHS","Regular","Undergraduate","Undergraduate","0","1","1","Upper Division","Lower Division",6,0.133333333,3,"2014","400 level course","Counseling Psychology & Human Services"
"2017-18","2018",201701,"Winter",21946,"E","I","CFT","Regular","Graduate","Graduate","1","1","1","600/700","Masters",20,0.555555556,5,"2018","600 level course","Counseling Psychology & Human Services"
"2016-17","2017",201601,"Winter",25805,"L","I","SPED","Regular","Graduate","Graduate","1","1","1","500","Masters",56,1.555555556,18,"2017","500 level course","Special Education & Clinical Sciences"
"2013-14","2014",201303,"Spring",34248,"E","I","CPSY","Regular","Graduate","Graduate","1","1","1","600/700","Doctoral",2,0.074074074,1,"2014","600 level course","Counseling Psychology & Human Services"
"2015-16","2016",201503,"Spring",31226,"L","I","CFT","Regular","Graduate","Graduate","1","1","1","600/700","Doctoral",21,0.777777778,11,"2016","600 level course","Counseling Psychology & Human Services"
"2015-16","2016",201501,"Spring",30854,"L","I","ASL","Regular","Undergraduate","Undergraduate","0","0","0","Lower Division","Lower Division",25,0.555555556,5,"2016","100 level course","Special Education & Clinical Sciences"
"2017-18","2018",201701,"Fall",15717,"E","I","SPSY","Regular","Graduate","Graduate","1","1","1","600/700","Doctoral",20,0.740740741,5,"2017","600 level course","Special Education & Clinical Sciences"
"2017-18","2018",201703,"Fall",12074,"L","I","EDST","Regular","Undergraduate","Undergraduate","0","0","0","Lower Division","Lower Division",12,0.266666667,3,"2017","100 level course","Education Studies"
"2013-14","2014",201303,"Winter",27987,"S","I","FHS","Regular","Undergraduate","Undergraduate","1","1","1","Upper Division","Lower Division",8,0.177777778,4,"2014","400 level course","Counseling Psychology & Human Services"
"2014-15","2015",201402,"Winter",26606,"L","I","EDST","Regular","Undergraduate","Undergraduate","1","1","1","Lower Division","Upper Division",24,0.533333333,6,"2015","200 level course","Education Studies"
"2016-17","2017",201603,"Fall",15665,"U","V","SPED","Regular","Graduate","Graduate","0","1","1","500","Masters",4,0.111111111,1,"2016","500 level course","Special Education & Clinical Sciences"
