"academic_year","fiscal_year","sort_term","term","crn","type","location","credit_subject","credit_type","student_level","course_level","same_dept_flag","same_college_flag","same_college_flag_cas","course_level_detail","student_level_detail","credit","fte","headcount","year","course_number_cat","department"
"2014-15","2015",201401,"Spring",36423,"S","I","African Studies","Regular","Undergraduate","Undergraduate","0","0","0","Lower Division","Lower Division",36,0.8,9,"2015","100 level course","International Studies"
"2018-19","2019",201803,"Spring",36307,"L","I","Asian Studies","Regular","Undergraduate","Undergraduate","1","1","1","Lower Division","Upper Division",12,0.266666667,3,"2019","100 level course","Asian Studies"
"2014-15","2015",201402,"Fall",17258,"L","I","Asian Studies","Regular","Graduate","Graduate","1","1","1","500","Masters",5,0.138888889,2,"2014","500 level course","Asian Studies"
"2013-14","2014",201302,"Spring",38865,"S","I","Asian Studies","Regular","Undergraduate","Undergraduate","0","0","0","Upper Division","Upper Division",24,0.533333333,6,"2014","300 level course","Asian Studies"
"2013-14","2015",201304,"Summer",45878,"I","I","African Studies","Regular","Graduate","Graduate","0","0","0","600/700","Masters",6,0.166666667,1,"2014","600 level course","International Studies"
"2016-17","2017",201602,"Fall",11615,"L","I","Computer Information Technology","Regular","Undergraduate","Undergraduate","0","1","1","Upper Division","Upper Division",4,0.088888889,1,"2016","300 level course","Computer & Information Science"
"2017-18","2018",201702,"Spring",31560,"L","I","Computer Information Technology","Regular","Undergraduate","Undergraduate","0","0","1","Upper Division","Upper Division",84,1.955555556,21,"2018","300 level course","Computer & Information Science"
"2015-16","2016",201502,"Winter",21671,"L","I","Computer Information Technology","Regular","Undergraduate","Undergraduate","0","0","1","Upper Division","Upper Division",48,1.066666667,12,"2016","300 level course","Computer & Information Science"
"2014-15","2015",201403,"Winter",27101,"L","I","Humanities","Regular","Undergraduate","Undergraduate","0","0","1","Upper Division","Upper Division",64,1.422222222,18,"2015","300 level course","Humanities Program"
"2019-20","2020",201901,"Winter",21849,"L","I","Computer Information Technology","Regular","Undergraduate","Undergraduate","0","1","1","Upper Division","Upper Division",28,0.622222222,7,"2020","300 level course","Computer & Information Science"
"2017-18","2018",201702,"Spring",33087,"L","I","Judaic Studies","Regular","Undergraduate","Undergraduate","0","0","1","Upper Division","Lower Division",8,0.177777778,2,"2018","300 level course","Judaic Studies"
"2015-16","2016",201503,"Spring",31582,"I","I","Asian Studies","Regular","Graduate","Graduate","1","1","1","500","Masters",9,0.25,2,"2016","500 level course","Asian Studies"
"2017-18","2018",201703,"Winter",27579,"S","I","Humanities","Regular","Undergraduate","Undergraduate","0","1","1","Upper Division","Lower Division",4,0.088888889,1,"2018","300 level course","Humanities Program"
"2014-15","2015",201401,"Spring",36783,"S","I","African Studies","Regular","Undergraduate","Undergraduate","0","1","1","Lower Division","Upper Division",8,0.177777778,2,"2015","100 level course","International Studies"
"2019-20","2020",201902,"Fall",10830,"L","I","Asian Studies","Regular","Undergraduate","Undergraduate","0","0","1","Lower Division","Upper Division",8,0.177777778,2,"2019","100 level course","Asian Studies"
"2015-16","2016",201503,"Winter",25374,"I","I","Asian Studies","Regular","Graduate","Graduate","0","1","1","500","Doctoral",3,0.111111111,1,"2016","500 level course","Asian Studies"
"2014-15","2015",201402,"Spring",32940,"L","I","Russian & East European Studies","Regular","Undergraduate","Undergraduate","0","0","0","Upper Division","Lower Division",8,0.177777778,2,"2015","300 level course","Russian, East European, & Eurasian Studies"
"2015-16","2016",201502,"Winter",25374,"I","I","African Studies","Regular","Undergraduate","Undergraduate","1","1","1","Lower Division","Lower Division",2,0.0444444,1,"2016","100 level course","International Studies"
"2015-16","2016",201503,"Spring",30852,"S","I","Asian Studies","Regular","Undergraduate","Undergraduate","0","0","1","Upper Division","Upper Division",16,0.355555556,4,"2016","300 level course","Asian Studies"
"2017-18","2018",201702,"Spring",32520,"L","I","Greek","Regular","Undergraduate","Undergraduate","0","0","1","Lower Division","Lower Division",5,0.111111111,1,"2018","100 level course","Classics"
"2019-20","2020",201902,"Winter",22728,"L","I","Greek","Regular","Undergraduate","Undergraduate","1","1","1","Lower Division","Upper Division",4,0.088888889,1,"2020","100 level course","Classics"
"2013-14","2014",201303,"Winter",24530,"E","I","African Studies","Regular","Undergraduate","Undergraduate","0","1","1","Upper Division","Upper Division",2,0.0444444,2,"2014","400 level course","International Studies"
"2014-15","2015",201401,"Winter",27101,"L","I","Humanities","Regular","Undergraduate","Undergraduate","0","0","1","Upper Division","Upper Division",120,2.666666667,31,"2015","300 level course","Humanities Program"
"2016-17","2017",201603,"Fall",10845,"S","I","Asian Studies","Regular","Graduate","Graduate","1","1","1","600/700","Masters",2,0.0555556,5,"2016","600 level course","Asian Studies"
"2015-16","2016",201501,"Spring",32609,"L","I","Greek","Regular","Undergraduate","Undergraduate","1","1","1","Upper Division","Upper Division",12,0.266666667,3,"2016","300 level course","Classics"
"2013-14","2014",201303,"Spring",33453,"L","I","Computer Information Technology","Regular","Undergraduate","Undergraduate","0","0","0","Upper Division","Lower Division",4,0.088888889,1,"2014","300 level course","Computer & Information Science"
"2013-14","2014",201303,"Spring",35203,"L","I","Greek","Regular","Undergraduate","Undergraduate","1","1","1","Upper Division","Upper Division",8,0.177777778,2,"2014","300 level course","Classics"
"2014-15","2015",201403,"Winter",21570,"L","I","Computer Information Technology","Regular","Undergraduate","Undergraduate","1","1","1","Upper Division","Upper Division",8,0.177777778,2,"2015","300 level course","Computer & Information Science"
"2018-19","2019",201803,"Fall",10925,"L","I","Asian Studies","Regular","Graduate","Graduate","0","1","1","500","Masters",9,0.25,2,"2018","500 level course","Asian Studies"
"2017-18","2018",201702,"Fall",11703,"L","I","Computer Information Technology","Regular","Undergraduate","Undergraduate","0","0","0","Upper Division","Lower Division",20,0.444444444,5,"2017","300 level course","Computer & Information Science"
"2017-18","2018",201701,"Winter",23238,"L","I","Greek","Regular","Undergraduate","Undergraduate","0","1","1","Upper Division","Upper Division",5,0.111111111,1,"2018","300 level course","Classics"
"2014-15","2015",201401,"Winter",25287,"E","I","Humanities","Regular","Undergraduate","Undergraduate","1","1","1","Upper Division","Upper Division",8,0.177777778,2,"2015","400 level course","Humanities Program"
"2018-19","2019",201803,"Winter",23343,"L","I","Hebrew","Regular","Graduate","Undergraduate","0","0","0","Lower Division","Masters",4,0.111111111,1,"2019","100 level course","Judaic Studies"
"2014-15","2015",201403,"Spring",30807,"S","I","Asian Studies","Regular","Undergraduate","Undergraduate","1","1","1","Upper Division","Lower Division",4,0.088888889,1,"2015","300 level course","Asian Studies"
"2014-15","2016",201404,"Summer",40647,"L","I","Computer Information Technology","Regular","Undergraduate","Undergraduate","0","1","1","Lower Division","Upper Division",4,0.088888889,1,"2015","200 level course","Computer & Information Science"
"2013-14","2014",201302,"Winter",23925,"I","I","Judaic Studies","Regular","Undergraduate","Undergraduate","0","0","1","Upper Division","Upper Division",4,0.088888889,2,"2014","400 level course","Judaic Studies"
"2015-16","2016",201501,"Winter",26355,"L","I","Hebrew","Regular","Undergraduate","Undergraduate","1","1","1","Lower Division","Upper Division",4,0.088888889,1,"2016","100 level course","Judaic Studies"
"2017-18","2018",201703,"Spring",32523,"L","I","Hebrew","Regular","Undergraduate","Undergraduate","0","0","1","Lower Division","Lower Division",4,0.088888889,1,"2018","100 level course","Judaic Studies"
"2013-14","2014",201303,"Spring",35200,"L","I","Greek","Regular","Graduate","Graduate","1","1","1","500","Masters",12,0.333333333,3,"2014","500 level course","Classics"
"2013-14","2014",201303,"Spring",35196,"L","I","Greek","Regular","Graduate","Undergraduate","0","0","0","Lower Division","Masters",4,0.111111111,1,"2014","100 level course","Classics"
"2017-18","2018",201702,"Winter",23244,"L","I","Hebrew","Regular","Undergraduate","Undergraduate","0","0","1","Lower Division","Upper Division",8,0.177777778,2,"2018","100 level course","Judaic Studies"
"2018-19","2019",201802,"Winter",23945,"L","I","Hebrew","Regular","Graduate","Undergraduate","0","0","0","Lower Division","Masters",1,0.0277778,1,"2019","100 level course","Judaic Studies"
"2013-14","2014",201302,"Winter",24526,"L","I","Russian & East European Studies","Regular","Undergraduate","Undergraduate","0","0","0","Upper Division","Lower Division",32,0.711111111,8,"2014","400 level course","Russian, East European, & Eurasian Studies"
"2018-19","2019",201801,"Fall",12763,"L","I","Greek","Regular","Undergraduate","Undergraduate","0","1","1","Upper Division","Upper Division",4,0.088888889,1,"2018","300 level course","Classics"
"2013-14","2014",201302,"Winter",23925,"L","I","Greek","Regular","Graduate","Undergraduate","0","0","0","Lower Division","Masters",5,0.138888889,1,"2014","100 level course","Classics"
"2015-16","2016",201503,"Spring",32609,"L","I","Hebrew","Regular","Graduate","Undergraduate","0","0","0","Upper Division","Masters",4,0.111111111,1,"2016","300 level course","Judaic Studies"
"2017-18","2018",201702,"Spring",32520,"L","I","Greek","Regular","Undergraduate","Undergraduate","0","0","0","Lower Division","Upper Division",4,0.088888889,1,"2018","100 level course","Classics"
"2014-15","2015",201401,"Winter",23272,"L","I","Judaic Studies","Regular","Undergraduate","Undergraduate","0","1","1","Lower Division","Lower Division",4,0.088888889,1,"2015","200 level course","Judaic Studies"
"2017-18","2018",201702,"Winter",27287,"S","I","African Studies","Regular","Undergraduate","Undergraduate","0","0","0","Upper Division","Upper Division",4,0.088888889,1,"2018","400 level course","International Studies"
"2016-17","2018",201604,"Summer",40646,"L","I","Computer Information Technology","Regular","Undergraduate","Undergraduate","0","0","0","Lower Division","Upper Division",28,0.622222222,7,"2017","200 level course","Computer & Information Science"
"2015-16","2016",201501,"Winter",21671,"L","I","Computer Information Technology","Regular","Undergraduate","Undergraduate","0","0","0","Upper Division","Lower Division",4,0.088888889,1,"2016","300 level course","Computer & Information Science"
"2014-15","2015",201402,"Winter",26235,"L","I","Humanities","Regular","Undergraduate","Undergraduate","0","0","0","Lower Division","Lower Division",56,1.244444444,14,"2015","200 level course","Humanities Program"
"2018-19","2019",201803,"Spring",32503,"L","I","Hebrew","Regular","Undergraduate","Undergraduate","0","0","1","Upper Division","Upper Division",4,0.088888889,1,"2019","300 level course","Judaic Studies"
"2016-17","2017",201601,"Winter",23375,"L","I","Hebrew","Regular","Undergraduate","Undergraduate","0","0","0","Upper Division","Lower Division",4,0.088888889,1,"2017","300 level course","Judaic Studies"
"2016-17","2017",201603,"Fall",11615,"L","I","Computer Information Technology","Regular","Undergraduate","Undergraduate","0","0","0","Upper Division","Upper Division",156,3.288888889,37,"2016","300 level course","Computer & Information Science"
"2015-16","2016",201502,"Spring",31586,"L","I","Computer Information Technology","Regular","Undergraduate","Undergraduate","1","1","1","Upper Division","Lower Division",4,0.088888889,1,"2016","300 level course","Computer & Information Science"
"2019-20","2020",201901,"Winter",22986,"L","I","Russian & East European Studies","Regular","Undergraduate","Undergraduate","1","1","1","Upper Division","Upper Division",32,0.711111111,8,"2020","300 level course","Russian, East European, & Eurasian Studies"
"2016-17","2017",201602,"Spring",37111,"I","V","Asian Studies","Self-Support","Graduate","Graduate","1","1","1","600/700","Masters",4,0.111111111,2,"2017","600 level course","Asian Studies"
"2014-15","2015",201403,"Spring",32940,"L","I","Russian & East European Studies","Regular","Undergraduate","Undergraduate","0","0","1","Upper Division","Upper Division",12,0.266666667,3,"2015","300 level course","Russian, East European, & Eurasian Studies"
"2016-17","2017",201601,"Spring",31609,"L","I","Computer Information Technology","Regular","Undergraduate","Undergraduate","1","1","1","Upper Division","Upper Division",4,0.088888889,1,"2017","300 level course","Computer & Information Science"
"2018-19","2019",201801,"Spring",31544,"L","I","Computer Information Technology","Regular","Undergraduate","Undergraduate","0","1","1","Lower Division","Upper Division",4,0.088888889,1,"2019","200 level course","Computer & Information Science"
"2019-20","2020",201901,"Winter",21849,"L","I","Computer Information Technology","Regular","Undergraduate","Undergraduate","0","0","0","Upper Division","Lower Division",4,0.088888889,1,"2020","300 level course","Computer & Information Science"
"2013-14","2014",201302,"Spring",34162,"L","I","Asian Studies","Regular","Undergraduate","Undergraduate","0","1","1","Upper Division","Upper Division",16,0.355555556,4,"2014","400 level course","Asian Studies"
"2015-16","2016",201501,"Spring",32606,"L","I","Greek","Regular","Undergraduate","Undergraduate","1","1","1","Upper Division","Lower Division",8,0.177777778,2,"2016","300 level course","Classics"
"2017-18","2018",201701,"Fall",17216,"L","I","Asian Studies","Regular","Undergraduate","Undergraduate","0","0","1","Lower Division","Lower Division",36,0.8,9,"2017","100 level course","Asian Studies"
"2018-19","2019",201801,"Winter",26648,"L","I","Humanities","Regular","Undergraduate","Undergraduate","0","0","0","Lower Division","Lower Division",56,1.244444444,14,"2019","200 level course","Humanities Program"
"2019-20","2020",201902,"Winter",25994,"L","I","Judaic Studies","Regular","Undergraduate","Undergraduate","0","0","1","Lower Division","Upper Division",8,0.177777778,2,"2020","200 level course","Judaic Studies"
"2018-19","2019",201803,"Spring",32498,"L","I","Greek","Regular","Graduate","Undergraduate","0","1","1","Upper Division","Masters",4,0.111111111,1,"2019","300 level course","Classics"
"2016-17","2017",201603,"Winter",23375,"L","I","Hebrew","Regular","Undergraduate","Undergraduate","0","0","1","Upper Division","Upper Division",8,0.177777778,2,"2017","300 level course","Judaic Studies"
"2018-19","2019",201802,"Spring",31544,"L","I","Computer Information Technology","Regular","Undergraduate","Undergraduate","0","1","1","Lower Division","Upper Division",4,0.088888889,1,"2019","200 level course","Computer & Information Science"
"2015-16","2016",201503,"Spring",32613,"L","I","Hebrew","Regular","Undergraduate","Undergraduate","0","0","0","Upper Division","Lower Division",8,0.177777778,2,"2016","300 level course","Judaic Studies"
"2018-19","2020",201804,"Summer",40545,"U","V","Asian Studies","Regular","Undergraduate","Undergraduate","0","0","1","Lower Division","Lower Division",36,0.8,9,"2019","100 level course","Asian Studies"
"2017-18","2018",201701,"Winter",27579,"S","I","Humanities","Regular","Undergraduate","Undergraduate","0","0","1","Upper Division","Upper Division",84,2.133333333,22,"2018","400 level course","Humanities Program"
"2013-14","2014",201302,"Spring",35809,"L","I","Judaic Studies","Regular","Undergraduate","Undergraduate","0","0","0","Lower Division","Lower Division",24,0.533333333,6,"2014","200 level course","Judaic Studies"
"2018-19","2019",201803,"Spring",31548,"L","I","Computer Information Technology","Regular","Undergraduate","Undergraduate","0","1","1","Lower Division","Lower Division",4,0.088888889,1,"2019","200 level course","Computer & Information Science"
"2018-19","2019",201802,"Fall",11695,"L","I","Computer Information Technology","Regular","Undergraduate","Undergraduate","1","1","1","Upper Division","Upper Division",2,0.0444444,1,"2018","300 level course","Computer & Information Science"
"2014-15","2015",201403,"Fall",11695,"L","I","Computer Information Technology","Regular","Undergraduate","Undergraduate","0","0","1","Upper Division","Upper Division",72,1.6,16,"2014","300 level course","Computer & Information Science"
"2018-19","2019",201802,"Fall",10925,"L","I","Asian Studies","Regular","Undergraduate","Undergraduate","1","1","1","Lower Division","Lower Division",24,0.533333333,6,"2018","100 level course","Asian Studies"
"2014-15","2015",201401,"Spring",32601,"L","I","Greek","Regular","Undergraduate","Undergraduate","0","1","1","Lower Division","Upper Division",5,0.111111111,1,"2015","100 level course","Classics"
"2015-16","2016",201502,"Spring",30846,"S","I","Asian Studies","Regular","Graduate","Graduate","1","1","1","500","Masters",4,0.111111111,1,"2016","500 level course","Asian Studies"
"2017-18","2018",201701,"Spring",32522,"L","I","Hebrew","Regular","Undergraduate","Undergraduate","0","0","0","Lower Division","Lower Division",8,0.177777778,2,"2018","100 level course","Judaic Studies"
"2014-15","2015",201401,"Winter",26235,"L","I","Humanities","Regular","Undergraduate","Undergraduate","0","0","1","Upper Division","Upper Division",40,0.888888889,10,"2015","300 level course","Humanities Program"
"2017-18","2018",201702,"Fall",12739,"L","I","Greek","Regular","Graduate","Undergraduate","0","1","1","Lower Division","Doctoral",4,0.148148148,1,"2017","100 level course","Classics"
"2017-18","2018",201701,"Spring",33087,"L","I","Judaic Studies","Regular","Undergraduate","Undergraduate","0","0","0","Upper Division","Upper Division",20,0.444444444,5,"2018","300 level course","Judaic Studies"
"2016-17","2017",201601,"Winter",27361,"L","I","Asian Studies","Regular","Undergraduate","Undergraduate","1","1","1","Upper Division","Upper Division",12,0.266666667,3,"2017","300 level course","Asian Studies"
"2018-19","2019",201801,"Fall",12770,"L","I","Hebrew","Regular","Undergraduate","Undergraduate","0","0","0","Lower Division","Upper Division",4,0.088888889,1,"2018","100 level course","Judaic Studies"
"2016-17","2017",201601,"Spring",31609,"L","I","Computer Information Technology","Regular","Undergraduate","Undergraduate","0","0","0","Upper Division","Upper Division",152,3.644444444,43,"2017","300 level course","Computer & Information Science"
"2014-15","2015",201403,"Fall",12819,"L","I","Greek","Regular","Undergraduate","Undergraduate","0","0","0","Upper Division","Upper Division",4,0.088888889,1,"2014","300 level course","Classics"
"2017-18","2018",201701,"Fall",12741,"L","I","Hebrew","Regular","Undergraduate","Undergraduate","0","0","1","Upper Division","Upper Division",8,0.177777778,2,"2017","300 level course","Judaic Studies"
"2014-15","2015",201402,"Fall",12818,"L","I","Greek","Regular","Undergraduate","Undergraduate","1","1","1","Upper Division","Upper Division",8,0.177777778,2,"2014","300 level course","Classics"
"2017-18","2018",201702,"Winter",23245,"L","I","Hebrew","Regular","Undergraduate","Undergraduate","0","0","1","Lower Division","Lower Division",4,0.088888889,1,"2018","100 level course","Judaic Studies"
"2016-17","2017",201601,"Spring",31609,"L","I","Computer Information Technology","Regular","Undergraduate","Undergraduate","0","1","1","Upper Division","Upper Division",8,0.177777778,2,"2017","300 level course","Computer & Information Science"
"2015-16","2016",201502,"Winter",22717,"L","I","Greek","Regular","Graduate","Undergraduate","0","1","1","Lower Division","Doctoral",5,0.148148148,1,"2016","100 level course","Classics"
"2015-16","2016",201502,"Fall",12712,"L","I","Greek","Regular","Graduate","Undergraduate","0","1","1","Upper Division","Masters",4,0.111111111,1,"2015","300 level course","Classics"
"2019-20","2020",201901,"Winter",20440,"E","I","Hebrew","Regular","Undergraduate","Undergraduate","0","1","1","Upper Division","Upper Division",2,0.0444444,1,"2020","400 level course","Judaic Studies"
"2017-18","2018",201701,"Spring",33087,"L","I","Judaic Studies","Regular","Undergraduate","Undergraduate","0","0","1","Upper Division","Upper Division",40,0.888888889,10,"2018","300 level course","Judaic Studies"
"2015-16","2016",201501,"Winter",22717,"L","I","Greek","Regular","Undergraduate","Undergraduate","0","0","0","Upper Division","Lower Division",4,0.088888889,1,"2016","400 level course","Classics"
"2016-17","2017",201601,"Fall",12704,"L","I","Hebrew","Regular","Undergraduate","Undergraduate","1","1","1","Upper Division","Upper Division",4,0.088888889,1,"2016","300 level course","Judaic Studies"
"2017-18","2018",201702,"Winter",23833,"L","I","Hebrew","Regular","Graduate","Undergraduate","0","0","0","Lower Division","Masters",4,0.111111111,1,"2018","100 level course","Judaic Studies"
"2015-16","2016",201501,"Fall",12708,"L","I","Greek","Regular","Undergraduate","Undergraduate","0","0","0","Lower Division","Lower Division",25,0.533333333,5,"2015","100 level course","Classics"
"2013-14","2014",201302,"Winter",27206,"N","I","Judaic Studies","Regular","Undergraduate","Undergraduate","1","1","1","Upper Division","Lower Division",5,0.111111111,1,"2014","400 level course","Judaic Studies"
"2013-14","2014",201302,"Spring",34165,"L","I","Computer Information Technology","Regular","Undergraduate","Undergraduate","0","0","0","Upper Division","Upper Division",124,2.666666667,35,"2014","300 level course","Computer & Information Science"
"2015-16","2016",201503,"Fall",11598,"L","I","Computer Information Technology","Regular","Undergraduate","Undergraduate","0","1","1","Upper Division","Lower Division",8,0.177777778,2,"2015","300 level course","Computer & Information Science"
"2014-15","2015",201403,"Winter",21570,"L","I","Computer Information Technology","Regular","Undergraduate","Undergraduate","0","0","0","Upper Division","Upper Division",124,2.755555556,30,"2015","300 level course","Computer & Information Science"
"2018-19","2020",201804,"Summer",40885,"L","I","Computer Information Technology","Regular","Undergraduate","Undergraduate","1","1","1","Lower Division","Upper Division",8,0.177777778,2,"2019","200 level course","Computer & Information Science"
"2018-19","2019",201803,"Fall",10925,"L","I","Asian Studies","Regular","Undergraduate","Undergraduate","0","0","0","Lower Division","Upper Division",16,0.355555556,4,"2018","100 level course","Asian Studies"
"2016-17","2017",201603,"Winter",22767,"L","I","Greek","Regular","Undergraduate","Undergraduate","0","0","1","Lower Division","Lower Division",15,0.333333333,3,"2017","100 level course","Classics"
"2018-19","2019",201803,"Winter",27282,"S","I","Asian Studies","Regular","Graduate","Graduate","0","1","1","600/700","Doctoral",3,0.111111111,1,"2019","600 level course","Asian Studies"
"2015-16","2016",201503,"Fall",13395,"L","I","Judaic Studies","Regular","Undergraduate","Undergraduate","1","1","1","Upper Division","Upper Division",4,0.088888889,1,"2015","300 level course","Judaic Studies"
"2015-16","2016",201502,"Winter",22717,"L","I","Greek","Regular","Undergraduate","Undergraduate","0","1","1","Lower Division","Upper Division",5,0.111111111,1,"2016","100 level course","Classics"
"2014-15","2015",201403,"Winter",20846,"I","I","Russian & East European Studies","Regular","Undergraduate","Undergraduate","1","1","1","Upper Division","Upper Division",4,0.088888889,1,"2015","400 level course","Russian, East European, & Eurasian Studies"
"2018-19","2019",201803,"Fall",17122,"L","I","Asian Studies","Regular","Undergraduate","Undergraduate","0","0","0","Upper Division","Lower Division",4,0.088888889,1,"2018","400 level course","Asian Studies"
"2015-16","2016",201501,"Fall",13395,"L","I","Judaic Studies","Regular","Undergraduate","Undergraduate","0","0","1","Upper Division","Upper Division",4,0.088888889,1,"2015","300 level course","Judaic Studies"
"2016-17","2017",201603,"Winter",27420,"L","I","Asian Studies","Regular","Undergraduate","Undergraduate","0","0","1","Upper Division","Lower Division",8,0.177777778,2,"2017","300 level course","Asian Studies"
"2014-15","2015",201402,"Winter",21570,"L","I","Computer Information Technology","Regular","Graduate","Undergraduate","0","1","1","Upper Division","Masters",12,0.333333333,3,"2015","300 level course","Computer & Information Science"
"2019-20","2020",201901,"Fall",11660,"L","I","Computer Information Technology","Regular","Undergraduate","Undergraduate","1","1","1","Upper Division","Upper Division",4,0.088888889,1,"2019","300 level course","Computer & Information Science"
"2019-20","2020",201901,"Fall",12707,"L","I","Greek","Regular","Undergraduate","Undergraduate","1","1","1","Upper Division","Upper Division",8,0.177777778,2,"2019","300 level course","Classics"
"2019-20","2020",201901,"Winter",21849,"L","I","Computer Information Technology","Regular","Undergraduate","Undergraduate","0","0","0","Upper Division","Lower Division",4,0.088888889,1,"2020","300 level course","Computer & Information Science"
"2017-18","2018",201703,"Winter",23245,"L","I","Hebrew","Regular","Graduate","Undergraduate","0","0","0","Lower Division","Masters",5,0.138888889,1,"2018","100 level course","Judaic Studies"
"2017-18","2018",201701,"Spring",36796,"L","I","African Studies","Regular","Undergraduate","Undergraduate","0","1","1","Lower Division","Lower Division",4,0.088888889,2,"2018","200 level course","International Studies"
"2019-20","2020",201902,"Winter",25994,"L","I","Judaic Studies","Regular","Undergraduate","Undergraduate","0","0","0","Lower Division","Upper Division",4,0.088888889,1,"2020","200 level course","Judaic Studies"
"2018-19","2019",201803,"Spring",33037,"L","I","Judaic Studies","Regular","Undergraduate","Undergraduate","0","1","1","Upper Division","Upper Division",8,0.177777778,2,"2019","300 level course","Judaic Studies"
"2014-15","2015",201402,"Winter",22606,"L","I","Greek","Regular","Undergraduate","Undergraduate","0","1","1","Upper Division","Upper Division",4,0.088888889,1,"2015","400 level course","Classics"
"2016-17","2017",201602,"Winter",23022,"L","I","Russian & East European Studies","Regular","Graduate","Graduate","1","1","1","500","Masters",6,0.222222222,2,"2017","500 level course","Russian, East European, & Eurasian Studies"
"2016-17","2017",201603,"Winter",25468,"I","I","Asian Studies","Regular","Graduate","Graduate","1","1","1","600/700","Masters",11,0.333333333,2,"2017","600 level course","Asian Studies"
"2018-19","2019",201803,"Fall",11695,"L","I","Computer Information Technology","Regular","Undergraduate","Undergraduate","0","0","1","Upper Division","Lower Division",4,0.088888889,1,"2018","300 level course","Computer & Information Science"
"2015-16","2017",201504,"Summer",40647,"L","I","Computer Information Technology","Regular","Undergraduate","Undergraduate","0","0","1","Lower Division","Lower Division",4,0.088888889,1,"2016","200 level course","Computer & Information Science"
"2015-16","2016",201502,"Fall",13395,"L","I","Judaic Studies","Regular","Undergraduate","Undergraduate","0","0","0","Upper Division","Upper Division",20,0.444444444,5,"2015","300 level course","Judaic Studies"
"2014-15","2015",201402,"Spring",31539,"L","I","Computer Information Technology","Regular","Undergraduate","Undergraduate","1","1","1","Upper Division","Upper Division",4,0.088888889,1,"2015","300 level course","Computer & Information Science"
"2018-19","2019",201801,"Winter",23945,"L","I","Hebrew","Regular","Undergraduate","Undergraduate","0","0","1","Upper Division","Upper Division",4,0.088888889,1,"2019","300 level course","Judaic Studies"
"2018-19","2019",201803,"Fall",17122,"L","I","Asian Studies","Regular","Undergraduate","Undergraduate","0","0","1","Upper Division","Lower Division",4,0.088888889,1,"2018","400 level course","Asian Studies"
"2014-15","2015",201402,"Winter",27101,"L","I","Humanities","Regular","Undergraduate","Undergraduate","1","1","1","Lower Division","Lower Division",8,0.177777778,2,"2015","200 level course","Humanities Program"
"2018-19","2019",201803,"Spring",30164,"L","I","African Studies","Regular","Undergraduate","Undergraduate","0","1","1","Lower Division","Upper Division",4,0.088888889,1,"2019","200 level course","International Studies"
"2013-14","2014",201303,"Winter",24526,"N","I","African Studies","Regular","Undergraduate","Undergraduate","0","1","1","Upper Division","Lower Division",2,0.0444444,1,"2014","400 level course","International Studies"
"2017-18","2018",201702,"Spring",30214,"L","I","Judaic Studies","Regular","Undergraduate","Undergraduate","0","0","1","Lower Division","Upper Division",32,0.711111111,8,"2018","200 level course","Judaic Studies"
"2013-14","2014",201303,"Spring",38865,"S","I","Asian Studies","Regular","Undergraduate","Undergraduate","0","0","0","Upper Division","Upper Division",24,0.533333333,6,"2014","300 level course","Asian Studies"
"2016-17","2017",201601,"Spring",31609,"L","I","Computer Information Technology","Regular","Undergraduate","Undergraduate","0","1","1","Upper Division","Upper Division",4,0.088888889,1,"2017","300 level course","Computer & Information Science"
"2015-16","2016",201501,"Fall",12708,"L","I","Greek","Regular","Undergraduate","Undergraduate","0","0","0","Lower Division","Lower Division",25,0.555555556,6,"2015","100 level course","Classics"
"2018-19","2019",201801,"Spring",32503,"L","I","Hebrew","Regular","Undergraduate","Undergraduate","0","0","0","Upper Division","Lower Division",4,0.088888889,1,"2019","300 level course","Judaic Studies"
"2017-18","2018",201703,"Spring",36796,"L","I","Russian & East European Studies","Regular","Undergraduate","Undergraduate","0","1","1","Upper Division","Upper Division",32,0.711111111,8,"2018","300 level course","Russian, East European, & Eurasian Studies"
"2018-19","2019",201801,"Fall",11695,"L","I","Computer Information Technology","Regular","Undergraduate","Undergraduate","0","0","1","Upper Division","Upper Division",52,1.155555556,13,"2018","300 level course","Computer & Information Science"
"2013-14","2014",201302,"Winter",24531,"E","I","Judaic Studies","Regular","Undergraduate","Undergraduate","0","1","1","Upper Division","Upper Division",2,0.0444444,1,"2014","400 level course","Judaic Studies"
"2013-14","2014",201303,"Spring",35200,"L","I","Greek","Regular","Undergraduate","Undergraduate","1","1","1","Upper Division","Upper Division",20,0.444444444,4,"2014","300 level course","Classics"
"2019-20","2020",201901,"Winter",22738,"L","I","Greek","Regular","Undergraduate","Undergraduate","1","1","1","Upper Division","Upper Division",4,0.088888889,1,"2020","300 level course","Classics"
"2018-19","2019",201803,"Winter",23336,"L","I","Greek","Regular","Undergraduate","Undergraduate","1","1","1","Upper Division","Upper Division",4,0.088888889,1,"2019","300 level course","Classics"
"2017-18","2018",201701,"Fall",12739,"L","I","Greek","Regular","Graduate","Undergraduate","0","0","0","Upper Division","Masters",4,0.111111111,1,"2017","300 level course","Classics"
"2014-15","2015",201402,"Spring",36783,"S","I","African Studies","Regular","Undergraduate","Undergraduate","1","1","1","Lower Division","Lower Division",8,0.177777778,2,"2015","100 level course","International Studies"
