"academic_year","fiscal_year","sort_term","term","crn","type","location","credit_subject","credit_type","student_level","course_level","same_dept_flag","same_college_flag","same_college_flag_cas","course_level_detail","student_level_detail","credit","fte","headcount","year","course_number_cat","department"
"2015-16","2016",201502,"Fall",16131,"L","I","Scandinavian","Regular","Graduate","Undergraduate","0","0","0","Lower Division","Masters",4,0.111111111,1,"2015","200 level course","German Languages & Literature"
"2018-19","2019",201801,"Winter",24112,"L","I","Latin","Regular","Undergraduate","Undergraduate","0","0","0","Upper Division","Upper Division",4,0.088888889,1,"2019","400 level course","Classics"
"2016-17","2017",201601,"Fall",12388,"L","I","Folklore","Regular","Undergraduate","Undergraduate","0","0","1","Lower Division","Lower Division",24,0.533333333,6,"2016","200 level course","Folklore"
"2013-14","2014",201303,"Winter",26886,"L","I","Swedish","Regular","Undergraduate","Undergraduate","0","0","1","Lower Division","Upper Division",4,0.088888889,1,"2014","200 level course","German Languages & Literature"
"2018-19","2019",201801,"Winter",26685,"L","I","Scandinavian","Regular","Undergraduate","Undergraduate","0","0","1","Upper Division","Upper Division",72,1.6,19,"2019","300 level course","German Languages & Literature"
"2014-15","2015",201403,"Winter",25677,"L","I","Swedish","Regular","Undergraduate","Undergraduate","0","0","0","Lower Division","Upper Division",15,0.333333333,3,"2015","100 level course","German Languages & Literature"
"2014-15","2016",201404,"Summer",41310,"L","I","Latin","Regular","Undergraduate","Undergraduate","0","1","1","Lower Division","Upper Division",5,0.111111111,1,"2015","100 level course","Classics"
"2019-20","2020",201902,"Winter",26940,"L","I","East Asian Languages & Literature","Regular","Graduate","Graduate","0","1","1","500","Doctoral",8,0.296296296,2,"2020","500 level course","E Asian Languages & Literature"
"2015-16","2016",201503,"Winter",27294,"I","I","Folklore","Regular","Graduate","Graduate","1","1","1","600/700","Masters",9,0.25,3,"2016","600 level course","Folklore"
"2017-18","2018",201701,"Fall",15405,"E","I","Romance Languages","Regular","Undergraduate","Undergraduate","0","0","1","Upper Division","Upper Division",2,0.0444444,1,"2017","400 level course","Romance Languages"
"2014-15","2015",201403,"Winter",25026,"L","I","Portuguese","Regular","Undergraduate","Undergraduate","1","1","1","Lower Division","Lower Division",5,0.111111111,1,"2015","100 level course","Romance Languages"
"2016-17","2017",201603,"Spring",31206,"L","I","CAS College Scholars Program","Regular","Undergraduate","Undergraduate","0","0","0","Lower Division","Lower Division",36,0.8,9,"2017","100 level course","Freshman Honors Colloquium"
"2017-18","2018",201701,"Spring",31148,"N","D","Oregon Institute of Marine Biology","Regular","Graduate","Graduate","1","1","1","600/700","Doctoral",6,0.222222222,1,"2018","600 level course","Biology"
"2013-14","2014",201303,"Spring",38771,"L","I","East Asian Languages & Literature","Regular","Graduate","Graduate","0","0","0","500","Masters",12,0.333333333,3,"2014","500 level course","E Asian Languages & Literature"
"2013-14","2015",201304,"Summer",47650,"L","I","Latin","Regular","Undergraduate","Undergraduate","1","1","1","Lower Division","Upper Division",5,0.111111111,1,"2014","100 level course","Classics"
"2017-18","2018",201701,"Spring",36196,"L","I","East Asian Languages & Literature","Regular","Graduate","Graduate","1","1","1","600/700","Masters",20,0.555555556,5,"2018","600 level course","E Asian Languages & Literature"
"2013-14","2014",201302,"Winter",22421,"N","D","Oregon Institute of Marine Biology","Regular","Graduate","Graduate","1","1","1","600/700","Doctoral",15,0.555555556,1,"2014","600 level course","Biology"
"2015-16","2016",201501,"Spring",34996,"L","I","Portuguese","Regular","Undergraduate","Undergraduate","0","0","0","Lower Division","Upper Division",5,0.111111111,1,"2016","100 level course","Romance Languages"
"2015-16","2016",201503,"Fall",11101,"S","D","Oregon Institute of Marine Biology","Regular","Undergraduate","Undergraduate","1","1","1","Upper Division","Upper Division",10,0.222222222,7,"2015","400 level course","Biology"
"2017-18","2018",201701,"Winter",21893,"S","I","CAS College Scholars Program","Regular","Undergraduate","Undergraduate","0","1","1","Upper Division","Upper Division",4,0.088888889,2,"2018","400 level course","Freshman Honors Colloquium"
"2015-16","2016",201501,"Fall",17088,"S","I","Romance Languages","Regular","Graduate","Undergraduate","0","0","0","Upper Division","Masters",4,0.111111111,1,"2015","400 level course","Romance Languages"
"2015-16","2016",201502,"Spring",31103,"L","D","Oregon Institute of Marine Biology","Regular","Undergraduate","Undergraduate","1","1","1","Upper Division","Lower Division",4,0.088888889,1,"2016","400 level course","Biology"
"2018-19","2019",201803,"Winter",27944,"L","I","CAS College Scholars Program","Regular","Undergraduate","Undergraduate","0","0","0","Upper Division","Lower Division",2,0.0444444,1,"2019","300 level course","Freshman Honors Colloquium"
"2017-18","2018",201702,"Spring",31165,"N","D","Oregon Institute of Marine Biology","Regular","Graduate","Graduate","1","1","1","600/700","Doctoral",11,0.444444444,2,"2018","600 level course","Biology"
"2016-17","2017",201601,"Winter",26374,"S","I","East Asian Languages & Literature","Regular","Graduate","Graduate","1","1","1","500","Doctoral",4,0.148148148,1,"2017","500 level course","E Asian Languages & Literature"
"2016-17","2017",201601,"Spring",35245,"L","I","Scandinavian","Regular","Undergraduate","Undergraduate","0","1","1","Upper Division","Lower Division",4,0.088888889,1,"2017","300 level course","German Languages & Literature"
"2017-18","2018",201701,"Spring",35496,"L","I","Swedish","Regular","Undergraduate","Undergraduate","0","0","1","Lower Division","Upper Division",15,0.333333333,3,"2018","100 level course","German Languages & Literature"
"2013-14","2014",201302,"Spring",38770,"S","I","Romance Languages","Regular","Graduate","Graduate","1","1","1","500","Masters",4,0.111111111,1,"2014","500 level course","Romance Languages"
"2014-15","2016",201404,"Summer",40916,"L","I","Folklore","Regular","Graduate","Graduate","0","0","0","500","Masters",8,0.222222222,2,"2015","500 level course","Folklore"
"2014-15","2015",201401,"Spring",31077,"N","D","Oregon Institute of Marine Biology","Regular","Graduate","Graduate","0","0","1","600/700","Doctoral",8,0.296296296,6,"2015","600 level course","Biology"
"2017-18","2018",201701,"Fall",15752,"L","I","Swedish","Regular","Undergraduate","Undergraduate","0","0","0","Upper Division","Upper Division",4,0.088888889,1,"2017","400 level course","German Languages & Literature"
"2013-14","2014",201302,"Winter",28307,"L","I","CAS College Scholars Program","Regular","Undergraduate","Undergraduate","0","0","1","Lower Division","Lower Division",28,0.622222222,3,"2014","100 level course","Freshman Honors Colloquium"
"2016-17","2017",201603,"Spring",35575,"L","I","Swedish","Regular","Undergraduate","Undergraduate","0","1","1","Lower Division","Upper Division",5,0.111111111,1,"2017","100 level course","German Languages & Literature"
"2013-14","2014",201303,"Spring",36004,"L","I","Latin","Regular","Undergraduate","Undergraduate","1","1","1","Upper Division","Upper Division",5,0.111111111,1,"2014","400 level course","Classics"
"2016-17","2017",201602,"Winter",25568,"L","I","Scandinavian","Regular","Undergraduate","Undergraduate","0","1","1","Upper Division","Lower Division",16,0.355555556,4,"2017","300 level course","German Languages & Literature"
"2016-17","2017",201603,"Fall",16554,"L","I","Folklore","Regular","Undergraduate","Undergraduate","0","1","1","Lower Division","Lower Division",7,0.155555556,6,"2016","100 level course","Folklore"
"2016-17","2017",201603,"Winter",25498,"S","I","Romance Languages","Regular","Graduate","Graduate","1","1","1","600/700","Masters",8,0.222222222,2,"2017","600 level course","Romance Languages"
"2016-17","2017",201602,"Fall",13514,"L","I","Latin","Regular","Undergraduate","Undergraduate","1","1","1","Lower Division","Lower Division",4,0.088888889,1,"2016","100 level course","Classics"
"2015-16","2016",201503,"Spring",37013,"L","I","Portuguese","Regular","Undergraduate","Undergraduate","0","0","1","Upper Division","Upper Division",4,0.088888889,1,"2016","300 level course","Romance Languages"
"2014-15","2015",201401,"Winter",26383,"L","I","East Asian Languages & Literature","Regular","Undergraduate","Undergraduate","0","1","1","Upper Division","Upper Division",4,0.088888889,1,"2015","400 level course","E Asian Languages & Literature"
"2018-19","2019",201801,"Spring",33192,"L","I","Latin","Regular","Graduate","Undergraduate","0","1","1","Upper Division","Doctoral",8,0.296296296,3,"2019","300 level course","Classics"
"2013-14","2014",201303,"Spring",33782,"S","I","CAS College Scholars Program","Regular","Undergraduate","Undergraduate","0","0","0","Upper Division","Upper Division",6,0.133333333,3,"2014","400 level course","Freshman Honors Colloquium"
"2015-16","2016",201503,"Fall",11875,"I","I","East Asian Languages & Literature","Regular","Graduate","Graduate","1","1","1","600/700","Masters",4,0.111111111,1,"2015","600 level course","E Asian Languages & Literature"
"2015-16","2016",201503,"Fall",16428,"S","I","East Asian Languages & Literature","Regular","Undergraduate","Undergraduate","1","1","1","Upper Division","Upper Division",8,0.177777778,2,"2015","400 level course","E Asian Languages & Literature"
"2013-14","2014",201303,"Spring",38770,"S","I","East Asian Languages & Literature","Regular","Graduate","Graduate","0","0","0","500","Masters",8,0.222222222,2,"2014","500 level course","E Asian Languages & Literature"
"2014-15","2015",201403,"Fall",15541,"L","I","Romance Languages","Regular","Undergraduate","Undergraduate","0","1","1","Upper Division","Upper Division",28,0.622222222,7,"2014","400 level course","Romance Languages"
"2018-19","2019",201802,"Spring",36403,"L","I","Portuguese","Regular","Undergraduate","Undergraduate","0","0","0","Upper Division","Upper Division",1,0.0222222,1,"2019","300 level course","Romance Languages"
"2014-15","2015",201401,"Spring",32299,"I","I","Folklore","Regular","Graduate","Graduate","1","1","1","600/700","Masters",10,0.277777778,2,"2015","600 level course","Folklore"
"2017-18","2018",201702,"Winter",24000,"L","I","Latin","Regular","Graduate","Undergraduate","0","1","1","Lower Division","Doctoral",5,0.185185185,1,"2018","100 level course","Classics"
"2015-16","2016",201501,"Fall",11875,"I","I","East Asian Languages & Literature","Regular","Graduate","Graduate","1","1","1","600/700","Doctoral",14,0.518518519,3,"2015","600 level course","E Asian Languages & Literature"
"2016-17","2017",201602,"Fall",15397,"E","I","Romance Languages","Regular","Undergraduate","Undergraduate","1","1","1","Upper Division","Lower Division",4,0.088888889,2,"2016","400 level course","Romance Languages"
"2013-14","2015",201304,"Summer",47652,"L","I","Latin","Regular","Graduate","Undergraduate","0","0","0","Lower Division","Masters",5,0.138888889,1,"2014","100 level course","Classics"
"2014-15","2015",201403,"Spring",35674,"L","I","Swahili","Regular","Undergraduate","Undergraduate","1","1","1","Lower Division","Upper Division",5,0.111111111,1,"2015","200 level course","International Studies"
"2018-19","2019",201801,"Fall",15749,"L","I","Swahili","Regular","Undergraduate","Undergraduate","0","0","0","Lower Division","Upper Division",12,0.266666667,3,"2018","200 level course","International Studies"
"2014-15","2015",201401,"Spring",31142,"S","I","CAS College Scholars Program","Regular","Undergraduate","Undergraduate","0","0","1","Lower Division","Upper Division",1,0.0222222,1,"2015","100 level course","Freshman Honors Colloquium"
"2019-20","2020",201902,"Winter",25107,"L","I","Portuguese","Regular","Undergraduate","Undergraduate","0","0","0","Upper Division","Upper Division",2,0.0444444,1,"2020","300 level course","Romance Languages"
"2014-15","2015",201401,"Spring",36299,"L","I","East Asian Languages & Literature","Regular","Undergraduate","Undergraduate","0","0","1","Upper Division","Upper Division",8,0.177777778,2,"2015","400 level course","E Asian Languages & Literature"
"2013-14","2014",201303,"Spring",35997,"L","I","Latin","Regular","Undergraduate","Undergraduate","0","0","1","Lower Division","Upper Division",20,0.444444444,4,"2014","100 level course","Classics"
"2013-14","2015",201304,"Summer",45974,"L","D","Oregon Institute of Marine Biology","Regular","Undergraduate","Undergraduate","0","0","0","Upper Division","Lower Division",4,0.088888889,1,"2014","400 level course","Biology"
"2015-16","2016",201503,"Spring",36443,"L","I","CAS College Scholars Program","Regular","Undergraduate","Undergraduate","0","1","1","Lower Division","Lower Division",4,0.088888889,2,"2016","100 level course","Freshman Honors Colloquium"
"2014-15","2015",201401,"Spring",31045,"L","D","Oregon Institute of Marine Biology","Regular","Undergraduate","Undergraduate","1","1","1","Upper Division","Upper Division",35,0.777777778,7,"2015","400 level course","Biology"
"2018-19","2019",201802,"Winter",24110,"L","I","Latin","Regular","Undergraduate","Undergraduate","0","1","1","Upper Division","Upper Division",8,0.177777778,2,"2019","300 level course","Classics"
"2014-15","2015",201402,"Winter",25380,"S","I","Scandinavian","Regular","Undergraduate","Undergraduate","0","1","1","Upper Division","Upper Division",8,0.177777778,2,"2015","400 level course","German Languages & Literature"
"2014-15","2016",201404,"Summer",40720,"L","I","East Asian Languages & Literature","Regular","Undergraduate","Undergraduate","0","0","1","Lower Division","Upper Division",8,0.177777778,2,"2015","200 level course","E Asian Languages & Literature"
"2015-16","2016",201503,"Winter",27046,"L","I","Folklore","Regular","Undergraduate","Undergraduate","0","1","1","Upper Division","Upper Division",16,0.355555556,4,"2016","400 level course","Folklore"
"2019-20","2020",201901,"Winter",23470,"L","I","Latin","Regular","Undergraduate","Undergraduate","0","0","1","Lower Division","Lower Division",15,0.333333333,3,"2020","100 level course","Classics"
"2013-14","2014",201302,"Winter",24697,"L","I","Latin","Regular","Graduate","Undergraduate","0","0","0","Upper Division","Masters",4,0.111111111,1,"2014","300 level course","Classics"
"2019-20","2020",201902,"Fall",12436,"I","I","Folklore","Regular","Graduate","Graduate","1","1","1","600/700","Masters",4,0.111111111,1,"2019","600 level course","Folklore"
"2016-17","2017",201601,"Spring",31118,"L","D","Oregon Institute of Marine Biology","Regular","Graduate","Graduate","1","1","1","600/700","Doctoral",5,0.185185185,5,"2017","600 level course","Biology"
"2016-17","2017",201603,"Spring",35924,"L","I","Folklore","Regular","Undergraduate","Undergraduate","1","1","1","Lower Division","Lower Division",4,0.088888889,1,"2017","100 level course","Folklore"
"2013-14","2014",201302,"Spring",35997,"L","I","Latin","Regular","Undergraduate","Undergraduate","1","1","1","Lower Division","Upper Division",10,0.222222222,2,"2014","100 level course","Classics"
"2016-17","2017",201601,"Fall",13521,"L","I","Latin","Regular","Undergraduate","Undergraduate","0","0","1","Upper Division","Lower Division",5,0.111111111,1,"2016","300 level course","Classics"
"2014-15","2015",201401,"Fall",17255,"L","I","Latin","Regular","Undergraduate","Undergraduate","1","1","1","Upper Division","Lower Division",8,0.177777778,2,"2014","400 level course","Classics"
"2017-18","2018",201701,"Winter",22517,"S","I","Folklore","Regular","Graduate","Graduate","0","0","1","600/700","Doctoral",4,0.148148148,2,"2018","600 level course","Folklore"
"2015-16","2016",201502,"Spring",33417,"L","I","Latin","Regular","Undergraduate","Undergraduate","1","1","1","Upper Division","Upper Division",4,0.088888889,1,"2016","400 level course","Classics"
"2014-15","2015",201401,"Spring",35678,"L","I","Swedish","Regular","Undergraduate","Undergraduate","0","1","1","Lower Division","Upper Division",15,0.333333333,3,"2015","100 level course","German Languages & Literature"
"2016-17","2017",201601,"Winter",21309,"S","I","CAS College Scholars Program","Regular","Undergraduate","Undergraduate","0","0","0","Upper Division","Lower Division",8,0.177777778,4,"2017","400 level course","Freshman Honors Colloquium"
"2013-14","2014",201303,"Spring",35997,"L","I","Latin","Regular","Undergraduate","Undergraduate","0","1","1","Lower Division","Upper Division",15,0.333333333,3,"2014","100 level course","Classics"
"2018-19","2019",201803,"Fall",16210,"L","I","East Asian Languages & Literature","Regular","Undergraduate","Undergraduate","1","1","1","Upper Division","Upper Division",4,0.088888889,1,"2018","400 level course","E Asian Languages & Literature"
"2017-18","2018",201701,"Fall",16310,"L","I","Folklore","Regular","Undergraduate","Undergraduate","1","1","1","Upper Division","Upper Division",8,0.177777778,2,"2017","300 level course","Folklore"
"2016-17","2018",201604,"Summer",40406,"I","D","Oregon Institute of Marine Biology","Regular","Undergraduate","Undergraduate","1","1","1","Upper Division","Upper Division",1,0.0222222,2,"2017","400 level course","Biology"
"2013-14","2014",201302,"Spring",38673,"L","I","Scandinavian","Regular","Undergraduate","Undergraduate","0","0","1","Upper Division","Lower Division",12,0.266666667,3,"2014","300 level course","German Languages & Literature"
"2016-17","2017",201603,"Fall",11159,"N","D","Oregon Institute of Marine Biology","Regular","Graduate","Graduate","1","1","1","600/700","Masters",5,0.138888889,1,"2016","600 level course","Biology"
"2015-16","2016",201502,"Spring",31866,"L","I","East Asian Languages & Literature","Regular","Graduate","Graduate","1","1","1","500","Doctoral",5,0.185185185,1,"2016","500 level course","E Asian Languages & Literature"
"2018-19","2019",201801,"Winter",21831,"N","D","Oregon Institute of Marine Biology","Regular","Graduate","Graduate","1","1","1","600/700","Doctoral",13,0.481481481,1,"2019","600 level course","Biology"
"2015-16","2016",201502,"Spring",36632,"L","I","Folklore","Regular","Undergraduate","Undergraduate","0","0","1","Upper Division","Upper Division",8,0.177777778,2,"2016","400 level course","Folklore"
"2013-14","2014",201303,"Spring",38151,"L","I","Swedish","Regular","Undergraduate","Undergraduate","0","0","1","Lower Division","Upper Division",5,0.111111111,1,"2014","100 level course","German Languages & Literature"
"2014-15","2015",201402,"Winter",21171,"S","I","CAS College Scholars Program","Regular","Undergraduate","Undergraduate","0","0","0","Lower Division","Lower Division",14,0.311111111,13,"2015","100 level course","Freshman Honors Colloquium"
"2018-19","2019",201802,"Fall",11224,"S","D","Oregon Institute of Marine Biology","Regular","Graduate","Graduate","1","1","1","600/700","Doctoral",2,0.074074074,2,"2018","600 level course","Biology"
"2014-15","2015",201401,"Winter",25026,"L","I","Portuguese","Regular","Undergraduate","Undergraduate","0","0","1","Lower Division","Upper Division",4,0.088888889,1,"2015","200 level course","Romance Languages"
"2018-19","2019",201801,"Winter",25747,"L","I","Romance Languages","Regular","Graduate","Graduate","1","1","1","600/700","Masters",20,0.555555556,5,"2019","600 level course","Romance Languages"
"2017-18","2018",201703,"Winter",26245,"L","I","Swahili","Regular","Undergraduate","Undergraduate","0","0","0","Lower Division","Lower Division",15,0.333333333,3,"2018","100 level course","International Studies"
"2014-15","2015",201403,"Spring",37346,"S","I","Romance Languages","Regular","Graduate","Graduate","1","1","1","500","Masters",8,0.222222222,2,"2015","500 level course","Romance Languages"
"2016-17","2017",201603,"Fall",13516,"N","I","Latin","Regular","Graduate","Graduate","1","1","1","600/700","Masters",1,0.0277778,1,"2016","600 level course","Classics"
"2013-14","2014",201302,"Winter",23630,"L","I","Folklore","Regular","Undergraduate","Undergraduate","0","0","1","Upper Division","Upper Division",40,0.888888889,10,"2014","400 level course","Folklore"
"2018-19","2019",201802,"Winter",26950,"L","I","Folklore","Regular","Undergraduate","Undergraduate","0","0","1","Lower Division","Upper Division",84,1.955555556,20,"2019","200 level course","Folklore"
"2014-15","2015",201403,"Winter",22323,"I","I","Folklore","Regular","Graduate","Graduate","1","1","1","600/700","Masters",10,0.277777778,2,"2015","600 level course","Folklore"
"2019-20","2020",201901,"Fall",15122,"L","I","Portuguese","Regular","Undergraduate","Undergraduate","0","1","1","Lower Division","Lower Division",8,0.177777778,2,"2019","200 level course","Romance Languages"
"2013-14","2014",201302,"Winter",26512,"S","I","Scandinavian","Regular","Undergraduate","Undergraduate","0","0","0","Lower Division","Lower Division",4,0.088888889,4,"2014","100 level course","German Languages & Literature"
"2019-20","2020",201901,"Winter",23470,"L","I","Latin","Regular","Undergraduate","Undergraduate","0","1","1","Upper Division","Lower Division",8,0.177777778,2,"2020","300 level course","Classics"
"2014-15","2016",201404,"Summer",40378,"N","D","Oregon Institute of Marine Biology","Regular","Undergraduate","Undergraduate","1","1","1","Upper Division","Upper Division",2,0.0444444,1,"2015","400 level course","Biology"
"2016-17","2017",201601,"Fall",13515,"L","I","Latin","Regular","Graduate","Undergraduate","0","0","0","Lower Division","Masters",5,0.138888889,1,"2016","100 level course","Classics"
"2018-19","2019",201803,"Winter",26693,"L","I","Scandinavian","Regular","Undergraduate","Undergraduate","0","0","0","Upper Division","Upper Division",16,0.355555556,4,"2019","300 level course","German Languages & Literature"
"2017-18","2018",201701,"Spring",31097,"S","D","Oregon Institute of Marine Biology","Regular","Graduate","Graduate","1","1","1","600/700","Masters",14,0.388888889,3,"2018","600 level course","Biology"
"2016-17","2017",201603,"Fall",15448,"L","I","Scandinavian","Regular","Undergraduate","Undergraduate","0","1","1","Lower Division","Lower Division",5,0.111111111,5,"2016","100 level course","German Languages & Literature"
"2018-19","2019",201801,"Winter",26070,"L","I","Portuguese","Regular","Undergraduate","Undergraduate","0","0","0","Lower Division","Upper Division",5,0.111111111,1,"2019","100 level course","Romance Languages"
"2014-15","2015",201402,"Spring",35326,"S","I","Romance Languages","Regular","Undergraduate","Undergraduate","1","1","1","Upper Division","Upper Division",36,0.8,9,"2015","400 level course","Romance Languages"
"2014-15","2016",201404,"Summer",42606,"S","I","Folklore","Regular","Undergraduate","Undergraduate","1","1","1","Upper Division","Upper Division",20,0.444444444,5,"2015","400 level course","Folklore"
"2016-17","2017",201602,"Spring",35571,"L","I","Swahili","Regular","Undergraduate","Undergraduate","0","0","1","Lower Division","Lower Division",10,0.222222222,2,"2017","100 level course","International Studies"
"2018-19","2019",201803,"Spring",32256,"I","I","Folklore","Regular","Graduate","Graduate","1","1","1","600/700","Masters",5,0.138888889,2,"2019","600 level course","Folklore"
"2018-19","2020",201804,"Summer",40623,"L","D","Oregon Institute of Marine Biology","Regular","Undergraduate","Undergraduate","0","1","1","Upper Division","Lower Division",12,0.266666667,2,"2019","400 level course","Biology"
"2018-19","2019",201801,"Fall",15737,"L","I","Swahili","Regular","Undergraduate","Undergraduate","0","0","1","Lower Division","Lower Division",15,0.333333333,3,"2018","100 level course","International Studies"
"2017-18","2018",201702,"Spring",35491,"L","I","Swahili","Regular","Undergraduate","Undergraduate","0","0","1","Lower Division","Upper Division",4,0.088888889,1,"2018","200 level course","International Studies"
"2013-14","2015",201304,"Summer",45939,"L","S","East Asian Languages & Literature","Self-Support","Undergraduate","Undergraduate","0","0","0","Lower Division","Lower Division",8,0.177777778,2,"2014","200 level course","E Asian Languages & Literature"
"2014-15","2015",201403,"Spring",31146,"S","I","CAS College Scholars Program","Regular","Undergraduate","Undergraduate","0","1","1","Upper Division","Upper Division",4,0.088888889,2,"2015","400 level course","Freshman Honors Colloquium"
"2015-16","2016",201501,"Fall",15083,"L","I","Portuguese","Regular","Graduate","Undergraduate","0","0","0","Lower Division","Masters",4,0.111111111,1,"2015","200 level course","Romance Languages"
"2014-15","2015",201401,"Spring",35016,"L","I","Portuguese","Regular","Undergraduate","Undergraduate","0","0","0","Lower Division","Lower Division",12,0.266666667,3,"2015","200 level course","Romance Languages"
"2017-18","2018",201701,"Winter",24002,"L","I","Latin","Regular","Undergraduate","Undergraduate","0","1","1","Upper Division","Upper Division",4,0.088888889,1,"2018","300 level course","Classics"
"2017-18","2018",201702,"Spring",31174,"S","I","CAS College Scholars Program","Regular","Undergraduate","Undergraduate","0","0","1","Upper Division","Upper Division",18,0.4,11,"2018","400 level course","Freshman Honors Colloquium"
"2018-19","2019",201803,"Spring",32256,"N","I","Folklore","Regular","Graduate","Graduate","1","1","1","500","Masters",5,0.138888889,1,"2019","500 level course","Folklore"
"2014-15","2015",201402,"Winter",23442,"L","I","Latin","Regular","Graduate","Undergraduate","0","1","1","Lower Division","Masters",5,0.138888889,1,"2015","100 level course","Classics"
"2014-15","2015",201401,"Fall",11971,"L","I","East Asian Languages & Literature","Regular","Undergraduate","Undergraduate","0","0","0","Lower Division","Lower Division",44,0.977777778,11,"2014","200 level course","E Asian Languages & Literature"
"2015-16","2016",201501,"Fall",15079,"L","I","Portuguese","Regular","Graduate","Undergraduate","1","1","1","Lower Division","Masters",5,0.138888889,1,"2015","100 level course","Romance Languages"
"2013-14","2014",201302,"Winter",22467,"L","I","CAS College Scholars Program","Regular","Undergraduate","Undergraduate","0","0","1","Lower Division","Lower Division",24,0.533333333,19,"2014","100 level course","Freshman Honors Colloquium"
"2018-19","2019",201803,"Fall",15076,"L","I","Portuguese","Regular","Undergraduate","Undergraduate","1","1","1","Upper Division","Upper Division",4,0.088888889,1,"2018","300 level course","Romance Languages"
"2019-20","2020",201902,"Winter",26303,"L","I","Folklore","Regular","Undergraduate","Undergraduate","0","0","1","Lower Division","Lower Division",204,4.711111111,53,"2020","200 level course","Folklore"
"2013-14","2014",201302,"Winter",23145,"L","I","East Asian Languages & Literature","Regular","Undergraduate","Undergraduate","0","0","0","Upper Division","Upper Division",12,0.266666667,3,"2014","400 level course","E Asian Languages & Literature"
"2016-17","2018",201604,"Summer",40894,"U","V","Folklore","Regular","Undergraduate","Undergraduate","0","0","1","Lower Division","Upper Division",20,0.444444444,5,"2017","200 level course","Folklore"
"2018-19","2019",201803,"Winter",24112,"L","I","Latin","Regular","Undergraduate","Undergraduate","0","0","0","Upper Division","Upper Division",4,0.088888889,1,"2019","400 level course","Classics"
"2017-18","2018",201701,"Fall",15752,"L","I","Swedish","Regular","Undergraduate","Undergraduate","0","0","0","Lower Division","Upper Division",5,0.111111111,1,"2017","100 level course","German Languages & Literature"
"2018-19","2019",201803,"Fall",15421,"S","I","Romance Languages","Regular","Graduate","Graduate","1","1","1","600/700","Doctoral",4,0.148148148,1,"2018","600 level course","Romance Languages"
"2017-18","2018",201702,"Spring",30956,"L","D","Oregon Institute of Marine Biology","Regular","Undergraduate","Undergraduate","0","0","0","Lower Division","Upper Division",5,0.111111111,5,"2018","100 level course","Biology"
"2017-18","2018",201702,"Winter",27212,"L","I","Folklore","Regular","Undergraduate","Undergraduate","0","1","1","Upper Division","Lower Division",4,0.088888889,1,"2018","400 level course","Folklore"
"2015-16","2016",201503,"Fall",11176,"S","I","CAS College Scholars Program","Regular","Undergraduate","Undergraduate","0","0","1","Upper Division","Upper Division",4,0.088888889,2,"2015","400 level course","Freshman Honors Colloquium"
"2014-15","2015",201402,"Winter",21175,"S","I","CAS College Scholars Program","Regular","Undergraduate","Undergraduate","0","1","1","Upper Division","Upper Division",4,0.088888889,2,"2015","400 level course","Freshman Honors Colloquium"
"2017-18","2018",201701,"Winter",27164,"L","I","Folklore","Regular","Graduate","Graduate","0","0","1","500","Doctoral",4,0.148148148,1,"2018","500 level course","Folklore"
"2018-19","2019",201801,"Fall",11200,"N","D","Oregon Institute of Marine Biology","Regular","Graduate","Graduate","1","1","1","600/700","Doctoral",5,0.185185185,1,"2018","600 level course","Biology"
"2013-14","2014",201303,"Spring",38368,"S","I","East Asian Languages & Literature","Regular","Graduate","Graduate","1","1","1","600/700","Masters",16,0.444444444,4,"2014","600 level course","E Asian Languages & Literature"
"2019-20","2020",201902,"Fall",15790,"L","I","Swahili","Regular","Undergraduate","Undergraduate","0","1","1","Lower Division","Upper Division",5,0.111111111,1,"2019","100 level course","International Studies"
"2016-17","2017",201602,"Winter",26110,"L","I","Scandinavian","Regular","Undergraduate","Undergraduate","0","1","1","Upper Division","Lower Division",4,0.088888889,1,"2017","300 level course","German Languages & Literature"
"2015-16","2017",201504,"Summer",41251,"L","I","Latin","Regular","Graduate","Undergraduate","0","0","0","Lower Division","Masters",5,0.138888889,1,"2016","100 level course","Classics"
"2019-20","2020",201902,"Fall",15517,"L","I","Scandinavian","Regular","Undergraduate","Undergraduate","0","0","1","Lower Division","Upper Division",4,0.088888889,1,"2019","200 level course","German Languages & Literature"
"2014-15","2015",201402,"Fall",15155,"L","I","Portuguese","Regular","Undergraduate","Undergraduate","0","0","1","Lower Division","Upper Division",4,0.088888889,1,"2014","200 level course","Romance Languages"
"2016-17","2017",201601,"Winter",23543,"L","I","Latin","Regular","Undergraduate","Undergraduate","1","1","1","Upper Division","Upper Division",4,0.088888889,1,"2017","400 level course","Classics"
"2019-20","2020",201901,"Winter",26746,"S","I","Romance Languages","Regular","Undergraduate","Undergraduate","0","0","1","Upper Division","Upper Division",4,0.088888889,1,"2020","400 level course","Romance Languages"
"2018-19","2019",201801,"Winter",23083,"L","I","Folklore","Regular","Undergraduate","Undergraduate","0","0","0","Lower Division","Lower Division",152,3.022222222,25,"2019","200 level course","Folklore"
"2016-17","2017",201602,"Fall",17107,"L","I","Scandinavian","Regular","Undergraduate","Undergraduate","0","1","1","Upper Division","Upper Division",68,1.422222222,16,"2016","300 level course","German Languages & Literature"
"2016-17","2017",201602,"Winter",23543,"L","I","Latin","Regular","Undergraduate","Undergraduate","0","0","0","Upper Division","Upper Division",4,0.088888889,1,"2017","300 level course","Classics"
