"academic_year","fiscal_year","sort_term","term","crn","type","location","credit_subject","credit_type","student_level","course_level","same_dept_flag","same_college_flag","same_college_flag_cas","course_level_detail","student_level_detail","credit","fte","headcount","year","course_number_cat","department"
"2017-18","2018",201701,"Spring",36549,"L","I","International Studies","Regular","Undergraduate","Undergraduate","0","0","0","Upper Division","Lower Division",12,0.266666667,3,"2018","400 level course","International Studies"
"2014-15","2015",201403,"Winter",27440,"L","I","Italian","Regular","Graduate","Undergraduate","0","0","0","Upper Division","Doctoral",2,0.074074074,1,"2015","300 level course","Romance Languages"
"2017-18","2019",201704,"Summer",42318,"L","I","Human Physiology","Regular","Undergraduate","Undergraduate","0","0","0","Lower Division","Upper Division",16,0.355555556,4,"2018","100 level course","Human Physiology"
"2016-17","2018",201604,"Summer",42677,"L","I","Linguistics","Self-Support","Graduate","Graduate","0","0","0","500","Doctoral",2,0.074074074,2,"2017","500 level course","Linguistics"
"2015-16","2016",201501,"Fall",17362,"L","I","Women's & Gender Studies","Regular","Graduate","Undergraduate","0","0","0","Lower Division","Masters",4,0.111111111,1,"2015","100 level course","Women's, Gender And Sexuality Studies"
"2018-19","2019",201803,"Fall",13534,"L","I","Linguistics","Regular","Undergraduate","Undergraduate","0","0","0","Lower Division","Lower Division",15,0.333333333,4,"2018","100 level course","Linguistics"
"2019-20","2020",201901,"Fall",11508,"L","I","Chinese","Regular","Undergraduate","Undergraduate","0","0","0","Upper Division","Upper Division",10,0.222222222,2,"2019","300 level course","E Asian Languages & Literature"
"2015-16","2016",201501,"Winter",21502,"L","I","Chinese","Regular","Undergraduate","Undergraduate","0","0","0","Lower Division","Upper Division",72,1.6,18,"2016","100 level course","E Asian Languages & Literature"
"2015-16","2016",201503,"Spring",35670,"A","I","Theater Arts","Regular","Undergraduate","Undergraduate","0","0","0","Lower Division","Lower Division",12,0.266666667,3,"2016","200 level course","Theatre Arts"
"2017-18","2018",201703,"Winter",26252,"E","I","Theater Arts","Regular","Undergraduate","Undergraduate","0","0","0","Lower Division","Lower Division",1,0.0222222,1,"2018","100 level course","Theatre Arts"
"2019-20","2020",201902,"Fall",15995,"U","V","Writing","Regular","Undergraduate","Undergraduate","0","0","0","Lower Division","Lower Division",36,0.8,9,"2019","100 level course","English"
"2015-16","2016",201502,"Fall",15796,"L","I","Theater Arts","Regular","Undergraduate","Undergraduate","0","0","0","Lower Division","Lower Division",28,0.622222222,7,"2015","200 level course","Theatre Arts"
"2014-15","2015",201402,"Fall",11578,"L","I","Chinese","Regular","Graduate","Graduate","0","1","1","500","Masters",4,0.111111111,1,"2014","500 level course","E Asian Languages & Literature"
"2019-20","2020",201902,"Fall",15991,"L","I","Writing","Regular","Undergraduate","Undergraduate","0","0","0","Lower Division","Upper Division",8,0.177777778,2,"2019","100 level course","English"
"2018-19","2019",201803,"Fall",16161,"L","I","Environmental Studies","Regular","Undergraduate","Undergraduate","1","1","1","Upper Division","Upper Division",52,1.155555556,13,"2018","400 level course","Environmental Studies"
"2018-19","2019",201803,"Fall",16161,"L","I","Environmental Studies","Regular","Undergraduate","Undergraduate","0","1","1","Lower Division","Lower Division",1,0.0222222,1,"2018","100 level course","Environmental Studies"
"2015-16","2016",201503,"Spring",36429,"L","I","Environmental Studies","Regular","Graduate","Graduate","1","1","1","500","Masters",20,0.555555556,4,"2016","500 level course","Environmental Studies"
"2016-17","2017",201601,"Spring",32779,"L","I","Human Physiology","Regular","Graduate","Graduate","1","1","1","500","Masters",12,0.333333333,3,"2017","500 level course","Human Physiology"
"2015-16","2016",201501,"Winter",26299,"L","I","Italian","Regular","Undergraduate","Undergraduate","0","0","0","Upper Division","Lower Division",4,0.088888889,1,"2016","300 level course","Romance Languages"
"2015-16","2016",201503,"Winter",26445,"L","I","Comparative Literature","Regular","Undergraduate","Undergraduate","0","0","0","Upper Division","Upper Division",12,0.266666667,3,"2016","300 level course","Comparative Literature"
"2019-20","2020",201901,"Fall",15818,"A","I","Theater Arts","Regular","Undergraduate","Undergraduate","0","1","1","Lower Division","Lower Division",4,0.088888889,1,"2019","200 level course","Theatre Arts"
"2014-15","2015",201403,"Spring",36697,"L","I","Environmental Studies","Regular","Undergraduate","Undergraduate","1","1","1","Upper Division","Upper Division",104,2.311111111,26,"2015","400 level course","Environmental Studies"
"2015-16","2016",201502,"Fall",13161,"L","I","Italian","Regular","Undergraduate","Undergraduate","0","1","1","Lower Division","Lower Division",4,0.088888889,1,"2015","100 level course","Romance Languages"
"2017-18","2018",201702,"Fall",16584,"L","I","International Studies","Regular","Undergraduate","Undergraduate","0","0","1","Upper Division","Upper Division",8,0.177777778,2,"2017","300 level course","International Studies"
"2016-17","2017",201602,"Spring",32722,"L","I","Human Physiology","Regular","Undergraduate","Undergraduate","0","0","0","Upper Division","Lower Division",4,0.088888889,1,"2017","300 level course","Human Physiology"
"2015-16","2016",201501,"Spring",32177,"L","I","Environmental Studies","Regular","Undergraduate","Undergraduate","0","0","0","Upper Division","Upper Division",4,0.088888889,1,"2016","400 level course","Environmental Studies"
"2018-19","2019",201801,"Spring",35601,"L","I","Writing","Regular","Undergraduate","Undergraduate","0","0","1","Lower Division","Upper Division",4,0.088888889,1,"2019","100 level course","English"
"2013-14","2014",201302,"Winter",27493,"L","I","Comparative Literature","Regular","Undergraduate","Undergraduate","0","0","1","Upper Division","Upper Division",56,1.244444444,14,"2014","300 level course","Comparative Literature"
"2018-19","2019",201803,"Spring",31586,"L","I","Comparative Literature","Regular","Undergraduate","Undergraduate","0","1","1","Upper Division","Lower Division",4,0.088888889,1,"2019","300 level course","Comparative Literature"
"2018-19","2019",201803,"Spring",31586,"L","I","Comparative Literature","Regular","Undergraduate","Undergraduate","0","1","1","Upper Division","Upper Division",4,0.088888889,1,"2019","300 level course","Comparative Literature"
"2016-17","2017",201602,"Winter",22334,"L","I","Environmental Studies","Regular","Undergraduate","Undergraduate","1","1","1","Upper Division","Lower Division",4,0.088888889,1,"2017","400 level course","Environmental Studies"
"2017-18","2018",201702,"Spring",33247,"L","I","Linguistics","Regular","Undergraduate","Undergraduate","1","1","1","Upper Division","Upper Division",12,0.266666667,3,"2018","300 level course","Linguistics"
"2018-19","2019",201802,"Fall",16500,"L","I","Comparative Literature","Regular","Undergraduate","Undergraduate","0","0","1","Upper Division","Upper Division",16,0.355555556,4,"2018","300 level course","Comparative Literature"
"2018-19","2019",201801,"Spring",36594,"L","I","Linguistics","Regular","Undergraduate","Undergraduate","1","1","1","Upper Division","Upper Division",96,2.133333333,24,"2019","400 level course","Linguistics"
"2018-19","2019",201802,"Fall",11522,"L","I","Chinese","Regular","Graduate","Undergraduate","0","1","1","Lower Division","Masters",5,0.138888889,1,"2018","100 level course","E Asian Languages & Literature"
"2019-20","2020",201901,"Fall",12977,"I","I","Human Physiology","Regular","Graduate","Graduate","1","1","1","600/700","Doctoral",10,0.37037037,9,"2019","600 level course","Human Physiology"
"2018-19","2019",201803,"Spring",33226,"L","I","Linguistics","Regular","Graduate","Undergraduate","0","0","0","Upper Division","Masters",4,0.111111111,1,"2019","400 level course","Linguistics"
"2017-18","2018",201703,"Fall",15958,"L","I","Writing","Regular","Undergraduate","Undergraduate","0","0","0","Lower Division","Lower Division",36,0.8,9,"2017","100 level course","English"
"2013-14","2014",201302,"Winter",27598,"U","V","Comparative Literature","Self-Support","Undergraduate","Undergraduate","0","0","0","Upper Division","Upper Division",40,0.888888889,13,"2014","300 level course","Comparative Literature"
"2016-17","2017",201602,"Spring",32915,"E","I","Human Physiology","Regular","Graduate","Graduate","1","1","1","600/700","Masters",6,0.166666667,2,"2017","600 level course","Human Physiology"
"2019-20","2020",201901,"Winter",22962,"L","I","Human Physiology","Regular","Undergraduate","Undergraduate","1","1","1","Lower Division","Lower Division",356,7.644444444,87,"2020","200 level course","Human Physiology"
"2017-18","2018",201701,"Winter",26893,"L","I","Comparative Literature","Regular","Undergraduate","Undergraduate","0","0","0","Upper Division","Lower Division",1,0.0222222,1,"2018","400 level course","Comparative Literature"
"2016-17","2017",201602,"Spring",31659,"L","I","Comparative Literature","Regular","Undergraduate","Undergraduate","0","0","0","Upper Division","Upper Division",56,1.244444444,14,"2017","300 level course","Comparative Literature"
"2019-20","2020",201902,"Fall",13099,"L","I","Italian","Regular","Undergraduate","Undergraduate","1","1","1","Upper Division","Lower Division",4,0.088888889,1,"2019","300 level course","Romance Languages"
"2014-15","2015",201403,"Spring",35874,"L","I","Writing","Regular","Undergraduate","Undergraduate","0","0","1","Lower Division","Lower Division",12,0.266666667,3,"2015","100 level course","English"
"2014-15","2015",201403,"Spring",31405,"L","I","Chinese","Regular","Undergraduate","Undergraduate","0","0","0","Upper Division","Lower Division",4,0.088888889,1,"2015","400 level course","E Asian Languages & Literature"
"2016-17","2018",201604,"Summer",42442,"L","I","Human Physiology","Regular","Undergraduate","Undergraduate","0","0","0","Lower Division","Lower Division",28,0.622222222,7,"2017","100 level course","Human Physiology"
"2015-16","2016",201501,"Spring",35712,"N","I","Theater Arts","Regular","Graduate","Graduate","1","1","1","600/700","Doctoral",20,0.740740741,5,"2016","600 level course","Theatre Arts"
"2015-16","2016",201503,"Spring",32959,"L","I","Italian","Regular","Undergraduate","Undergraduate","0","0","0","Lower Division","Upper Division",10,0.222222222,9,"2016","100 level course","Romance Languages"
"2013-14","2014",201302,"Winter",24712,"L","I","Linguistics","Regular","Undergraduate","Undergraduate","0","0","0","Lower Division","Lower Division",52,1.155555556,13,"2014","100 level course","Linguistics"
"2017-18","2019",201704,"Summer",40827,"U","V","Environmental Studies","Regular","Undergraduate","Undergraduate","0","0","0","Lower Division","Upper Division",24,0.533333333,6,"2018","200 level course","Environmental Studies"
"2014-15","2015",201401,"Spring",33048,"L","I","Italian","Regular","Undergraduate","Undergraduate","1","1","1","Upper Division","Upper Division",12,0.266666667,3,"2015","300 level course","Romance Languages"
"2018-19","2019",201801,"Spring",35677,"L","I","Writing","Regular","Undergraduate","Undergraduate","0","0","1","Lower Division","Lower Division",24,0.533333333,6,"2019","100 level course","English"
"2019-20","2020",201902,"Fall",11682,"L","I","Comparative Literature","Regular","Undergraduate","Undergraduate","0","0","0","Lower Division","Upper Division",52,1.155555556,13,"2019","200 level course","Comparative Literature"
"2017-18","2018",201702,"Fall",13547,"L","I","Linguistics","Regular","Undergraduate","Undergraduate","0","1","1","Lower Division","Lower Division",20,0.444444444,5,"2017","200 level course","Linguistics"
"2017-18","2018",201702,"Fall",13133,"L","I","Italian","Regular","Undergraduate","Undergraduate","0","0","1","Lower Division","Lower Division",20,0.444444444,4,"2017","100 level course","Romance Languages"
"2017-18","2018",201703,"Winter",23500,"E","I","Human Physiology","Regular","Undergraduate","Undergraduate","1","1","1","Upper Division","Upper Division",7,0.155555556,6,"2018","400 level course","Human Physiology"
"2015-16","2016",201501,"Winter",22940,"E","I","Human Physiology","Regular","Undergraduate","Undergraduate","1","1","1","Upper Division","Upper Division",37,0.822222222,21,"2016","400 level course","Human Physiology"
"2017-18","2018",201701,"Fall",16044,"L","I","Theater Arts","Regular","Graduate","Graduate","1","1","1","500","Masters",12,0.333333333,3,"2017","500 level course","Theatre Arts"
"2014-15","2015",201403,"Fall",15891,"E","I","Theater Arts","Regular","Undergraduate","Undergraduate","0","0","0","Lower Division","Upper Division",1,0.0222222,1,"2014","100 level course","Theatre Arts"
"2015-16","2016",201502,"Spring",32177,"E","I","Environmental Studies","Regular","Graduate","Graduate","1","1","1","600/700","Masters",2,0.0555556,1,"2016","600 level course","Environmental Studies"
"2014-15","2015",201403,"Winter",26067,"L","I","Chinese","Regular","Undergraduate","Undergraduate","0","0","0","Upper Division","Upper Division",8,0.177777778,2,"2015","400 level course","E Asian Languages & Literature"
"2017-18","2019",201704,"Summer",42220,"U","V","International Studies","Regular","Undergraduate","Undergraduate","0","1","1","Lower Division","Upper Division",16,0.355555556,8,"2018","200 level course","International Studies"
"2016-17","2017",201603,"Spring",32915,"L","I","Italian","Regular","Undergraduate","Undergraduate","0","0","0","Lower Division","Upper Division",4,0.088888889,1,"2017","200 level course","Romance Languages"
"2016-17","2017",201602,"Spring",35580,"L","I","Theater Arts","Regular","Undergraduate","Undergraduate","1","1","1","Upper Division","Upper Division",8,0.177777778,2,"2017","400 level course","Theatre Arts"
"2018-19","2019",201802,"Fall",16193,"L","I","International Studies","Regular","Undergraduate","Undergraduate","1","1","1","Lower Division","Upper Division",64,1.422222222,16,"2018","200 level course","International Studies"
"2013-14","2014",201302,"Spring",35541,"L","I","International Studies","Regular","Undergraduate","Undergraduate","0","0","1","Upper Division","Lower Division",16,0.355555556,4,"2014","400 level course","International Studies"
"2014-15","2015",201402,"Winter",22922,"L","I","Human Physiology","Regular","Undergraduate","Undergraduate","1","1","1","Lower Division","Lower Division",16,0.355555556,4,"2015","200 level course","Human Physiology"
"2014-15","2015",201403,"Fall",16484,"L","I","Environmental Studies","Regular","Undergraduate","Undergraduate","0","1","1","Upper Division","Upper Division",4,0.088888889,1,"2014","400 level course","Environmental Studies"
"2018-19","2019",201802,"Winter",22794,"L","I","Environmental Studies","Regular","Undergraduate","Undergraduate","0","0","0","Lower Division","Lower Division",268,5.955555556,67,"2019","200 level course","Environmental Studies"
"2013-14","2014",201303,"Spring",39631,"L","I","International Studies","Regular","Undergraduate","Undergraduate","1","1","1","Upper Division","Upper Division",28,0.622222222,7,"2014","400 level course","International Studies"
"2014-15","2015",201402,"Winter",23020,"L","I","Italian","Regular","Undergraduate","Undergraduate","0","0","0","Lower Division","Upper Division",25,0.555555556,5,"2015","100 level course","Romance Languages"
"2019-20","2020",201902,"Fall",13517,"L","I","Linguistics","Regular","Undergraduate","Undergraduate","0","0","0","Lower Division","Lower Division",164,3.666666667,41,"2019","100 level course","Linguistics"
"2017-18","2018",201702,"Spring",33247,"L","I","Linguistics","Regular","Undergraduate","Undergraduate","1","1","1","Upper Division","Upper Division",60,1.333333333,15,"2018","300 level course","Linguistics"
"2016-17","2017",201602,"Winter",22998,"I","I","Human Physiology","Regular","Graduate","Graduate","1","1","1","600/700","Masters",6,0.166666667,4,"2017","600 level course","Human Physiology"
"2015-16","2016",201503,"Fall",16723,"L","I","International Studies","Regular","Graduate","Graduate","0","1","1","500","Masters",4,0.111111111,4,"2015","500 level course","International Studies"
"2016-17","2017",201602,"Spring",35580,"L","I","Theater Arts","Regular","Undergraduate","Undergraduate","0","0","0","Lower Division","Upper Division",16,0.355555556,4,"2017","200 level course","Theatre Arts"
"2013-14","2014",201303,"Winter",27597,"E","I","Linguistics","Self-Support","Undergraduate","Undergraduate","0","0","0","Upper Division","Lower Division",27,0.6,10,"2014","400 level course","Linguistics"
"2017-18","2018",201703,"Spring",36041,"L","I","International Studies","Regular","Undergraduate","Undergraduate","0","0","1","Lower Division","Upper Division",24,0.533333333,6,"2018","100 level course","International Studies"
"2016-17","2017",201603,"Spring",32888,"S","I","International Studies","Regular","Undergraduate","Undergraduate","1","1","1","Upper Division","Lower Division",8,0.177777778,2,"2017","400 level course","International Studies"
"2015-16","2016",201503,"Spring",31618,"L","I","Comparative Literature","Regular","Undergraduate","Undergraduate","0","1","1","Lower Division","Upper Division",4,0.088888889,1,"2016","200 level course","Comparative Literature"
"2014-15","2015",201403,"Winter",25893,"L","I","Writing","Regular","Undergraduate","Undergraduate","0","0","0","Lower Division","Lower Division",52,1.155555556,13,"2015","100 level course","English"
"2019-20","2020",201901,"Fall",16016,"U","V","Writing","Regular","Undergraduate","Undergraduate","0","1","1","Lower Division","Lower Division",8,0.177777778,2,"2019","100 level course","English"
"2015-16","2016",201503,"Spring",36748,"L","I","Linguistics","Regular","Graduate","Graduate","1","1","1","600/700","Masters",4,0.111111111,1,"2016","600 level course","Linguistics"
"2019-20","2020",201901,"Winter",26859,"L","I","International Studies","Regular","Graduate","Graduate","0","0","0","500","Masters",8,0.222222222,2,"2020","500 level course","International Studies"
"2015-16","2016",201503,"Spring",36785,"L","I","Women's & Gender Studies","Regular","Undergraduate","Undergraduate","0","0","1","Lower Division","Lower Division",2,0.0444444,2,"2016","100 level course","Women's, Gender And Sexuality Studies"
"2017-18","2018",201703,"Winter",24158,"L","I","Linguistics","Regular","Graduate","Undergraduate","0","1","1","Lower Division","Doctoral",12,0.444444444,3,"2018","200 level course","Linguistics"
"2019-20","2020",201902,"Winter",23077,"L","I","Italian","Regular","Undergraduate","Undergraduate","0","1","1","Lower Division","Upper Division",5,0.111111111,1,"2020","100 level course","Romance Languages"
"2018-19","2019",201803,"Spring",32096,"I","I","Environmental Studies","Regular","Graduate","Graduate","1","1","1","600/700","Masters",11,0.305555556,4,"2019","600 level course","Environmental Studies"
"2013-14","2014",201302,"Spring",34201,"L","I","Comparative Literature","Regular","Undergraduate","Undergraduate","0","0","1","Upper Division","Upper Division",68,1.511111111,17,"2014","300 level course","Comparative Literature"
"2017-18","2018",201703,"Fall",15939,"L","I","Writing","Regular","Undergraduate","Undergraduate","0","0","0","Lower Division","Lower Division",64,1.422222222,16,"2017","100 level course","English"
"2018-19","2019",201803,"Winter",26891,"L","I","Comparative Literature","Regular","Undergraduate","Undergraduate","0","0","1","Upper Division","Lower Division",4,0.088888889,1,"2019","300 level course","Comparative Literature"
"2015-16","2016",201503,"Fall",15967,"L","I","Writing","Regular","Undergraduate","Undergraduate","0","0","0","Lower Division","Lower Division",44,0.977777778,11,"2015","100 level course","English"
"2013-14","2014",201302,"Spring",38891,"L","I","Writing","Regular","Undergraduate","Undergraduate","0","0","1","Upper Division","Upper Division",52,1.155555556,13,"2014","300 level course","English"
"2013-14","2014",201303,"Spring",38801,"L","I","Environmental Studies","Regular","Undergraduate","Undergraduate","0","1","1","Lower Division","Lower Division",12,0.266666667,3,"2014","200 level course","Environmental Studies"
"2016-17","2017",201602,"Winter",21636,"L","I","Chinese","Regular","Undergraduate","Undergraduate","1","1","1","Upper Division","Lower Division",8,0.177777778,2,"2017","300 level course","E Asian Languages & Literature"
"2013-14","2014",201302,"Spring",36026,"L","I","Linguistics","Regular","Undergraduate","Undergraduate","1","1","1","Lower Division","Upper Division",20,0.444444444,4,"2014","100 level course","Linguistics"
"2016-17","2017",201602,"Fall",16621,"A","I","Theater Arts","Regular","Undergraduate","Undergraduate","0","1","1","Lower Division","Upper Division",10,0.222222222,10,"2016","100 level course","Theatre Arts"
"2018-19","2019",201801,"Winter",26743,"L","I","Women's & Gender Studies","Regular","Undergraduate","Undergraduate","0","0","1","Upper Division","Upper Division",8,0.177777778,2,"2019","300 level course","Women's, Gender And Sexuality Studies"
"2015-16","2016",201502,"Fall",12969,"L","I","Human Physiology","Regular","Undergraduate","Undergraduate","1","1","1","Upper Division","Upper Division",115,2.555555556,23,"2015","400 level course","Human Physiology"
"2018-19","2019",201801,"Fall",13148,"L","I","Italian","Regular","Undergraduate","Undergraduate","0","0","0","Lower Division","Upper Division",5,0.111111111,1,"2018","100 level course","Romance Languages"
"2014-15","2015",201402,"Fall",12995,"L","I","Human Physiology","Regular","Undergraduate","Undergraduate","1","1","1","Upper Division","Lower Division",1,0.0222222,1,"2014","400 level course","Human Physiology"
"2015-16","2016",201502,"Winter",26807,"L","I","Writing","Regular","Undergraduate","Undergraduate","0","0","1","Lower Division","Lower Division",32,0.711111111,8,"2016","100 level course","English"
"2013-14","2015",201304,"Summer",46400,"L","I","Environmental Studies","Regular","Undergraduate","Undergraduate","0","0","0","Lower Division","Upper Division",4,0.088888889,1,"2014","200 level course","Environmental Studies"
"2015-16","2016",201502,"Fall",16899,"L","I","Italian","Regular","Undergraduate","Undergraduate","0","1","1","Lower Division","Lower Division",3,0.066666667,3,"2015","100 level course","Romance Languages"
"2015-16","2016",201501,"Fall",16606,"L","I","Linguistics","Regular","Graduate","Graduate","0","0","0","500","Doctoral",4,0.148148148,1,"2015","500 level course","Linguistics"
"2013-14","2014",201303,"Winter",28560,"L","I","Environmental Studies","Regular","Undergraduate","Undergraduate","1","1","1","Lower Division","Lower Division",48,1.066666667,12,"2014","200 level course","Environmental Studies"
"2018-19","2020",201804,"Summer",41060,"U","V","Environmental Studies","Regular","Undergraduate","Undergraduate","0","0","1","Lower Division","Lower Division",16,0.355555556,4,"2019","200 level course","Environmental Studies"
"2017-18","2018",201701,"Fall",15959,"L","I","Writing","Regular","Undergraduate","Undergraduate","0","0","1","Lower Division","Lower Division",16,0.355555556,4,"2017","100 level course","English"
"2016-17","2018",201604,"Summer",41301,"L","I","Linguistics","Regular","Graduate","Graduate","1","1","1","500","Masters",44,1.166666667,11,"2017","500 level course","Linguistics"
"2018-19","2019",201802,"Winter",24136,"L","I","Linguistics","Regular","Undergraduate","Undergraduate","1","1","1","Lower Division","Lower Division",5,0.111111111,1,"2019","100 level course","Linguistics"
"2016-17","2017",201601,"Fall",17086,"L","I","Writing","Regular","Undergraduate","Undergraduate","0","0","0","Lower Division","Lower Division",48,1.066666667,12,"2016","100 level course","English"
"2018-19","2019",201803,"Fall",15908,"L","I","Writing","Regular","Undergraduate","Undergraduate","0","0","1","Lower Division","Upper Division",4,0.088888889,1,"2018","100 level course","English"
"2014-15","2015",201403,"Fall",12287,"L","I","Environmental Studies","Regular","Undergraduate","Undergraduate","0","0","1","Lower Division","Lower Division",60,1.333333333,15,"2014","200 level course","Environmental Studies"
"2017-18","2018",201701,"Winter",26881,"L","I","Theater Arts","Regular","Undergraduate","Undergraduate","1","1","1","Upper Division","Upper Division",16,0.355555556,4,"2018","400 level course","Theatre Arts"
"2018-19","2019",201802,"Spring",33222,"L","I","Linguistics","Regular","Undergraduate","Undergraduate","1","1","1","Upper Division","Lower Division",4,0.088888889,1,"2019","400 level course","Linguistics"
"2017-18","2019",201704,"Summer",42384,"U","V","Linguistics","Regular","Undergraduate","Undergraduate","0","0","0","Upper Division","Upper Division",8,0.177777778,2,"2018","300 level course","Linguistics"
"2018-19","2019",201802,"Spring",36587,"L","I","Linguistics","Regular","Undergraduate","Undergraduate","1","1","1","Lower Division","Upper Division",4,0.088888889,1,"2019","100 level course","Linguistics"
"2013-14","2014",201302,"Spring",38341,"L","I","Writing","Regular","Undergraduate","Undergraduate","0","0","0","Lower Division","Lower Division",52,1.155555556,13,"2014","100 level course","English"
"2017-18","2018",201701,"Winter",26461,"L","I","Writing","Regular","Undergraduate","Undergraduate","0","0","1","Lower Division","Lower Division",20,0.444444444,5,"2018","100 level course","English"
"2018-19","2019",201802,"Winter",27790,"L","I","Italian","Regular","Undergraduate","Undergraduate","0","0","0","Lower Division","Upper Division",12,0.266666667,3,"2019","100 level course","Romance Languages"
"2018-19","2019",201801,"Winter",27626,"L","I","Linguistics","Regular","Undergraduate","Undergraduate","1","1","1","Lower Division","Upper Division",4,0.088888889,1,"2019","200 level course","Linguistics"
"2016-17","2017",201601,"Spring",35956,"L","I","Italian","Regular","Undergraduate","Undergraduate","0","0","1","Upper Division","Upper Division",8,0.177777778,2,"2017","300 level course","Romance Languages"
"2016-17","2018",201604,"Summer",42365,"U","V","Women's & Gender Studies","Regular","Undergraduate","Undergraduate","1","1","1","Upper Division","Upper Division",4,0.088888889,1,"2017","300 level course","Women's, Gender And Sexuality Studies"
"2016-17","2017",201602,"Fall",12170,"L","I","Environmental Studies","Regular","Undergraduate","Undergraduate","0","0","0","Lower Division","Lower Division",332,7.555555556,86,"2016","200 level course","Environmental Studies"
"2018-19","2019",201802,"Spring",33215,"L","I","Linguistics","Regular","Undergraduate","Undergraduate","0","1","1","Lower Division","Lower Division",20,0.444444444,5,"2019","100 level course","Linguistics"
"2017-18","2018",201701,"Winter",23583,"L","I","Italian","Regular","Undergraduate","Undergraduate","0","0","0","Lower Division","Upper Division",12,0.266666667,3,"2018","200 level course","Romance Languages"
"2018-19","2019",201802,"Winter",27164,"L","I","Environmental Studies","Regular","Undergraduate","Undergraduate","1","1","1","Upper Division","Upper Division",88,1.955555556,22,"2019","300 level course","Environmental Studies"
"2016-17","2017",201602,"Fall",16085,"L","I","Chinese","Regular","Undergraduate","Undergraduate","0","0","0","Upper Division","Lower Division",8,0.177777778,2,"2016","400 level course","E Asian Languages & Literature"
"2018-19","2019",201802,"Winter",23481,"L","I","Human Physiology","Regular","Undergraduate","Undergraduate","0","0","0","Upper Division","Upper Division",5,0.111111111,1,"2019","300 level course","Human Physiology"
"2016-17","2017",201602,"Spring",35594,"A","I","Theater Arts","Regular","Undergraduate","Undergraduate","0","1","1","Lower Division","Lower Division",15,0.333333333,3,"2017","200 level course","Theatre Arts"
"2015-16","2016",201503,"Fall",13603,"L","I","Linguistics","Regular","Undergraduate","Undergraduate","0","0","0","Lower Division","Lower Division",11,0.244444444,10,"2015","200 level course","Linguistics"
"2019-20","2020",201902,"Winter",22883,"L","I","Human Physiology","Regular","Undergraduate","Undergraduate","1","1","1","Upper Division","Upper Division",1200,26.66666667,233,"2020","300 level course","Human Physiology"
"2019-20","2020",201902,"Fall",16007,"L","I","Writing","Regular","Undergraduate","Undergraduate","0","0","0","Lower Division","Lower Division",36,0.8,9,"2019","100 level course","English"
"2015-16","2016",201501,"Fall",13595,"L","I","Linguistics","Regular","Undergraduate","Undergraduate","0","0","1","Lower Division","Upper Division",52,1.155555556,13,"2015","100 level course","Linguistics"
"2018-19","2020",201804,"Summer",42550,"L","V","Linguistics","Self-Support","Graduate","Undergraduate","0","1","1","Upper Division","Masters",3,0.083333333,3,"2019","400 level course","Linguistics"
"2015-16","2016",201502,"Fall",13160,"L","I","Italian","Regular","Undergraduate","Undergraduate","0","0","1","Lower Division","Lower Division",48,1.066666667,12,"2015","100 level course","Romance Languages"
"2018-19","2019",201801,"Fall",11722,"L","I","Comparative Literature","Regular","Undergraduate","Undergraduate","0","0","0","Lower Division","Upper Division",20,0.444444444,5,"2018","200 level course","Comparative Literature"
"2013-14","2014",201303,"Spring",38738,"L","I","Human Physiology","Regular","Undergraduate","Undergraduate","0","0","1","Lower Division","Upper Division",84,1.866666667,21,"2014","100 level course","Human Physiology"
"2013-14","2014",201302,"Spring",38174,"A","I","Theater Arts","Regular","Undergraduate","Undergraduate","0","0","1","Lower Division","Lower Division",8,0.177777778,2,"2014","200 level course","Theatre Arts"
"2016-17","2017",201602,"Winter",21634,"L","I","Chinese","Regular","Undergraduate","Undergraduate","0","0","1","Upper Division","Lower Division",4,0.088888889,1,"2017","300 level course","E Asian Languages & Literature"
"2013-14","2014",201303,"Winter",28093,"L","I","Linguistics","Regular","Graduate","Graduate","1","1","1","600/700","Doctoral",10,0.37037037,6,"2014","600 level course","Linguistics"
"2015-16","2016",201502,"Spring",32813,"E","I","Human Physiology","Regular","Undergraduate","Undergraduate","1","1","1","Upper Division","Upper Division",2,0.0444444,1,"2016","400 level course","Human Physiology"
"2016-17","2017",201603,"Fall",13539,"L","I","Linguistics","Regular","Undergraduate","Undergraduate","0","1","1","Lower Division","Lower Division",12,0.266666667,3,"2016","100 level course","Linguistics"
"2018-19","2019",201801,"Winter",23565,"E","I","Human Physiology","Regular","Undergraduate","Undergraduate","1","1","1","Upper Division","Lower Division",8,0.177777778,8,"2019","400 level course","Human Physiology"
"2016-17","2017",201603,"Fall",15929,"L","I","Writing","Regular","Undergraduate","Undergraduate","0","0","1","Lower Division","Lower Division",16,0.355555556,4,"2016","100 level course","English"
"2015-16","2016",201503,"Spring",35698,"L","I","Theater Arts","Regular","Undergraduate","Undergraduate","1","1","1","Upper Division","Upper Division",12,0.266666667,3,"2016","400 level course","Theatre Arts"
"2019-20","2020",201902,"Winter",23550,"L","I","Linguistics","Regular","Graduate","Undergraduate","0","0","0","Upper Division","Masters",4,0.111111111,1,"2020","400 level course","Linguistics"
"2016-17","2018",201604,"Summer",42419,"L","I","Linguistics","Self-Support","Undergraduate","Undergraduate","0","0","1","Upper Division","Upper Division",4,0.088888889,4,"2017","400 level course","Linguistics"
